category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,4/64,40/2914,0.1,4.5531250000000005,3.3902747836199976,0.010693361122765383,0.0641601667365923,0.048642732926865086,TFPI/PLAUR/VWF/THBD,4
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,6/64,88/2914,0.06818181818181818,3.1044034090909087,3.003461389332312,0.011752425190234159,0.0680830148951496,0.05161682206963098,VWF/RAC2/FPR2/FPR1/CASP4/ITGB3,6
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,6/64,93/2914,0.06451612903225806,2.9375,2.8452435118965815,0.0151798616069448,0.08500722499889087,0.06444783348913406,SELE/CXCL2/CCL2/TNFRSF10B/IL1B/IL6,6
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,4/64,47/2914,0.0851063829787234,3.875,2.9772186497966775,0.01861732793815431,0.09473197775326034,0.07182060970015351,CXCL2/GADD45B/IL1R1/IL1B,4
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,5/64,71/2914,0.07042253521126761,3.2064260563380285,2.8201221613680785,0.01863984488644504,0.09473197775326034,0.07182060970015351,GADD45B/CDK2/CDKN1A/IL6/HLA-DRB5,5
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,2/64,10/2914,0.2,9.106250000000001,3.847330422883849,0.019076865034740653,0.09473197775326034,0.07182060970015351,IL1B/HLA-DRB5,2
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,6/64,98/2914,0.061224489795918366,2.787627551020408,2.697190065153624,0.019252030179245913,0.09473197775326034,0.07182060970015351,TNFRSF10B/IL1B/IL6/MLKL/ANXA2/CASP4,6
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,3/64,27/2914,0.1111111111111111,5.059027777777778,3.174814190754155,0.020299709518555784,0.09473197775326034,0.07182060970015351,IL1B/IL6/MLKL,3
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,3/64,27/2914,0.1111111111111111,5.059027777777778,3.174814190754155,0.020299709518555784,0.09473197775326034,0.07182060970015351,CXCL2/IL1B/IL6,3
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,2/64,11/2914,0.18181818181818182,8.278409090909092,3.6236570285230107,0.022989369674429622,0.10438416500822098,0.07913837071425277,IL1B/IL6,2
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,4/64,53/2914,0.07547169811320754,3.436320754716981,2.681953662969748,0.02772395166114619,0.12014462380291958,0.09108708947464456,GADD45B/CDK2/CDKN1A/IL6,4
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,5/64,79/2914,0.06329113924050633,2.881724683544304,2.540568418605148,0.028228867773002583,0.12014462380291958,0.09108708947464456,CXCL2/CLEC2B/CDKN1A/ZFP36/IL6,5
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,3/64,31/2914,0.0967741935483871,4.40625,2.8567540032703036,0.02932100938047442,0.12014462380291958,0.09108708947464456,CISH/IRF1/SOCS3,3
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,3/64,31/2914,0.0967741935483871,4.40625,2.8567540032703036,0.02932100938047442,0.12014462380291958,0.09108708947464456,GADD45B/CDKN1A/RAC2,3
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,5/64,84/2914,0.05952380952380952,2.710193452380952,2.3830297487898915,0.03557683308370664,0.14230733233482656,0.10788964418868431,CSF3/CCL2/VWF/IL1B/IL6,5
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,4/64,58/2914,0.06896551724137931,3.1400862068965516,2.4666297344029857,0.03704302006893666,0.1447262179437525,0.10972351109770712,VWF/THBS1/COL4A1/ITGB3,4
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,3/64,35/2914,0.08571428571428572,3.9026785714285714,2.588510529060366,0.04013722888514147,0.15325123756144926,0.11618671519383056,FPR2/FPR1/HLA-DRB5,3
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,2/64,15/2914,0.13333333333333333,6.070833333333333,2.9501130429570823,0.04148907239172615,0.15489253692911098,0.11743105869938864,GADD45B/CDKN1A,2
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,7/64,149/2914,0.04697986577181208,2.139052013422819,2.1385869962222634,0.042701098752785695,0.15595183892321732,0.11823416359466977,VWF/CDK2/CDKN1A/IRF1/THBS1/COL4A1/ITGB3,7
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,3/64,38/2914,0.07894736842105263,3.594572368421052,2.4121313069571046,0.049400898919457537,0.17658193656316737,0.13387477646706297,GADD45B/CDKN1A/RAC2,3
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,4/64,65/2914,0.06153846153846154,2.801923076923077,2.2013266952232184,0.05279700644351708,0.18478952255230977,0.14009731972950804,IL1R1/IL1B/SOCS3/ITGB3,4
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,4/64,66/2914,0.06060606060606061,2.7594696969696972,2.1663147963993423,0.05530571202810743,0.18961958409636834,0.14375920849411386,CCL2/IL1B/RAC2/IL6,4
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,2/64,18/2914,0.1111111111111111,5.059027777777778,2.588193823667102,0.057973251934701736,0.19479012650059782,0.14767923124418758,CDKN1A/THBS1,2
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,3/64,41/2914,0.07317073170731707,3.3315548780487805,2.252721773004372,0.05961786390730019,0.19638825757698886,0.14889084690987253,IL1B/IL6/SOCS3,3
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,3/64,42/2914,0.07142857142857142,3.252232142857143,2.2028421556474846,0.06322880766967194,0.20427768631740165,0.15487218072935843,IRF1/IL1B/IL6,3
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,3/64,45/2914,0.06666666666666667,3.0354166666666664,2.0617315099629514,0.07465492656477299,0.23664203137512949,0.17940905887462824,IL1B/IL6/CXCL11,3
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,3/64,46/2914,0.06521739130434782,2.969429347826087,2.0172863366467544,0.07865555301545608,0.24470616493697447,0.1855228443444481,IRF1/IL1B/IL6,3
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,4/64,75/2914,0.05333333333333334,2.4283333333333337,1.8776528737479705,0.08072908484236044,0.24659065915484643,0.18695156489809786,GADD45B/FLT1/CDKN1A/IL6,4
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,5/64,107/2914,0.04672897196261682,2.1276285046728973,1.7806334496390643,0.08370308658038789,0.25110925974116366,0.1903773209817093,FLT1/RAC2/THBS1/FPR1/ITGB3,5
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,9/64,249/2914,0.03614457831325301,1.645707831325301,1.59633824968351,0.09113376752234137,0.25970815946608355,0.19689653693857218,IL4R/EDN1/GADD45B/CDK2/CDKN1A/RAC2/IL6/IL7R/COL4A1,9
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,3/64,49/2914,0.061224489795918366,2.787627551020408,1.890821646619824,0.09120703219344602,0.25970815946608355,0.19689653693857218,HAMP/LRRC32/THBS1,3
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,3/64,49/2914,0.061224489795918366,2.787627551020408,1.890821646619824,0.09120703219344602,0.25970815946608355,0.19689653693857218,CCL2/IL1B/IL6,3
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,3/64,50/2914,0.06,2.731875,1.850771647416655,0.09556750348038484,0.26369680965561026,0.19992051358602034,GADD45B/CDK2/CDKN1A,3
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,3/64,51/2914,0.058823529411764705,2.6783088235294117,1.8116908510839573,0.1000129181893034,0.26369680965561026,0.19992051358602034,EDN1/IL6/ITGB3,3
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,2/64,25/2914,0.08,3.6425,1.9881494560167394,0.10316551639152219,0.26369680965561026,0.19992051358602034,CP/ACSL5,2
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,2/64,25/2914,0.08,3.6425,1.9881494560167394,0.10316551639152219,0.26369680965561026,0.19992051358602034,IL6/HLA-DRB5,2
Organismal Systems,Digestive system,hsa04978,Mineral absorption,2/64,25/2914,0.08,3.6425,1.9881494560167394,0.10316551639152219,0.26369680965561026,0.19992051358602034,MT1X/MT1A,2
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,4/64,82/2914,0.04878048780487805,2.221036585365854,1.6804545761859793,0.1038958020335651,0.26369680965561026,0.19992051358602034,CXCL2/CCL2/RAC2/CXCL11,4
Human Diseases,Infectious disease: viral,hsa05162,Measles,3/64,52/2914,0.057692307692307696,2.6268028846153846,1.7735342923060227,0.10454119702293654,0.26369680965561026,0.19992051358602034,CDK2/IL1B/IL6,3
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,1/64,5/2914,0.2,9.106250000000001,2.7181344460729693,0.10516479908884457,0.26369680965561026,0.19992051358602034,ACSL5,1
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,2/64,27/2914,0.07407407407407407,3.372685185185185,1.8558223812506467,0.11743028363763885,0.28183268073033324,0.21367014015269625,GADD45B/CDKN1A,2
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,2/64,27/2914,0.07407407407407407,3.372685185185185,1.8558223812506467,0.11743028363763885,0.28183268073033324,0.21367014015269625,GADD45B/CDKN1A,2
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,2/64,27/2914,0.07407407407407407,3.372685185185185,1.8558223812506467,0.11743028363763885,0.28183268073033324,0.21367014015269625,RAC2/HLA-DRB5,2
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,1/64,6/2914,0.16666666666666666,7.588541666666666,2.420502414575227,0.12485178872731639,0.2913208403637383,0.22086354438604217,CP,1
Human Diseases,Immune disease,hsa05310,Asthma,1/64,6/2914,0.16666666666666666,7.588541666666666,2.420502414575227,0.12485178872731639,0.2913208403637383,0.22086354438604217,HLA-DRB5,1
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,3/64,57/2914,0.05263157894736842,2.396381578947368,1.5952333407459975,0.12835095903565272,0.2953830290135569,0.2239432738761929,CDK2/CDKN1A/SOCS3,3
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,2/64,29/2914,0.06896551724137931,3.1400862068965516,1.7353822755687438,0.1321604358864024,0.29866231823725,0.2264294517964113,SOCS3/ACSL5,2
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,3/64,58/2914,0.05172413793103448,2.3550646551724137,1.5618262291096445,0.13333139207020087,0.29866231823725,0.2264294517964113,TNFRSF10B/IL1B/MLKL,3
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,4/64,91/2914,0.04395604395604396,2.0013736263736264,1.4541165098499615,0.1376429045507084,0.30426326269103965,0.23067578186476065,PLAUR/CDKN1A/THBS1/ITGB3,4
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,2/64,30/2914,0.06666666666666667,3.0354166666666664,1.6790132560970004,0.13967929473249813,0.304754824870905,0.23104845745225255,ANGPTL4/ACSL5,2
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,2/64,31/2914,0.06451612903225806,2.9375,1.6249426440620074,0.14729021096367226,0.31322475242907516,0.2374698937588853,CDK2/CDKN1A,2
Human Diseases,Cancer: specific types,hsa05218,Melanoma,2/64,31/2914,0.06451612903225806,2.9375,1.6249426440620074,0.14729021096367226,0.31322475242907516,0.2374698937588853,GADD45B/CDKN1A,2
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,3/64,62/2914,0.04838709677419355,2.203125,1.4347282002460382,0.15390795448717254,0.31753166356543544,0.24073515846752938,CXCL2/IL1B/IL6,3
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,2/64,32/2914,0.0625,2.845703125,1.5729961068713902,0.15498569293074824,0.31753166356543544,0.24073515846752938,RAC2/CDH5,2
Human Diseases,Cancer: specific types,hsa05214,Glioma,2/64,32/2914,0.0625,2.845703125,1.5729961068713902,0.15498569293074824,0.31753166356543544,0.24073515846752938,GADD45B/CDKN1A,2
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,2/64,33/2914,0.06060606060606061,2.7594696969696972,1.523017633264694,0.16275852421624593,0.3214623354253882,0.24371517911323298,GADD45B/CDKN1A,2
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,2/64,33/2914,0.06060606060606061,2.7594696969696972,1.523017633264694,0.16275852421624593,0.3214623354253882,0.24371517911323298,SLC16A3/PDK1,2
Human Diseases,Immune disease,hsa05330,Allograft rejection,1/64,8/2914,0.125,5.69140625,1.990847664107428,0.16295534553037905,0.3214623354253882,0.24371517911323298,HLA-DRB5,1
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,3/64,64/2914,0.046875,2.13427734375,1.3747528028182971,0.16455810027728207,0.3214623354253882,0.24371517911323298,CDK2/CDKN1A/IL6,3
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,3/64,66/2914,0.045454545454545456,2.069602272727273,1.316928182202937,0.17542590385982995,0.3349039982778572,0.25390591348133285,THBS1/HLA-DRB5/ITGB3,3
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,3/64,66/2914,0.045454545454545456,2.069602272727273,1.316928182202937,0.17542590385982995,0.3349039982778572,0.25390591348133285,GADD45B/CDK2/CDKN1A,3
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,2/64,35/2914,0.05714285714285714,2.601785714285714,1.4284182987186393,0.17850869647801776,0.33696023604839304,0.2554648406131301,RAC2/IFITM1,2
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,2/64,36/2914,0.05555555555555555,2.529513888888889,1.383557076125107,0.18647290840227937,0.3480827623509215,0.2638973323587814,IL4R/HLA-DRB5,2
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,2/64,37/2914,0.05405405405405406,2.4611486486486487,1.3401799957417575,0.19448819628110336,0.35905513159588315,0.2722159832274552,GADD45B/CDKN1A,2
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,1/64,10/2914,0.1,4.5531250000000005,1.6863587859749174,0.19942469794992768,0.3641668397346505,0.2760914010519594,SNORD3B-1,1
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,2/64,39/2914,0.05128205128205128,2.3349358974358974,1.2575104131276873,0.2106483956155158,0.3805261340151253,0.2884941241593369,IL6/SOCS3,2
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,2/64,41/2914,0.04878048780487805,2.221036585365854,1.1797516444436102,0.2269443385733326,0.4056026476629774,0.3075057667119065,IL1B/HLA-DRB5,2
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,1/64,12/2914,0.08333333333333333,3.794270833333333,1.4532763827489363,0.23432886916199047,0.4143921054654147,0.31416945339169916,HLA-DRB5,1
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,5/64,155/2914,0.03225806451612903,1.46875,0.8986055134021468,0.25210607623087256,0.4409736669901475,0.3343221410138337,GADD45B/FLT1/IL1R1/IL1B/RAC2,5
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,3/64,80/2914,0.0375,1.7074218749999999,0.9613053400940148,0.2561511127930853,0.4409736669901475,0.3343221410138337,IL1B/IL6/HLA-DRB5,3
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,3/64,81/2914,0.037037037037037035,1.6863425925925926,0.9386376543505863,0.26214102121515576,0.4409736669901475,0.3343221410138337,IL1B/RAC2/IL6,3
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,3/64,81/2914,0.037037037037037035,1.6863425925925926,0.9386376543505863,0.26214102121515576,0.4409736669901475,0.3343221410138337,CDKN1A/THBS1/ITGB3,3
Cellular Processes,Cell motility,hsa04820,Cytoskeleton in muscle cells,4/64,119/2914,0.03361344537815126,1.5304621848739495,0.8852680767801895,0.2640806125024349,0.4409736669901475,0.3343221410138337,PDLIM1/THBS1/COL4A1/ITGB3,4
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,6/64,198/2914,0.030303030303030304,1.3797348484848486,0.8292509277086294,0.26608765929430483,0.4409736669901475,0.3343221410138337,EDN1/CHRNA10/ADM/FPR2/FPR1/S1PR3,6
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,1/64,14/2914,0.07142857142857142,3.252232142857143,1.2656568396962296,0.267734012101161,0.4409736669901475,0.3343221410138337,ACSL5,1
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,1/64,15/2914,0.06666666666666667,3.0354166666666664,1.1841661639149834,0.28389436493754905,0.46305100300493435,0.3510599709498563,IL7R,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,3/64,87/2914,0.034482758620689655,1.5700431034482758,0.8088020012621554,0.2984244078300863,0.47952564310338847,0.36355014295432336,IL1R1/IL1B/CASP4,3
Metabolism,Global and overview maps,hsa01212,Fatty acid metabolism,1/64,16/2914,0.0625,2.845703125,1.1092014984220995,0.29970352693961777,0.47952564310338847,0.36355014295432336,ACSL5,1
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,3/64,88/2914,0.03409090909090909,1.5522017045454544,0.7881171887296229,0.30451243267294326,0.48262347819862705,0.3658987522683827,SELE/CDH5/HLA-DRB5,3
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,1/64,17/2914,0.058823529411764705,2.6783088235294117,1.0398241272201405,0.3151690115068585,0.4948448031135722,0.3751642930873574,HLA-DRB5,1
Organismal Systems,Immune system,hsa04670,Leukocyte transendothelial migration,2/64,53/2914,0.03773584905660377,1.7181603773584906,0.790566205589824,0.3254629302586801,0.5062756692912802,0.38383055127973,RAC2/CDH5,2
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,2/64,54/2914,0.037037037037037035,1.6863425925925926,0.7627682608215521,0.3336023549238155,0.5141761066715689,0.38982023124849524,RAC2/S1PR3,2
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,2/64,55/2914,0.03636363636363636,1.655681818181818,0.735538157229167,0.3417155753454063,0.5218928787093479,0.3956706661894179,GADD45B/TNFRSF10B,2
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,2/64,56/2914,0.03571428571428571,1.6261160714285714,0.7088519724609009,0.3497998398742844,0.5294267846745927,0.40138246206532396,TNFRSF10B/RAC2,2
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,1/64,20/2914,0.05,2.2765625000000003,0.8583128535453497,0.35957618113202316,0.5345911365502646,0.40529779149487477,SOCS3,1
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,1/64,20/2914,0.05,2.2765625000000003,0.8583128535453497,0.35957618113202316,0.5345911365502646,0.40529779149487477,CYP3A43,1
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,2/64,59/2914,0.03389830508474576,1.5434322033898304,0.6318385498688873,0.37385330030726593,0.5509417057159708,0.4176938996969453,IL1R1/IL1B,2
Organismal Systems,Immune system,hsa04611,Platelet activation,2/64,61/2914,0.03278688524590164,1.492827868852459,0.5828369672216687,0.38969935516703225,0.5692999275483601,0.4316121004595964,VWF/ITGB3,2
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,1/64,23/2914,0.043478260869565216,1.9796195652173914,0.7067000496993916,0.40114591685814527,0.580969948553176,0.44045967277527753,ACSL5,1
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,2/64,65/2914,0.03076923076923077,1.4009615384615386,0.4898363030459349,0.4208621022725946,0.604314813519623,0.4581584739089874,EDN1/ADM,2
