category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,12/175,80/2914,0.15,2.4977142857142853,3.4329485395504156,0.0024922069898948777,0.033091427977327566,0.02712533625913078,TJP1/CLDN16/IL1R1/TNFRSF10B/TNFSF10/IL1B/IL6/MYO1G/FCGR2A/LPAR4/TUBB6/CASP4,12
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,20/175,171/2914,0.11695906432748537,1.9475355054302421,3.2275568040988776,0.002534662568476154,0.033091427977327566,0.02712533625913078,IL4R/FGF20/ANGPT2/JAK3/VEGFA/SPP1/NR4A1/CDK2/CDKN1A/IL6/MYC/TLR2/THBS1/FGF2/EPHA2/OSMR/LPAR4/PIK3AP1/EFNA1/ITGB3,20
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,13/175,95/2914,0.1368421052631579,2.2786165413533834,3.202195433078142,0.0038302383642379004,0.04583375573892601,0.037570335051392886,CXCL12/CCL2/VEGFA/IL1R1/CDKN1A/IL1B/RAC2/IL6/MYC/CCR1/B2M/CXCR2/ITGB3,13
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,7/175,35/2914,0.2,3.3302857142857145,3.5052226796491808,0.004002317989456402,0.04583375573892601,0.037570335051392886,ICAM1/SELPLG/FCGR2A/FCGR1A/FPR2/FPR1/FCGR3A,7
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,12/175,85/2914,0.1411764705882353,2.3507899159663865,3.1942878494857827,0.004180093390216606,0.04583375573892601,0.037570335051392886,ICAM1/JAK3/IL1R2/IL1R1/CDK2/CDKN1A/ZFP36/IL6/MYC/CCNB2/TNFRSF13C/B2M,12
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,6/175,27/2914,0.2222222222222222,3.7003174603174602,3.562595912268995,0.00441955999543932,0.04583375573892601,0.037570335051392886,MYC/PIM1/BCL2A1/FCGR1A/RUNX1/CD14,6
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,11/175,75/2914,0.14666666666666667,2.442209523809524,3.1979343587694835,0.004485856944660843,0.04583375573892601,0.037570335051392886,GADD45B/BCL6/IL1R2/GADD45A/CDKN1A/IL6/MYC/BCL2A1/FCGR1A/RUNX1/CD14,11
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,9/175,57/2914,0.15789473684210525,2.629172932330827,3.139371737116136,0.006075338279037082,0.05948768731557143,0.04876258355542922,OAS1/OAS3/OAS2/CLDN16/CDK2/CDKN1A/MYC/TLR3/SOCS3,9
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,11/175,79/2914,0.13924050632911392,2.3185533453887883,3.0028108022567035,0.006709180922592076,0.062003732702567864,0.050825008217558434,ICAM1/ANGPT2/HCK/VEGFA/CDKN1A/ZFP36/IL6/MYC/FGF2/CCR1/TLR3,11
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,8/175,48/2914,0.16666666666666666,2.775238095238095,3.134240983245206,0.006859987447943678,0.062003732702567864,0.050825008217558434,IL1R2/IL1R1/IL1B/IL6/TLR2/CD1D/COL3A1/CD14,8
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,7/175,40/2914,0.175,2.914,3.0805041466813763,0.008607461462500028,0.0749167942106484,0.061409958972222435,PLAUR/CR2/F3/F2RL3/KLKB1/THBD/SERPINA1,7
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,4/175,15/2914,0.26666666666666666,4.440380952380952,3.3761466815804053,0.010171285669832617,0.08044686561495622,0.06594300742457777,GADD45B/GADD45A/CDKN1A/MYC,4
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,4/175,15/2914,0.26666666666666666,4.440380952380952,3.3761466815804053,0.010171285669832617,0.08044686561495622,0.06594300742457777,BLNK/JAK3/TNFRSF13C/CD8B2,4
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,13/175,107/2914,0.12149532710280374,2.0230707610146865,2.7250194468259368,0.010544206290215618,0.08044686561495622,0.06594300742457777,FGF20/ANGPT2/VEGFA/ARAP3/F2RL3/RAC2/THBS1/FGF2/EPHA2/LPAR4/EFNA1/FPR1/ITGB3,13
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,11/175,84/2914,0.13095238095238096,2.180544217687075,2.774737695258577,0.010612139719419756,0.08044686561495622,0.06594300742457777,OAS1/TLR8/CCL2/OAS3/OAS2/IL1B/IL6/TLR2/FCGR2A/TLR3/ISG15,11
Human Diseases,Infectious disease: viral,hsa05162,Measles,8/175,52/2914,0.15384615384615385,2.5617582417582416,2.8719304223131306,0.011144196607265032,0.08184019383460257,0.0670851308924178,OAS1/JAK3/OAS3/OAS2/CDK2/IL1B/IL6/TLR2,8
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,9/175,65/2914,0.13846153846153847,2.3055824175824173,2.6903451305958805,0.014274714330702565,0.10062237565428693,0.08248105148817252,BLNK/IL1R1/NCF2/IL1B/FCGR2A/FCGR1A/SOCS3/FCGR3A/ITGB3,9
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,5/175,25/2914,0.2,3.3302857142857145,2.9573222902211866,0.014665138831199352,0.10062237565428693,0.08248105148817252,IL4R/IL18RAP/IL1B/IL6/TLR2,5
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,6/175,35/2914,0.17142857142857143,2.854530612244898,2.7895904447652944,0.016260683771182404,0.10062237565428693,0.08248105148817252,IL4R/JAK3/IL1R1/IL1B/IL6/RUNX1,6
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,6/175,35/2914,0.17142857142857143,2.854530612244898,2.7895904447652944,0.016260683771182404,0.10062237565428693,0.08248105148817252,DAPP1/BLNK/CR2/RAC2/PIK3AP1/CARD11,6
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,7/175,45/2914,0.15555555555555556,2.590222222222222,2.717015096048236,0.016270852233459164,0.10062237565428693,0.08248105148817252,TLR8/SPP1/IL1B/IL6/TLR2/TLR3/CD14,7
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,7/175,45/2914,0.15555555555555556,2.590222222222222,2.717015096048236,0.016270852233459164,0.10062237565428693,0.08248105148817252,ICAM1/CXCL12/CCL2/VEGFA/IL1B/IL6/TLR2,7
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,4/175,18/2914,0.2222222222222222,3.7003174603174602,2.904323901288209,0.019801644706799973,0.11880929443101085,0.0973890297015677,VEGFA/CDKN1A/MYC/THBS1,4
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,5/175,27/2914,0.18518518518518517,3.083597883597883,2.7489424528793993,0.020222858626555037,0.11880929443101085,0.0973890297015677,GADD45B/GADD45A/CDKN1A/MYC/RUNX1,5
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,3/175,11/2914,0.2727272727272727,4.541298701298701,2.9739155746907824,0.024560937388928096,0.1407761045462952,0.11539541828430917,ABCG2/IL1B/IL6,3
Environmental Information Processing,Signal transduction,hsa04668,TNF signaling pathway,8/175,63/2914,0.12698412698412698,2.114467120181406,2.260123530043902,0.03274084584839758,0.1817071374166283,0.1489469480279641,EDN1/ICAM1/CCL2/IRF1/IL1B/LIF/IL6/SOCS3,8
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,6/175,41/2914,0.14634146341463414,2.436794425087108,2.3415961755743115,0.033480312155814415,0.1817071374166283,0.1489469480279641,NCF2/IL1B/TLR2/FCGR2A/FCGR1A/FCGR3A,6
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,5/175,31/2914,0.16129032258064516,2.6857142857142855,2.384710937176373,0.03508896581420718,0.1817071374166283,0.1489469480279641,GADD45B/VEGFA/GADD45A/CDKN1A/RAC2,5
Human Diseases,Cancer: specific types,hsa05218,Melanoma,5/175,31/2914,0.16129032258064516,2.6857142857142855,2.384710937176373,0.03508896581420718,0.1817071374166283,0.1489469480279641,FGF20/GADD45B/GADD45A/CDKN1A/FGF2,5
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,8/175,64/2914,0.125,2.0814285714285714,2.210846788264562,0.03556820562197831,0.1817071374166283,0.1489469480279641,JAK3/CDK2/CDKN1A/IL6/MYC/TLR2/TLR3/CASP12,8
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,7/175,53/2914,0.1320754716981132,2.199245283018868,2.22679519423703,0.036978065291112444,0.18489032645556222,0.15155623624352918,GADD45B/GADD45A/CDK2/CDKN1A/IL6/MYC/CCNB2,7
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,8/175,65/2914,0.12307692307692308,2.0494065934065935,2.1624570617415,0.03855676580320996,0.18876749924488206,0.15473438907867157,EDN1/MYLK2/ACTA2/CALCA/EDN3/PLA2G5/RAMP2/ADM,8
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,8/175,66/2914,0.12121212121212122,2.0183549783549783,2.114922300829958,0.04170969118776187,0.2000362740637559,0.1639715034878716,FGF20/GADD45B/GADD45A/CDK2/CDKN1A/MYC/FGF2/WNT7A,8
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,7/175,55/2914,0.12727272727272726,2.119272727272727,2.1178901926458185,0.04405189949893452,0.20704392764499224,0.16971573912221088,GADD45B/LMNB1/GADD45A/TNFRSF10B/TNFSF10/BCL2A1/CASP12,7
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,7/175,56/2914,0.125,2.0814285714285714,2.0651613631609793,0.04789555032287636,0.22069518286031262,0.18090579378919247,ICAM1/ICAM2/TNFRSF10B/TNFSF10/RAC2/FCER1G/FCGR3A,7
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,10/175,93/2914,0.10752688172043011,1.7904761904761903,1.958041873092892,0.04969207711090013,0.22456996386656788,0.18408198605859766,ICAM1/CCL2/NCF2/TNFRSF10B/TNFSF10/IL1B/CD36/IL6/TLR2/CD14,10
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,9/175,82/2914,0.10975609756097561,1.827595818815331,1.921196735735287,0.05474246846451568,0.24272603941813553,0.19896468180747506,HCK/JAK3/CXCL12/CCL2/RAC2/CXCR1/CCR1/CX3CR1/CXCR2,9
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,7/175,58/2914,0.1206896551724138,2.0096551724137934,1.9629137637035816,0.0562096212787587,0.24461594445385731,0.20051385368446087,PYGL/JAK3/TNFRSF10B/TNFSF10/IL1B/SPATA2L/TLR3,7
Organismal Systems,Digestive system,hsa04978,Mineral absorption,4/175,25/2914,0.16,2.6642285714285716,2.112041549298721,0.05911828339924407,0.2525963017967701,0.20705542319735246,MT2A/MT1X/MT1A/MT1M,4
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,5/175,36/2914,0.1388888888888889,2.312698412698413,2.002922135426829,0.06127465704189123,0.25713472151507927,0.21077560598996423,GADD45B/GADD45A/CDK2/CDKN1A/MYC,5
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,5/175,37/2914,0.13513513513513514,2.2501930501930505,1.9341994789257095,0.06755334623144935,0.2785094099015894,0.22829662715337454,CCL2/IL1B/IL6/S100A8/S100A9,5
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,6/175,49/2914,0.12244897959183673,2.038950437317784,1.8536332350517868,0.07037060600344462,0.28512228294499115,0.23371725768839144,EDN1/ANGPT2/VEGFA/CDKN1A/IL6/PDK1,6
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,5/175,38/2914,0.13157894736842105,2.190977443609022,1.8676442034338123,0.07417711499875679,0.28819911383400576,0.2362393631875613,GADD45B/GADD45A/CDKN1A/RAC2/MYC,5
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,4/175,27/2914,0.14814814814814814,2.4668783068783067,1.9352889934898034,0.07480913167606107,0.28819911383400576,0.2362393631875613,IL1B/IL6/TLR2/CD14,4
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,4/175,27/2914,0.14814814814814814,2.4668783068783067,1.9352889934898034,0.07480913167606107,0.28819911383400576,0.2362393631875613,GADD45B/GADD45A/CDKN1A/MYC,4
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,6/175,50/2914,0.12,1.9981714285714287,1.7992722438546767,0.07616914684821603,0.28870563724727044,0.23665456491041656,GADD45B/GADD45A/CDK2/CDKN1A/MYC/CCNB2,6
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,14/175,155/2914,0.09032258064516129,1.504,1.6297229666281488,0.07823431208016285,0.2918264022037821,0.23921268355338016,FGF20/ANGPT2/GADD45B/VEGFA/IL1R1/GADD45A/NR4A1/IL1B/RAC2/MYC/FGF2/EPHA2/EFNA1/CD14,14
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,5/175,39/2914,0.1282051282051282,2.1347985347985343,1.8031231776591419,0.08114255816742144,0.2979453307710006,0.24422842343154813,PYGL/CD36/IL6/PPP1R3B/SOCS3,5
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,4/175,29/2914,0.13793103448275862,2.296748768472906,1.7736796569284374,0.09238590371000349,0.3302100570902482,0.2706761050280646,LIPG/CD36/ANGPTL4/LCAT,4
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,9/175,91/2914,0.0989010989010989,1.6468445839874408,1.5843767247318128,0.09273984582109099,0.3302100570902482,0.2706761050280646,PLAUR/VEGFA/CDKN1A/MYC/TLR2/THBS1/FGF2/WNT7A/ITGB3,9
Organismal Systems,Immune system,hsa04670,Leukocyte transendothelial migration,6/175,53/2914,0.11320754716981132,1.885067385444744,1.6434200979494542,0.09514114361310144,0.3337040111802812,0.27354013010522493,ICAM1/CXCL12/CLDN16/NCF2/RAC2/F11R,6
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,3/175,19/2914,0.15789473684210525,2.629172932330827,1.8005822016346877,0.10166775788557302,0.34979057967206717,0.2867264326091301,ICAM1/IL1B/IL6,3
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,5/175,42/2914,0.11904761904761904,1.9823129251700677,1.620598887463447,0.10403785844964397,0.34979057967206717,0.2867264326091301,IRF1/IL1B/IL6/CD14/SFTPA2,5
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,8/175,80/2914,0.1,1.6651428571428573,1.5245906524367354,0.10419293862572214,0.34979057967206717,0.2867264326091301,IL1B/IL6/TLR2/FCGR2A/FCGR1A/FCER1G/CD14/FCGR3A,8
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,2/175,10/2914,0.2,3.3302857142857145,1.8655380750054764,0.11750805661928634,0.38893511697932803,0.31881355613535073,IL1B/IL6,2
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,5/175,44/2914,0.11363636363636363,1.8922077922077922,1.5071089617305784,0.12089801637569739,0.39459769233734565,0.3234552192507693,HCK/RAC2/FCGR2A/FCGR1A/FCGR3A,5
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,9/175,98/2914,0.09183673469387756,1.5292128279883384,1.3468533969742822,0.13088879780847296,0.4158888962300024,0.34090780743601545,TNFRSF10B/TNFSF10/IL1B/IL6/MYC/TLR2/CD14/TUBB6/CASP4,9
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,4/175,33/2914,0.12121212121212122,2.0183549783549783,1.4868863761178814,0.1327304987968093,0.4158888962300024,0.34090780743601545,GADD45B/JAK3/GADD45A/CDKN1A,4
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,4/175,33/2914,0.12121212121212122,2.0183549783549783,1.4868863761178814,0.1327304987968093,0.4158888962300024,0.34090780743601545,SLC1A5/MYC/SLC16A3/PDK1,4
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,4/175,34/2914,0.11764705882352941,1.9589915966386553,1.4215144107821418,0.14379322981734968,0.44462380272469965,0.36446206449549856,TJP1/F11R/CXCR1/CXCR2,4
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,6/175,60/2914,0.1,1.6651428571428573,1.315699843282723,0.14815601778103643,0.4521644698512151,0.3706432160482525,YBX3/TJP1/CLDN16/CD1D/F11R/RUNX1,6
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,7/175,74/2914,0.0945945945945946,1.575135135135135,1.2665427111580665,0.15305318695184184,0.4601659818737542,0.37720212623918037,FGF20/GADD45B/GADD45A/CDKN1A/MYC/FGF2/WNT7A,7
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,8/175,88/2914,0.09090909090909091,1.5137662337662339,1.2368415478729142,0.15533263774505288,0.4601659818737542,0.37720212623918037,CDH3/ICAM1/ICAM2/SELPLG/CLDN16/F11R/CD34/CD8B2,8
Organismal Systems,Immune system,hsa04611,Platelet activation,6/175,61/2914,0.09836065573770492,1.6378454332552692,1.272397281880558,0.15665224914851206,0.4601659818737542,0.37720212623918037,MYLK2/F2RL3/FCGR2A/FCER1G/COL3A1/ITGB3,6
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,19/175,249/2914,0.07630522088353414,1.2705909351692486,1.1283856669116974,0.16072712205846848,0.4663070825153098,0.3822360407628296,IL4R/EDN1/FGF20/GADD45B/JAK3/CXCL12/VEGFA/GADD45A/CDK2/CDKN1A/F2RL3/RAC2/IL6/MYC/PIM1/FGF2/LPAR4/WNT7A/RUNX1,19
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,4/175,37/2914,0.10810810810810811,1.8001544401544403,1.2379354540227425,0.17899535057965815,0.512974480319752,0.4204897195902111,GADD45B/GADD45A/CDKN1A/WNT7A,4
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,3/175,25/2914,0.12,1.9981714285714287,1.2667608083762552,0.18683884041398574,0.5290015361118874,0.4336272390077286,CXCL12/IL6/TNFRSF13C,3
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,6/175,65/2914,0.09230769230769231,1.537054945054945,1.1066809240327409,0.19266104015052254,0.5389921956592,0.44181667102187505,JAK3/LIF/MYC/FGF2/WNT7A/INHBB,6
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,6/175,66/2914,0.09090909090909091,1.5137662337662339,1.0669910672610925,0.20212766884124067,0.5588235550316654,0.4580726117392823,CCL2/IL1B/RAC2/IL6/FCGR2A/CD8B2,6
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,7/175,81/2914,0.08641975308641975,1.4390123456790123,1.0127195785644836,0.210712370057205,0.575783801900502,0.4719750761379256,VEGFA/CDKN1A/MYC/PIM1/THBS1/EFNA1/ITGB3,7
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,3/175,27/2914,0.1111111111111111,1.8501587301587301,1.121635534100208,0.2184683541590632,0.5901156692802283,0.48372303461716365,IL1B/IL6/IFI16,3
Metabolism,Carbohydrate metabolism,hsa00500,Starch and sucrose metabolism,2/175,15/2914,0.13333333333333333,2.220190476190476,1.1974086835457909,0.2263914290544513,0.6045680207704097,0.49556975498761474,PYGL/ENPP1,2
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,3/175,28/2914,0.10714285714285714,1.7840816326530613,1.0536233417271568,0.2346803994257631,0.6196617288208351,0.5079422010043129,RAC2/ALOX5AP/FCER1G,3
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,3/175,29/2914,0.10344827586206896,1.7225615763546798,0.9883123084571614,0.25109899508527384,0.6556473760559928,0.5374399543930423,CD36/SOCS3/ACSL5,3
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,1/175,5/2914,0.2,3.3302857142857145,1.3180004690972527,0.2664713179700725,0.6800604722953394,0.5574515853529547,ACSL5,1
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,3/175,30/2914,0.1,1.6651428571428573,0.9254888300052235,0.267682419575977,0.6800604722953394,0.5574515853529547,CD36/ANGPTL4/ACSL5,3
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,2/175,17/2914,0.11764705882352941,1.9589915966386553,1.0022089232713915,0.27202418891813573,0.6800604722953394,0.5574515853529547,B2M/CD8B2,2
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,2/175,17/2914,0.11764705882352941,1.9589915966386553,1.0022089232713915,0.27202418891813573,0.6800604722953394,0.5574515853529547,PLA2G5/CD36,2
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,3/175,31/2914,0.0967741935483871,1.6114285714285714,0.8649629500944811,0.2843907044056234,0.6961647451595989,0.5706524002875997,CISH/IRF1/SOCS3,3
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,3/175,31/2914,0.0967741935483871,1.6114285714285714,0.8649629500944811,0.2843907044056234,0.6961647451595989,0.5706524002875997,IL1R2/CDK2/CDKN1A,3
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,8/175,105/2914,0.0761904761904762,1.2686802721088435,0.7086761382461665,0.29382329096991977,0.7060835261363893,0.5787829128016092,FGF20/ANGPT2/VEGFA/PLA2G5/RAC2/FGF2/EPHA2/EFNA1,8
Metabolism,Metabolism of cofactors and vitamins,hsa00760,Nicotinate and nicotinamide metabolism,2/175,18/2914,0.1111111111111111,1.8501587301587301,0.9143874215435956,0.2948529439165304,0.7060835261363893,0.5787829128016092,NAMPT/ENPP1,2
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,4/175,46/2914,0.08695652173913043,1.4479503105590061,0.773949162979434,0.29745646420213845,0.7060835261363893,0.5787829128016092,IRF1/IL1B/IL6/FCER1G,4
Human Diseases,Cancer: specific types,hsa05214,Glioma,3/175,32/2914,0.09375,1.5610714285714287,0.80656506091388,0.30118572115503806,0.7077864447143395,0.5801788102249682,GADD45B/GADD45A/CDKN1A,3
