category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,8/225,42/2914,0.19047619047619047,2.4668783068783067,2.769444164685097,0.013222104160914789,0.10499906245432332,0.0892389692594249,IRF1/IL1B/IL6/LY96/ITGA5/IL12A/CD14/SFTPA2,8
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,6/225,27/2914,0.2222222222222222,2.8780246913580245,2.8354754291772375,0.014789733026796268,0.11409222620671407,0.09696727217568682,MYC/PIM1/BCL2A1/FCGR1A/RUNX1/CD14,6
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,14/225,98/2914,0.14285714285714285,1.8501587301587301,2.476069506635772,0.0166825020234082,0.1251187651755615,0.10633875558780669,TNFRSF1A/TNFRSF10A/TNFRSF10B/TNFSF10/IL1B/IL6/MYC/TLR2/LY96/CD14/TUBB6/ANXA2/CASP4/CYFIP1,14
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,7/225,36/2914,0.19444444444444445,2.5182716049382714,2.6510714069665924,0.01797647952508935,0.12830994784716576,0.10905094982722081,GADD45B/GADD45A/CDK2/CDKN1A/COL4A2/MYC/COL4A1,7
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,12/225,80/2914,0.15,1.9426666666666665,2.4726880000020417,0.018095106670192856,0.12830994784716576,0.10905094982722081,TNFRSF1A/TNFRSF10A/IL1R1/TNFRSF10B/TNFSF10/IL1B/IL6/MYO1G/FCGR2A/TUBB6/CASP4/CYFIP1,12
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,11/225,71/2914,0.15492957746478872,2.0065101721439746,2.4832761252385827,0.0185336591334795,0.12830994784716576,0.10905094982722081,ICAM1/BLNK/GADD45B/GADD45A/CR2/CDK2/CDKN1A/IL6/MYC/TLR2/IFNA5,11
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,8/225,46/2914,0.17391304347826086,2.252367149758454,2.4762079291071397,0.022390863093004393,0.14794624020088412,0.12573988445923096,BCL3/CD209/EGR2/IRF1/IL1B/IL6/FCER1G/IL12A,8
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,9/225,55/2914,0.16363636363636364,2.119272727272727,2.4236856359097354,0.023013859586804197,0.14794624020088412,0.12573988445923096,GADD45B/GADD45A/TNFSF10/CDK2/CDKN1A/IL6/PLK4/CCNB2/DEPP1,9
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,9/225,55/2914,0.16363636363636364,2.119272727272727,2.4236856359097354,0.023013859586804197,0.14794624020088412,0.12573988445923096,TNFRSF1A/GADD45B/CSF2RB/TNFRSF10A/GADD45A/TNFRSF10B/TNFSF10/BCL2A1/CASP12,9
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,4/225,15/2914,0.26666666666666666,3.453629629629629,2.755475980200917,0.02396829022606293,0.15049856653574395,0.12790911307911185,GADD45B/GADD45A/CDKN1A/MYC,4
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,9/225,56/2914,0.16071428571428573,2.0814285714285714,2.3633434580836585,0.02564105724324881,0.15479717325643796,0.1315625098241851,ICAM1/TNFRSF10A/TNFRSF10B/TNFSF10/RAC2/IFNA5/FCER1G/FCGR3B/FCGR3A,9
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,12/225,84/2914,0.14285714285714285,1.8501587301587301,2.2867176528411273,0.025799528876072994,0.15479717325643796,0.1315625098241851,TNFRSF1A/TLR8/CSF3/CCL2/IL1B/MASP1/IL6/TLR2/FCGR2A/IFNA5/IL12A/C5AR1,12
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,7/225,39/2914,0.1794871794871795,2.3245584045584042,2.4085218575211136,0.02720183790277099,0.15966296160322102,0.13569795567057383,TNFRSF1A/PYGL/IL6/CREB3L1/NOS3/PPP1R3B/SOCS3,7
Organismal Systems,Digestive system,hsa04978,Mineral absorption,5/225,25/2914,0.2,2.5902222222222226,2.309511620579075,0.03894724649763354,0.22373950115661823,0.19015676901420187,MT2A/SLC26A9/MT1X/MT1A/MT1M,5
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,11/225,81/2914,0.13580246913580246,1.7587928669410149,2.0031273563361305,0.044463067486861255,0.24683044816758942,0.20978182339389664,VEGFA/CDKN1A/MYC/PIM1/THBS1/CYP1B1/ITGA5/EFNA1/MIR494/MIR9-1/ITGB3,11
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,4/225,18/2914,0.2222222222222222,2.8780246913580245,2.3115557484682525,0.04479515540819215,0.24683044816758942,0.20978182339389664,VEGFA/CDKN1A/MYC/THBS1,4
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,9/225,62/2914,0.14516129032258066,1.8800000000000003,2.0256754119097895,0.04597144177860196,0.24824578560445063,0.21098472226811005,TNFRSF1A/CXCL2/IL1B/IL6/IFNA5/LY96/IL12A/CD14/C5AR1,9
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,7/225,44/2914,0.1590909090909091,2.0604040404040402,2.049853689687927,0.0489053060106122,0.25637710994403584,0.2178955554300188,HCK/RAC2/FCGR2A/FCGR1A/FCGR3B/LIMK2/FCGR3A,7
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,18/225,155/2914,0.11612903225806452,1.5040000000000002,1.8650334934476958,0.049376332285518014,0.25637710994403584,0.2178955554300188,NGFR/TNFRSF1A/FGF20/ANGPT2/GADD45B/VEGFA/IL1R1/GADD45A/DUSP4/NR4A1/IL1B/RAC2/MYC/FGF2/EPHA2/DUSP2/EFNA1/CD14,18
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,5/225,27/2914,0.18518518518518517,2.3983539094650204,2.111259862464776,0.05223170387956232,0.2660860386317326,0.22614719852521523,GADD45B/GADD45A/CDKN1A/MYC/RUNX1,5
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,7/225,45/2914,0.15555555555555556,2.014617283950617,1.9838523179668377,0.05427249503123786,0.2681867926598202,0.22793263469723513,CXCL2/ICAM1/CCL2/VEGFA/IL1B/IL6/TLR2,7
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,9/225,64/2914,0.140625,1.82125,1.9213613040069077,0.05463064294922264,0.2681867926598202,0.22793263469723513,EGR2/CDK2/CDKN1A/IL6/MYC/TLR2/IFNA5/CREB3L1/CASP12,9
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,26/225,249/2914,0.10441767068273092,1.3523248549754574,1.681358984655109,0.06388838772226708,0.3045362855499597,0.25882616081828935,WNT8A/IL4R/EDN1/FGF20/GADD45B/CSF2RB/IL7/VEGFA/GADD45A/CDK2/CDKN1A/F2RL3/RAC2/DLL4/IL15RA/COL4A2/IL6/MYC/PIM1/FGF2/IFNA5/RUNX1/BDKRB2/IL12A/COL4A1/WNT7B,26
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,9/225,66/2914,0.13636363636363635,1.7660606060606059,1.820669870357424,0.0642909936161026,0.3045362855499597,0.25882616081828935,WNT8A/FGF20/GADD45B/GADD45A/CDK2/CDKN1A/MYC/FGF2/WNT7B,9
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,13/225,107/2914,0.12149532710280374,1.5734994807892004,1.7481142451716885,0.06542277770193264,0.30455430999175537,0.25884147983704753,NGFR/FGF20/ANGPT2/VEGFA/ARAP3/F2RL3/RAC2/THBS1/FGF2/EPHA2/EFNA1/FPR1/ITGB3,13
Genetic Information Processing,Information processing in viruses,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",2/225,6/2914,0.3333333333333333,4.317037037037037,2.352311572258158,0.07237251737346759,0.33119626594637713,0.281484545716609,NGFR/CD209,2
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,8/225,58/2914,0.13793103448275862,1.7863601532567048,1.749534432102125,0.07451939169841838,0.3353372626428827,0.28500398930272297,TNFRSF1A/PYGL/TNFRSF10A/TNFRSF10B/TNFSF10/IL1B/IFNA5/SPATA2L,8
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,7/225,49/2914,0.14285714285714285,1.8501587301587301,1.7358086410627216,0.07931613472429948,0.35107141599280095,0.29837648610694195,TNFRSF1A/CCL2/IL1B/IL6/TLR2/BDKRB2/IL12A,7
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,5/225,31/2914,0.16129032258064516,2.088888888888889,1.762820905566636,0.08579348615400656,0.3676863692314567,0.3124975769686455,GADD45B/VEGFA/GADD45A/CDKN1A/RAC2,5
Human Diseases,Cancer: specific types,hsa05218,Melanoma,5/225,31/2914,0.16129032258064516,2.088888888888889,1.762820905566636,0.08579348615400656,0.3676863692314567,0.3124975769686455,FGF20/GADD45B/GADD45A/CDKN1A/FGF2,5
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,11/225,91/2914,0.12087912087912088,1.5655189255189255,1.5851796955188824,0.08843823454183923,0.37309880197338424,0.3170976172717262,PLAUR/WNT8A/VEGFA/CDKN1A/MYC/TLR2/THBS1/FGF2/ITGA5/WNT7B/ITGB3,11
Human Diseases,Infectious disease: viral,hsa05162,Measles,7/225,52/2914,0.1346153846153846,1.7434188034188034,1.5644673318991533,0.1018629979030037,0.4177936783012574,0.3550839059246555,CD209/CDK2/IL1B/IL6/TLR2/IFNA5/IL12A,7
Metabolism,Carbohydrate metabolism,hsa00500,Starch and sucrose metabolism,3/225,15/2914,0.2,2.5902222222222226,1.7858519002219928,0.10367472757846018,0.4177936783012574,0.3550839059246555,SI/PYGL/HK2,3
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,3/225,15/2914,0.2,2.5902222222222226,1.7858519002219928,0.10367472757846018,0.4177936783012574,0.3550839059246555,BLNK/TNFRSF13C/CD8B2,3
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,5/225,33/2914,0.15151515151515152,1.9622895622895622,1.607893265426749,0.10597020014503872,0.4207640299876537,0.3576084153501307,SLC1A5/MYC/SLC16A3/PDK1/HK2,5
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,7/225,53/2914,0.1320754716981132,1.710524109014675,1.5098156573368269,0.11008222480332294,0.4307565318390898,0.3661010679957956,GADD45B/GADD45A/CDK2/CDKN1A/IL6/MYC/CCNB2,7
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,9/225,74/2914,0.12162162162162163,1.5751351351351353,1.4494147935333181,0.11322844511767263,0.436738288311023,0.3711849779797389,WNT8A/FGF20/GADD45B/GADD45A/CDKN1A/DLL4/MYC/FGF2/WNT7B,9
Metabolism,Carbohydrate metabolism,hsa00052,Galactose metabolism,2/225,8/2914,0.25,3.2377777777777776,1.8330750469738453,0.12204285928877823,0.4641066479995791,0.3944454162335605,SI/HK2,2
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,5/225,35/2914,0.14285714285714285,1.8501587301587301,1.4634547846479877,0.1282596198826013,0.4809735745597548,0.4087806598597527,IL4R/IL1R1/IL1B/IL6/RUNX1,5
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,4/225,27/2914,0.14814814814814814,1.9186831275720164,1.387044295752315,0.15045886919957718,0.548971549782241,0.4665723113159008,IL1B/IL6/IFNA5/IFI16,4
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,4/225,27/2914,0.14814814814814814,1.9186831275720164,1.387044295752315,0.15045886919957718,0.548971549782241,0.4665723113159008,GADD45B/GADD45A/CDKN1A/MYC,4
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,5/225,37/2914,0.13513513513513514,1.7501501501501502,1.3281442055890005,0.15249666385900382,0.5489879898924137,0.46658628380719763,WNT8A/GADD45B/GADD45A/CDKN1A/WNT7B,5
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,7/225,58/2914,0.1206896551724138,1.5630651340996171,1.2527362119554095,0.15616859524097715,0.5548094830929452,0.47153398563065124,SPP1/COL4A2/THBS1/MEPE/ITGA5/COL4A1/ITGB3,7
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,5/225,38/2914,0.13157894736842105,1.7040935672514619,1.2635540794831324,0.16528511707894158,0.5795711897573277,0.4925790228736743,GADD45B/GADD45A/CDKN1A/RAC2/MYC,5
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,9/225,81/2914,0.1111111111111111,1.4390123456790123,1.1589429443955006,0.16919247342338206,0.5796312649923188,0.4926300809681306,NDUFS1/NCF2/EGR1/IL1B/RAC2/IL6/CREB3L1/TUBB6/CASP12,9
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,15/225,149/2914,0.10067114093959731,1.3038031319910512,1.101042070247704,0.17109157375333003,0.5796312649923188,0.4926300809681306,WNT8A/TNFRSF1A/VEGFA/SPP1/CDK2/CDKN1A/IRF1/COL4A2/THBS1/IFNA5/CREB3L1/ITGA5/COL4A1/WNT7B/ITGB3,15
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,2/225,10/2914,0.2,2.5902222222222226,1.4568861422728538,0.17745015790020585,0.5796312649923188,0.4926300809681306,CHST3/CHSY1,2
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,2/225,10/2914,0.2,2.5902222222222226,1.4568861422728538,0.17745015790020585,0.5796312649923188,0.4926300809681306,IL1B/IL12A,2
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,2/225,10/2914,0.2,2.5902222222222226,1.4568861422728538,0.17745015790020585,0.5796312649923188,0.4926300809681306,IL1B/IL6,2
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,8/225,71/2914,0.11267605633802817,1.4592801251956182,1.1331424174933442,0.17818294442356467,0.5796312649923188,0.4926300809681306,DUSP4/THBS1/CH25H/DUSP2/CX3CR1/P2RY12/P2RY6/ITGB3,8
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,6/225,50/2914,0.12,1.5541333333333334,1.1430859088261482,0.1847774691510478,0.5939275794140823,0.5047805548236645,GADD45B/GADD45A/CDK2/CDKN1A/MYC/CCNB2,6
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,3/225,20/2914,0.15,1.9426666666666665,1.2234605918151729,0.19693481371177568,0.6192206060532015,0.526277162259641,CYP3A43/CYP1B1/HPGDS,3
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,4/225,30/2914,0.13333333333333333,1.7268148148148146,1.157318433801882,0.19731607899452847,0.6192206060532015,0.526277162259641,SH2D2A/VEGFA/RAC2/NOS3,4
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,5/225,41/2914,0.12195121951219512,1.5794037940379404,1.0806163900519576,0.2060040182977379,0.6192206060532015,0.526277162259641,NDUFS1/TNFRSF1A/IL1B/IL6/SOCS3,5
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,2/225,11/2914,0.18181818181818182,2.354747474747475,1.301958901080554,0.2064068686844005,0.6192206060532015,0.526277162259641,IL1B/IL6,2
Environmental Information Processing,Signal transduction,hsa04392,Hippo signaling pathway - multiple species,2/225,11/2914,0.18181818181818182,2.354747474747475,1.301958901080554,0.2064068686844005,0.6192206060532015,0.526277162259641,TEAD3/TEAD4,2
Human Diseases,Endocrine and metabolic disease,hsa04950,Maturity onset diabetes of the young,2/225,11/2914,0.18181818181818182,2.354747474747475,1.301958901080554,0.2064068686844005,0.6192206060532015,0.526277162259641,HHEX/RFX6,2
NA,NA,hsa04382,Cornified envelope formation,7/225,63/2914,0.1111111111111111,1.4390123456790123,1.0188599704082946,0.209665755273016,0.6220852079529047,0.5287117946734239,COL4A2/S100A8/S100A9/KRT80/ALOX12B/COL4A1/S100A3,7
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,7/225,65/2914,0.1076923076923077,1.394735042735043,0.930855430475095,0.23279031023376068,0.6831889539469064,0.5806440232375267,EDN1/ACTA2/CALCA/EDN3/PLA2G5/RAMP2/ADM,7
