category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,77/2345,88/2914,0.875,1.087313432835821,1.6881920600070877,0.055072784471656776,0.9999907231367143,0.9999907231367143,PPP1R12A/CREB3L3/ATP2B3/MEF2A/CNGB1/IRAG1/ATP2A3/ADCY2/VDAC3/MEF2C/CACNA1S/MYH7/MAPK1/NFATC4/NFATC2/CACNA1F/PPP3CB/KNG1/ATF2/OPRD1/RGS2/AKT3/SLC8A2/ADRA1A/NPPB/KCNJ8/ATF4/NFATC1/IRS4/ROCK2/KCNMB4/EDNRB/TRPC6/FXYD2/PLCB2/ADCY3/PRKG2/MYLK3/PIK3R5/ATP1B1/CALM2/AGTR1/KCNMB1/MYLK4/GNA12/CREB5/ADRA2A/ITPR1/SLC25A31/EDNRA/PDE3B/GUCY1A2/KCNMA1/ATP2B2/CALM3/ATP1A1/GUCY1A1/ADCY1/BDKRB2/IRS1/NPR1/ADRA1B/PRKCE/ADRA1D/PDE3A/ADCY5/ADCY6/NPPA/CREB3L2/PLCB1/ADRA2C/PRKG1/PPP3R2/KCNMB2/ADRA2B/PIK3R6/ADORA3,77
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,71/2345,81/2914,0.8765432098765432,1.0892310932111928,1.6531831442033824,0.05995714521345045,0.9999907231367143,0.9999907231367143,CD38/CACNG3/CACNA2D2/PPP1R12A/CACNB1/CAMK2A/PTGS2/CACNG5/CACNG4/ADCY2/MEF2C/CACNA1S/GNAS/MAPK1/NFATC4/NFATC2/CACNA1F/CACNG7/PPP3CB/CACNG1/CAMKK2/PRKAG3/PLA2G4A/RGS2/KCNJ2/CDKN1A/PRKCG/ELK1/NFATC1/KRAS/ROCK2/PLCB2/ADCY3/MYLK3/PIK3R5/CACNG8/CALM2/CAMK2D/MYLK4/EGFR/CAMK2G/ITPR1/GUCY1A2/CACNA2D1/KCNJ6/PLA2G4D/CALM3/PRKAA2/KCNJ9/KCNJ3/GUCY1A1/ADCY1/MAPK7/PRKCB/CACNG2/CACNB3/PLA2G4F/NPR1/FOS/ADCY5/ADCY6/NPPA/OXTR/KCNJ14/PLCB1/CAMK1D/KCNJ12/PLA2G4E/PPP3R2/RYR3/PIK3R6,71
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,44/2345,49/2914,0.8979591836734694,1.1158435229102301,1.6599423907414954,0.062365377525504403,0.9999907231367143,0.9999907231367143,ANO2/CNGB1/CAMK2A/GNB1/GRK3/NCALD/PDE1A/RGS2/SLC8A2/PDE1B/GNG13/ADCY3/PRKG2/GNAL/ARRB2/CALM2/CNGA3/CAMK2D/CAMK2G/CALM3/OR2M5/OR2M4/OR2AT4/GRK2/GNG7/OR3A1/OR52N4/OR8D4/OR2T10/PRKG1/OR2G6/OR2L13/OR8A1/OR2L5/OR2L3/OR2M2/OR2L2/OR3A2/OR2M3/OR9H1/OR10G4/OR13C5/OR2L8/OR2T11,44
Organismal Systems,Circulatory system,hsa04261,Adrenergic signaling in cardiomyocytes,65/2345,74/2914,0.8783783783783784,1.0915115541981213,1.6185203110296802,0.06523514152595057,0.9999907231367143,0.9999907231367143,CACNG3/CACNA2D2/KCNQ1/CREB3L3/CACNB1/ATP2B3/CAMK2A/ATP2A3/CACNG5/CACNG4/ADCY2/CACNA1S/GNAS/RAPGEF4/MYH7/MAPK1/RPS6KA5/CACNA1F/CACNG7/SCN1B/CACNG1/POPDC1/PPP2CA/ATF2/AKT3/SLC8A2/TNNT2/ADRA1A/ATF4/POPDC3/PPP1R1A/SCN7A/PPP2R1B/FXYD2/PLCB2/ADCY3/PIK3R5/CACNG8/ATP1B1/CALM2/AGTR1/CAMK2D/CREB5/CAMK2G/CACNA2D1/MAPK13/ATP2B2/CALM3/ATP1A1/ADCY1/CACNG2/TPM4/CACNB3/ADRA1B/ADRA1D/ADCY5/ADCY6/PPP2R2D/SCN4B/KCNE1/CREB3L2/PLCB1/SCN5A/MAPK11/PIK3R6,65
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,26/2345,28/2914,0.9285714285714286,1.1538836430094428,1.6607675254706704,0.06764667795100637,0.9999907231367143,0.9999907231367143,CACNG3/CACNA2D2/SLC9A7/CACNB1/ATP2A3/CACNG5/CACNG4/CACNA1S/MYH7/CACNA1F/CACNG7/CACNG1/SLC8A2/TNNT2/FXYD2/CACNG8/ATP1B1/CACNA2D1/COX7A1/ATP1A1/CACNG2/TPM4/CACNB3/UQCRH/TRDN/MT-CYB,26
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,48/2345,54/2914,0.8888888888888888,1.1045723762141673,1.5744046822036264,0.0743311452167889,0.9999907231367143,0.9999907231367143,CACNG3/CACNA2D2/IGF1/CACNB1/ATP2A3/CACNG5/CACNG4/ITGA8/ADCY2/CACNA1S/GNAS/NOS1/MYH7/LAMA1/CACNA1F/SGCG/TGFB1/CACNG7/ITGB8/CACNG1/ITGA4/SLC8A2/TNNT2/TGFB3/SSPN/ITGB4/ITGA11/ADCY3/ITGAV/ITGB7/CACNG8/ITGA9/CACNA2D1/TTN/LMNA/ITGA5/ITGA2/ADCY1/CACNG2/TPM4/CACNB3/SNTB2/SNTB1/ADCY5/ADCY6/LAMA2/DMD/ITGB3,48
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,19/2345,20/2914,0.95,1.1805117270788912,1.6442077408273508,0.07524219849214683,0.9999907231367143,0.9999907231367143,ABCC8/CACNA1G/MAPK9/MAPK1/GCK/MAPK8/MAPK10/PIK3CA/IRS4/PIK3R1/HKDC1/HK1/HK2/IRS1/PRKCE/PIK3CD/SOCS1/KCNJ11/CACNA1E,19
Human Diseases,Substance dependence,hsa05032,Morphine addiction,47/2345,53/2914,0.8867924528301887,1.1019672526853603,1.520635961011153,0.08340830749445387,0.9999907231367143,0.9999907231367143,GABRA3/GABRA1/PDE8A/ADCY2/GNB1/GNAS/GRK3/SLC32A1/GABRE/PDE4C/OPRM1/PDE10A/GABRG2/PDE4D/PDE1A/PDE1B/PRKCG/GNG13/PDE11A/GABBR2/ADCY3/ARRB2/GABRB2/PDE3B/KCNJ6/GNG3/KCNJ9/KCNJ3/GABRG1/ADCY1/PRKCB/GNG8/GNG4/PDE7B/GNB2/GNG12/PDE3A/GRK2/ADCY5/GNG5/ADCY6/GNG7/DRD1/GABRA5/GNG2/GABRD/GABRQ,47
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,52/2345,59/2914,0.8813559322033898,1.0952115933648947,1.4996790179982131,0.08587196310381501,0.9999907231367143,0.9999907231367143,IGF1/PRKCH/MAPK9/CAMK2A/ASIC4/ADCY2/GNAS/HTR2A/TRPA1/MAPK8/MAPK10/ASIC1/TRPV4/KNG1/PLA2G4A/PIK3CA/PTGER2/IL1B/PRKCG/NGF/CYP2J2/PLCB2/ADCY3/CALM2/TRPM8/CAMK2D/PIK3R1/HTR2C/CAMK2G/ITPR1/MAPK13/PLA2G4D/CALM3/F2RL1/ADCY1/PRKCB/BDKRB2/PLA2G4F/PRKCE/PTGER4/PIK3CD/ADCY5/ADCY6/PLCB1/MAPK11/TRPV2/PLA2G4E/IL1RAP/HRH1/PLCG2/NTRK1/ASIC3,52
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,56/2345,64/2914,0.875,1.087313432835821,1.433620336504995,0.09693786679093647,0.9999907231367143,0.9999907231367143,NCDN/PLD1/ADCY2/GNB1/GNAS/SLC17A6/MAPK1/GRK3/HOMER2/SLC17A7/SLC1A6/GRIK5/PPP3CB/SLC38A1/GLS/GRIN3B/PLA2G4A/GRIA2/GRM4/GRIA3/PRKCG/GNG13/SLC38A2/GLS2/PLCB2/ADCY3/TRPC1/ITPR1/HOMER1/GRIA4/PLA2G4D/GNG3/KCNJ3/GRM2/ADCY1/PRKCB/GNG8/GNG4/PLA2G4F/DLGAP1/GRIK1/GNB2/GNG12/GRK2/ADCY5/GNG5/ADCY6/GNG7/SLC17A8/PLCB1/GRIN2A/GNG2/PLA2G4E/PPP3R2/GRIN3A/SHANK3,56
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,45/2345,51/2914,0.8823529411764706,1.09645052050671,1.4104721728205505,0.10445235736629678,0.9999907231367143,0.9999907231367143,ABCC8/CREB3L3/CAMK2A/ADCY2/ADCYAP1R1/KCNN2/CACNA1S/GNAS/RAPGEF4/CACNA1F/KCNN4/KCNN1/RAB3A/STX1A/GCK/GLP1R/ATF2/FFAR1/PRKCG/ATF4/SNAP25/CHRM3/KCNMB4/FXYD2/PLCB2/ADCY3/ADCYAP1/ATP1B1/KCNN3/CAMK2D/KCNMB1/CREB5/CAMK2G/KCNMA1/CCKAR/ATP1A1/ADCY1/PRKCB/ADCY5/ADCY6/CREB3L2/PLCB1/CCK/KCNJ11/KCNMB2,45
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,45/2345,51/2914,0.8823529411764706,1.09645052050671,1.4104721728205505,0.10445235736629678,0.9999907231367143,0.9999907231367143,CACNG3/CACNA2D2/IGF1/CACNB1/ATP2A3/CACNG5/CACNG4/ITGA8/CACNA1S/NOS1/MYH7/LAMA1/CACNA1F/SGCG/TGFB1/CACNG7/ITGB8/CACNG1/ITGA4/PRKAG3/SLC8A2/TNNT2/TGFB3/SSPN/ITGB4/ITGA11/ITGAV/ITGB7/CACNG8/ITGA9/CACNA2D1/TTN/ACE/LMNA/ITGA5/PRKAA2/ITGA2/CACNG2/TPM4/CACNB3/SNTB2/SNTB1/LAMA2/DMD/ITGB3,45
Metabolism,Energy metabolism,hsa00910,Nitrogen metabolism,10/2345,10/2914,1,1.242643923240938,1.5601151203382946,0.11347539032767849,0.9999907231367143,0.9999907231367143,CPS1/CA12/CA2/CA14/GLUD1/CA3/CA4/CA7/CA5B/CA13,10
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,39/2345,44/2914,0.8863636363636364,1.1014343865090135,1.3761194379398403,0.11398037306682948,0.9999907231367143,0.9999907231367143,SCIN/WAS/FCGR2B/PLD1/AMPH/PTPRC/MAPK1/HCK/ACTR3C/LIMK1/PIP5K1B/PLA2G4A/AKT3/PIK3CA/PRKCG/ARPC5L/PLPP2/VAV1/FCGR2A/PIK3R1/GSN/PAK1/FCGR1A/DOCK1/ASAP1/WASF2/NCF1/PLA2G4D/SYK/PRKCB/PLA2G4F/PRKCE/PIK3CD/CFL1/LIMK2/PIP5K1C/PLA2G4E/PLCG2/FCGR3A,39
Organismal Systems,Digestive system,hsa04974,Protein digestion and absorption,44/2345,50/2914,0.88,1.0935266524520257,1.3540023501343303,0.11655818045621902,0.9999907231367143,0.9999907231367143,PRSS3/COL9A2/COL23A1/KCNQ1/COL17A1/COL5A3/COL19A1/COL16A1/COL9A3/COL20A1/KCNN4/SLC1A5/COL1A1/COL12A1/SLC16A10/MEP1A/COL7A1/SLC8A2/COL10A1/SLC36A1/COL5A1/SLC38A2/FXYD2/ATP1B1/COL8A1/CPB1/SLC7A7/CPA2/COL26A1/COL6A3/ATP1A1/COL24A1/COL8A2/COL6A5/KCNE3/COL18A1/COL4A5/COL25A1/MME/COL13A1/COL4A6/DPP4/COL5A2/COL6A6,44
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,38/2345,43/2914,0.8837209302325582,1.0981504437943175,1.3161198273374601,0.12782627993737203,0.9999907231367143,0.9999907231367143,WAS/MAPK9/DGKG/SLC44A1/PLD1/DGKD/MAPK1/DGKH/PIP5K1B/MAPK8/MAPK10/SLC22A2/SLC5A7/PLA2G4A/AKT3/PIK3CA/GPCPD1/PRKCG/KRAS/DGKB/SLC44A5/EGF/PLPP2/SLC44A3/PIK3R1/EGFR/DGKZ/WASF2/PLA2G4D/PRKCB/PLA2G4F/RAC3/FOS/PIK3CD/PIP5K1C/PLA2G4E/SLC22A4/DGKK,38
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,43/2345,49/2914,0.8775510204081632,1.0904834428440884,1.2965533045255297,0.12981211097315745,0.9999907231367143,0.9999907231367143,CFLAR/NOS2/MAPK9/GNA15/MAP2K4/GNAS/MAPK1/TGFB1/MAPK8/CCL2/MAPK10/PPP2CA/KNG1/AKT3/TGFB3/PIK3CA/IL1B/C3/IL10/TLR4/TLR2/PPP2R1B/PLCB2/GNAL/PIK3R1/GNA14/MAPK13/IFNGR2/C1QC/ACE/ADCY1/BDKRB2/IL12A/FOS/PIK3CD/MYD88/C1QB/C1QA/PPP2R2D/PLCB1/MAPK11/IRAK4/CD247,43
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,58/2345,67/2914,0.8656716417910447,1.0757216051936478,1.272767309922544,0.1298376849706268,0.9999907231367143,0.9999907231367143,KCNQ1/CREB3L3/CHAT/CAMK2A/ADCY2/GNB1/CHRNA3/CACNA1S/ACHE/MAPK1/CHRNA4/CACNA1F/SLC5A7/KCNQ4/AKT3/PIK3CA/KCNJ2/PRKCG/GNG13/ATF4/CHRM3/KRAS/PLCB2/ADCY3/PIK3R5/CAMK2D/PIK3R1/CREB5/CHRNA6/CAMK2G/ITPR1/KCNJ6/GNG3/KCNJ3/ADCY1/PRKCB/CHRFAM7A/GNG8/GNG4/FOS/PIK3CD/GNB2/GNG12/ADCY5/GNG5/ADCY6/CHRNA7/GNG7/CHRM4/CREB3L2/KCNJ14/PLCB1/KCNJ12/CHRM5/KCNQ5/GNG2/SLC18A3/PIK3R6,58
NA,NA,hsa04082,Neuroactive ligand signaling,105/2345,124/2914,0.8467741935483871,1.0522388059701493,1.2066672207516995,0.13646073575477558,0.9999907231367143,0.9999907231367143,TAC1/GABRA3/GABRA1/SLC18A1/CHAT/ADCY2/GNB1/CHRNA3/OPRK1/ACHE/GNAS/SLC17A6/P2RX6/HRH3/CHRNA4/PDYN/SLC32A1/GABRE/HTR2A/SLC17A7/SLC1A6/GRIK5/P2RX1/GLRB/OPRM1/GABRG2/POMC/TACR1/SLC5A7/GRIN3B/OPRD1/GRIA2/ADRA1A/GRM4/GRIA3/PRKCG/GNG13/ADORA2A/SLC6A11/CHRM3/HTR1B/GABBR2/PLCB2/ADCY3/GNAL/GLRA3/GABRB2/GLRA1/HTR2C/CHRNA6/DRD2/HTR3B/ADRA2A/DRD3/GRIA4/HTR5A/HTR6/GNG3/GABRG1/GRM2/HTR4/ADCY1/SLC18A2/PRKCB/MC4R/CHRFAM7A/HTR3A/TAC3/GNG8/PNOC/GNG4/TACR3/P2RY1/ADRA1B/GRIK1/ADRA1D/GNB2/GNG12/ADCY5/GNG5/ADCY6/CHRNA7/GNG7/HTR1A/HTR1F/SLC17A8/HTR1D/CHRM4/PENK/P2RY13/PLCB1/GRIN2A/ADRA2C/DRD1/CHRM5/GABRA5/GNG2/SLC18A3/GABRD/SLC6A9/HRH1/GRIN3A/GABRQ/ADRA2B/ADORA3,105
Genetic Information Processing,Replication and repair,hsa03440,Homologous recombination,9/2345,9/2914,1,1.242643923240938,1.4798003930622834,0.1411155860025282,0.9999907231367143,0.9999907231367143,BRCA1/POLD1/RAD54L/BABAM1/RAD51C/BRIP1/EME1/RAD51B/RPA4,9
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,57/2345,66/2914,0.8636363636363636,1.0731924791626284,1.2208265503480225,0.14232209283181843,0.9999907231367143,0.9999907231367143,SKAP2/WAS/MAPK9/MAP2K4/RPS6KA6/FYB1/GSK3B/PXN/NLRC4/MAPK1/NFATC2/ARHGEF7/MEFV/PYCARD/ACTR3C/LIMK1/PIP5K1B/MAPK8/CCL2/MAPK10/ITGA4/WIPF1/AKT3/PTK2B/PIK3CA/WIPF3/PKN1/IL1B/NFATC1/ROCK2/IL10/TLR4/ARPC5L/CASP1/VAV1/FCGR2A/PIK3R1/DOCK1/IL18/CD8A/MAPK13/WASF2/ITGA5/RAC3/FOS/WIPF2/PIK3CD/CD8B/MYD88/RHOG/LCK/TBK1/MAPK11/PIP5K1C/ARHGEF12/IRAK4/ARHGEF28,57
Environmental Information Processing,Signal transduction,hsa04340,Hedgehog signaling pathway,21/2345,23/2914,0.9130434782608695,1.134587929915639,1.315320285759825,0.14416942294119547,0.9999907231367143,0.9999907231367143,EVC/GLI2/LRP2/GSK3B/GRK3/GLI3/SMURF2/GLI1/CCND2/SMO/KIF3A/ARRB2/GPR161/DISP1/HHIP/SHH/GRK2/EVC2/SCUBE2/MOSMO/PTCH1,21
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,15/2345,16/2914,0.9375,1.1649786780383795,1.3431488751726144,0.15029279812956048,0.9999907231367143,0.9999907231367143,MFNG/LFNG/GALNTL5/GALNT8/GALNT15/GALNT5/ST6GAL2/GALNT14/GALNT10/GALNTL6/GALNT9/GALNT17/B3GLCT/COLGALT2/GALNT4,15
Organismal Systems,Endocrine system,hsa04923,Regulation of lipolysis in adipocytes,26/2345,29/2914,0.896551724137931,1.114094551871186,1.2533620182908427,0.1531932517237948,0.9999907231367143,0.9999907231367143,PTGS2/MGLL/ADCY2/LIPE/GNAS/PTGS1/AKT3/PIK3CA/NPY/IRS4/ADCY3/PRKG2/PIK3R1/PDE3B/ADCY1/TSHR/PLIN1/IRS1/NPR1/PIK3CD/ADCY5/ADCY6/NPPA/PLAAT3/PRKG1/AQP7B,26
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,26/2345,29/2914,0.896551724137931,1.114094551871186,1.2533620182908427,0.1531932517237948,0.9999907231367143,0.9999907231367143,SOAT1/SCARB1/VDAC3/LRP2/TSPO/PLTP/LIPG/APOA1/NPC2/LDLR/ANGPTL8/APOE/APOC1/SORT1/CD36/CYP27A1/ABCG5/ABCG8/NCEH1/LDLRAP1/LRPAP1/ABCA1/LIPC/PCSK9/LPL/LPA,26
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,20/2345,22/2914,0.9090909090909091,1.1296762938553984,1.2392482624012107,0.16649336318860936,0.9999907231367143,0.9999907231367143,MPO/MGST1/TYMP/RRM2B/GSTO2/UPB1/NME3/CYP2E1/GSTT2B/TPMT/MGST3/NAT2/XDH/HPRT1/TK1/RRM2/DPYD/GSTM2/NME1/GSTA1,20
