category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,11/142,80/2914,0.1375,2.821654929577465,3.7387720335087384,0.0014370286156481279,0.02667730104799751,0.02143353510623216,TNFRSF1A/IL1R1/TNFRSF10B/IL1B/IL6/MYO1G/FCGR2A/TUBB6/CLDN5/CASP4/CYFIP1,11
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,6/142,27/2914,0.2222222222222222,4.560250391236306,4.205879584041154,0.001524417202742715,0.02667730104799751,0.02143353510623216,IL1B/IL6/TLR2/IL12A/CD14/HSPA6,6
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,6/142,27/2914,0.2222222222222222,4.560250391236306,4.205879584041154,0.001524417202742715,0.02667730104799751,0.02143353510623216,MYC/PIM1/BCL2A1/FCGR1A/RUNX1/CD14,6
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,10/142,71/2914,0.14084507042253522,2.8902995437413215,3.649128657366704,0.001967179259039783,0.03213059456431645,0.025814913785293995,CD44/GADD45B/HES1/GADD45A/CR2/CDK2/CDKN1A/IL6/MYC/TLR2,10
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,8/142,49/2914,0.16326530612244897,3.35038804254096,3.754854366652239,0.002151310532209476,0.032941942524457604,0.02646678088968237,TNFRSF1A/CCL2/IL1B/IL6/TLR2/IL12A/SOCS3/ITGB3,8
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,9/142,65/2914,0.13846153846153847,2.8413867822318526,3.397608047378685,0.003715367039325865,0.05354499556675511,0.04302003940272055,TNFRSF1A/IL1R1/IL1B/FCGR2A/FCGR1A/FOSL1/SOCS3/FCGR3A/ITGB3,9
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,9/142,66/2914,0.13636363636363635,2.7983354673495517,3.3441864778580115,0.004127028281665744,0.0561734405004504,0.045131829746871,CD36/TLR2/THBS1/FCGR2A/FCGR1A/CD14/TUBB6/FCGR3A/ITGB3,9
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,11/142,93/2914,0.11827956989247312,2.427230046948357,3.165568479672463,0.004844028662274575,0.0593491289196477,0.04768329584521641,TNFRSF1A/CCL2/TNFRSF10B/IL1B/CD36/IL6/TLR2/NOS3/IL12A/CD14/HSPA6,11
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,4/142,15/2914,0.26666666666666666,5.472300469483567,3.929798631927235,0.004844826850583486,0.0593491289196477,0.04768329584521641,GADD45B/GADD45A/CDKN1A/MYC,4
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,6/142,35/2914,0.17142857142857143,3.517907444668008,3.391335477671502,0.006059011242865955,0.06871948101152946,0.05521178495877985,SELPLG/FCGR2A/FCGR1A/FPR2/FPR1/FCGR3A,6
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,5/142,25/2914,0.2,4.104225352112676,3.527502062949786,0.006170728907157747,0.06871948101152946,0.05521178495877985,IL4R/IL1B/IL6/TLR2/IL12A,5
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,7/142,47/2914,0.14893617021276595,3.056338028169014,3.2162321662390854,0.006868715628555452,0.07000757325433382,0.05624668613774619,TNFRSF1A/GADD45B/IL1R1/GADD45A/IL1B/BCL2A1/CD14,7
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,6/142,36/2914,0.16666666666666666,3.4201877934272296,3.3065319483669717,0.006985192730457699,0.07000757325433382,0.05624668613774619,GADD45B/GADD45A/CDK2/CDKN1A/MYC/COL4A1,6
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,15/142,155/2914,0.0967741935483871,1.9859154929577465,2.854614659182075,0.00735066984096335,0.07000757325433382,0.05624668613774619,TNFRSF1A/GADD45B/VEGFA/IL1R1/GADD45A/NR4A1/IL1B/RAC2/MYC/FGF2/GDNF/EFNA1/CD14/HSPA6/BDNF,15
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,10/142,85/2914,0.11764705882352941,2.4142502071251033,2.9945877362255167,0.007429375120868079,0.07000757325433382,0.05624668613774619,TNFRSF1A/IL1R1/EGR1/EGR2/CDK2/CDKN1A/ZFP36/IL6/MYC/FOSL1,10
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,7/142,48/2914,0.14583333333333334,2.9926643192488265,3.150173483821068,0.007721133810268699,0.07006214013021597,0.056290527193771804,IL1R1/IL1B/IL6/TLR2/IL12A/CD14/COL4A1,7
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,6/142,37/2914,0.16216216216216217,3.3277502854967644,3.224668841301468,0.008009932435485331,0.07008690881049665,0.05631042727202094,TNFRSF1A/CCL2/TNFRSF10B/IL6/CXCR1/TNFRSF10D,6
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,7/142,49/2914,0.14285714285714285,2.93158953722334,3.085804248979216,0.00864943768994524,0.07079775721997562,0.05688154930240793,EDN1/VEGFA/CDKN1A/IL6/PDK1/HK2/NOS3,7
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,5/142,27/2914,0.18518518518518517,3.8002086593635886,3.3080090266861406,0.008669113128976608,0.07079775721997562,0.05688154930240793,GADD45B/GADD45A/CDKN1A/MYC/RUNX1,5
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,6/142,38/2914,0.15789473684210525,3.2401779095626386,3.1455577964674792,0.009138777876317674,0.07222582515154291,0.0580289121518304,GADD45B/BBC3/GADD45A/CDKN1A/RAC2/MYC,6
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,6/142,39/2914,0.15384615384615385,3.1570964247020585,3.069027214472925,0.010377191785571498,0.07709202745382686,0.06193859993067937,TNFRSF1A/SLC27A6/CD36/IL6/NOS3/SOCS3,6
Environmental Information Processing,Signal transduction,hsa04668,TNF signaling pathway,8/142,63/2914,0.12698412698412698,2.6058573664207465,2.916059867145538,0.010383824106025659,0.07709202745382686,0.06193859993067937,TNFRSF1A/EDN1/CCL2/IRF1/IL1B/LIF/IL6/SOCS3,8
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,10/142,91/2914,0.10989010989010989,2.2550688747871845,2.7526476151074593,0.01188603648485478,0.0834926740007622,0.067081117242288,PLAUR/CD44/WNT8A/VEGFA/CDKN1A/MYC/TLR2/THBS1/FGF2/ITGB3,10
Human Diseases,Infectious disease: viral,hsa05162,Measles,7/142,52/2914,0.1346153846153846,2.7624593716143013,2.9020425313510136,0.011927524857251742,0.0834926740007622,0.067081117242288,BBC3/CDK2/IL1B/IL6/TLR2/IL12A/HSPA6,7
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,6/142,41/2914,0.14634146341463414,3.0030917210580554,2.923093807401568,0.013204008229364074,0.08986061156094995,0.07219735493833573,IL1B/TLR2/FCGR2A/FCGR1A/IL12A/FCGR3A,6
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,9/142,80/2914,0.1125,2.30862676056338,2.685830919597028,0.014483050405293916,0.09574862785223001,0.07692800605098611,TNFRSF1A/IL1B/IL6/TLR2/FCGR2A/FCGR1A/IL12A/CD14/FCGR3A,9
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,5/142,31/2914,0.16129032258064516,3.3098591549295775,2.9259158164860595,0.01560589988828615,0.09574862785223001,0.07692800605098611,GADD45B/VEGFA/GADD45A/CDKN1A/RAC2,5
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,10/142,95/2914,0.10526315789473684,2.1601186063750926,2.601563665693651,0.015825960460083617,0.09574862785223001,0.07692800605098611,TNFRSF1A/CCL2/VEGFA/IL1R1/CDKN1A/IL1B/RAC2/IL6/MYC/ITGB3,10
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,7/142,55/2914,0.12727272727272726,2.611779769526248,2.7308495163224826,0.016023239763026248,0.09574862785223001,0.07692800605098611,GADD45B/GADD45A/CDK2/CDKN1A/IL6/PLK4/DEPP1,7
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,7/142,55/2914,0.12727272727272726,2.611779769526248,2.7308495163224826,0.016023239763026248,0.09574862785223001,0.07692800605098611,TNFRSF1A/GADD45B/BBC3/GADD45A/TNFRSF10B/BCL2A1/CASP12,7
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,7/142,56/2914,0.125,2.5651408450704225,2.6762958957235705,0.017586905499865902,0.1025902820825511,0.08242484532518606,TNFRSF1A/CCL2/TNFRSF10B/IL1B/IL6/IL12A/SOCS3,7
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,10/142,98/2914,0.10204081632653061,2.0939925265881003,2.493037834016447,0.01936690746142316,0.11034633321043429,0.08865634504984408,TNFRSF1A/TNFRSF10B/IL1B/IL6/MYC/TLR2/CD14/TUBB6/CASP4/CYFIP1,10
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,5/142,33/2914,0.15151515151515152,3.109261630388391,2.7576147590915716,0.020165972268111107,0.1110557357825784,0.08922630544078265,SLC1A5/MYC/SLC16A3/PDK1/HK2,5
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,6/142,45/2914,0.13333333333333333,2.7361502347417836,2.656110188170246,0.020397992286596032,0.1110557357825784,0.08922630544078265,SPP1/IL1B/IL6/TLR2/IL12A/CD14,6
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,5/142,35/2914,0.14285714285714285,2.93158953722334,2.6016318192141936,0.02552234337992161,0.13435754866270053,0.10794784790515577,IL4R/IL1R1/IL1B/IL6/RUNX1,5
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,8/142,74/2914,0.10810810810810811,2.2185001903311763,2.402703011590815,0.025774713416926227,0.13435754866270053,0.10794784790515577,WNT8A/GADD45B/HES1/GADD45A/CDKN1A/MYC/FGF2/HEYL,8
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,6/142,49/2914,0.12244897959183673,2.51279103190572,2.4167541313061927,0.02988391272146545,0.15079857535425903,0.12115717976905023,TNFRSF1A/CCL2/IL1B/IL6/TLR2/IL12A,6
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,19/142,249/2914,0.07630522088353414,1.5658691102437923,2.112928765453013,0.030520096818422215,0.15079857535425903,0.12115717976905023,WNT8A/IL4R/EDN1/GADD45B/BBC3/VEGFA/HES1/GADD45A/CDK2/CDKN1A/RAC2/IL6/MYC/PIM1/FGF2/RUNX1/HEYL/IL12A/COL4A1,19
Organismal Systems,Digestive system,hsa04978,Mineral absorption,4/142,25/2914,0.16,3.2833802816901407,2.5947306463040802,0.030775219460052863,0.15079857535425903,0.12115717976905023,MT2A/MT1X/MT1A/MT1M,4
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,5/142,37/2914,0.13513513513513514,2.7731252379139706,2.456338096939041,0.031715686692964366,0.15235967136816214,0.12241142232372211,CCL2/IL1B/IL6/S100A9/FOSL1,5
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,7/142,64/2914,0.109375,2.2444982394366195,2.278135989948198,0.034131860391458456,0.16081357299821772,0.12920360107697837,EGR2/CDK2/CDKN1A/IL6/MYC/TLR2/CASP12,7
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,7/142,66/2914,0.10606060606060606,2.1764831412718735,2.1877892550648173,0.03949052282188193,0.17975948589224078,0.1444254516083739,WNT8A/GADD45B/GADD45A/CDK2/CDKN1A/MYC/FGF2,7
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,4/142,27/2914,0.14814814814814814,3.040166927490871,2.410138469331128,0.039620458115024494,0.17975948589224078,0.1444254516083739,GADD45B/GADD45A/CDKN1A/MYC,4
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,8/142,81/2914,0.09876543209876543,2.0267779516605806,2.1208676025772597,0.04138415612707918,0.1832789520487596,0.14725312151715594,CD44/VEGFA/CDKN1A/MYC/PIM1/THBS1/EFNA1/ITGB3,8
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,6/142,53/2914,0.11320754716981132,2.3231464257241563,2.1999089946163704,0.041892331896859335,0.1832789520487596,0.14725312151715594,GADD45B/GADD45A/CDK2/CDKN1A/IL6/MYC,6
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,5/142,40/2914,0.125,2.5651408450704225,2.255577950951908,0.04264134739030495,0.18328298439692478,0.1472563612555314,PLAUR/CR2/F3/F12/THBD,5
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,4/142,29/2914,0.13793103448275862,2.830500242836328,2.2418868137764476,0.04977078579279901,0.21023866412475448,0.16891355613890047,TNFRSF1A/CD36/SOCS3/ACSL5,4
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,5/142,42/2914,0.11904761904761904,2.4429912810194496,2.1316403670381816,0.05104434865279038,0.21196382067684139,0.1702996110271508,IRF1/IL1B/IL6/IL12A/CD14,5
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,4/142,30/2914,0.13333333333333333,2.7361502347417836,2.1630576988524948,0.055334081538302646,0.22358466894030685,0.17963623240316812,SLC27A6/CD36/ANGPTL4/ACSL5,4
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,12/142,149/2914,0.08053691275167785,1.6527081954816145,1.8508977765078485,0.05626015611509107,0.22358466894030685,0.17963623240316812,WNT8A/TNFRSF1A/VEGFA/HES1/SPP1/CDK2/CDKN1A/IRF1/THBS1/HEYL/COL4A1/ITGB3,12
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,6/142,57/2914,0.10526315789473684,2.1601186063750926,2.0017161881722907,0.05658061009917969,0.22358466894030685,0.17963623240316812,TNFRSF1A/CDK2/CDKN1A/MYC/CLDN5/SOCS3,6
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,5/142,44/2914,0.11363636363636363,2.3319462227912933,2.014604881794041,0.060353515046034485,0.22994366735235786,0.18474528805538526,RAC2/FCGR2A/FCGR1A/LIMK2/FCGR3A,5
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,6/142,58/2914,0.10344827586206896,2.1228751821272462,1.9547183047889496,0.06068234378817469,0.22994366735235786,0.18474528805538526,CD44/SPP1/CD36/THBS1/COL4A1/ITGB3,6
Human Diseases,Cancer: specific types,hsa05218,Melanoma,4/142,31/2914,0.12903225806451613,2.647887323943662,2.087391161761396,0.061219738079045814,0.22994366735235786,0.18474528805538526,GADD45B/GADD45A/CDKN1A/FGF2,4
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,3/142,19/2914,0.15789473684210525,3.2401779095626386,2.2169343283244385,0.06194400834798212,0.22994366735235786,0.18474528805538526,IL1B/IL6/IL12A,3
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,5/142,45/2914,0.1111111111111111,2.280125195618153,1.9584443247911134,0.06534795539096429,0.23895894135501866,0.19198849423582598,CCL2/VEGFA/IL1B/IL6/TLR2,5
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,5/142,46/2914,0.10869565217391304,2.2305572565829763,1.9037458502136981,0.07056789686802911,0.25425198136275196,0.2042754909337685,EGR2/IRF1/IL1B/IL6/IL12A,5
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,2/142,10/2914,0.2,4.104225352112676,2.225218884615042,0.08209140359535444,0.28327315325157515,0.22759217898193154,XYLT1/CHST3,2
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,2/142,10/2914,0.2,4.104225352112676,2.225218884615042,0.08209140359535444,0.28327315325157515,0.22759217898193154,IL1B/IL12A,2
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,2/142,10/2914,0.2,4.104225352112676,2.225218884615042,0.08209140359535444,0.28327315325157515,0.22759217898193154,IL1B/IL6,2
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,7/142,79/2914,0.08860759493670886,1.8183276876448562,1.6687145822549254,0.08755691907680045,0.29793673852522373,0.23937344835324104,TNFRSF1A/VEGFA/CDKN1A/ZFP36/IL6/MYC/FGF2,7
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,5/142,50/2914,0.1,2.052112676056338,1.6981597774436827,0.09366601790058207,0.30933899949608623,0.2485344485747288,GADD45B/GADD45A/CDK2/CDKN1A/MYC,5
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,7/142,81/2914,0.08641975308641975,1.773430707703008,1.5975646225679343,0.09703788987005056,0.30933899949608623,0.2485344485747288,EGR1/IL1B/RAC2/IL6/HSPA6/TUBB6/CASP12,7
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,2/142,11/2914,0.18181818181818182,3.7311139564660696,2.0536690012344923,0.09722082841305568,0.30933899949608623,0.2485344485747288,IL1B/IL6,2
Environmental Information Processing,Signal transduction,hsa04392,Hippo signaling pathway - multiple species,2/142,11/2914,0.18181818181818182,3.7311139564660696,2.0536690012344923,0.09722082841305568,0.30933899949608623,0.2485344485747288,TEAD3/TEAD4,2
Human Diseases,Endocrine and metabolic disease,hsa04950,Maturity onset diabetes of the young,2/142,11/2914,0.18181818181818182,3.7311139564660696,2.0536690012344923,0.09722082841305568,0.30933899949608623,0.2485344485747288,HES1/HHEX,2
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,4/142,37/2914,0.10810810810810811,2.2185001903311763,1.6880073525766144,0.1030307576915289,0.32362225172339204,0.2600101442417801,WNT8A/GADD45B/GADD45A/CDKN1A,4
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,7/142,84/2914,0.08333333333333333,1.7100938967136148,1.4944452420570995,0.11228537944373909,0.3462480916475514,0.2781885849112443,TNFRSF1A/CCL2/IL1B/IL6/TLR2/FCGR2A/IL12A,7
Cellular Processes,Cell growth and death,hsa04215,Apoptosis - multiple species,2/142,12/2914,0.16666666666666666,3.4201877934272296,1.9011167431175673,0.1130606013543025,0.3462480916475514,0.2781885849112443,TNFRSF1A/BBC3,2
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,7/142,87/2914,0.08045977011494253,1.651125141654525,1.3953366080267633,0.12873169348619182,0.38937364079156783,0.3128372538260932,CD44/TNFRSF1A/IL1R1/IL1B/HK2/CD14/CASP4,7
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,4/142,41/2914,0.0975609756097561,2.002061147372037,1.4622988571755056,0.13655237829820935,0.4079918619885523,0.3277958246696425,TNFRSF1A/IL1B/IL6/SOCS3,4
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,3/142,27/2914,0.1111111111111111,2.280125195618153,1.5122679119761158,0.14164113841076276,0.41809733627273343,0.3359149382728299,IL1B/IL6/IFI16,3
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,8/142,107/2914,0.07476635514018691,1.534289851257075,1.274281590671364,0.14765396211074133,0.4306573894896622,0.34600615181339134,VEGFA/ARAP3/RAC2/THBS1/FGF2/EFNA1/FPR1/ITGB3,8
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,3/142,30/2914,0.1,2.052112676056338,1.3108199846209954,0.17745086904552096,0.5057131905575898,0.4063087717906308,VEGFA/RAC2/NOS3,3
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,6/142,78/2914,0.07692307692307693,1.5785482123510293,1.172064590637379,0.17753898185826283,0.5057131905575898,0.4063087717906308,CCL2/IL1B/IL6/IFI16/CASP4/CASP12,6
Genetic Information Processing,Transcription,hsa03040,Spliceosome,2/142,16/2914,0.125,2.5651408450704225,1.4206334214517609,0.18156494943426477,0.5057131905575898,0.4063087717906308,HSPA6/RNVU1-27,2
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,5/142,62/2914,0.08064516129032258,1.6549295774647887,1.1795965396177048,0.18219984005029227,0.5057131905575898,0.4063087717906308,TNFRSF1A/IL1B/IL6/IL12A/CD14,5
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,4/142,46/2914,0.08695652173913043,1.784445805266381,1.213584689785393,0.18370805697806325,0.5057131905575898,0.4063087717906308,TNFRSF1A/TLR2/IL12A/HSPA6,4
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,3/142,31/2914,0.0967741935483871,1.9859154929577465,1.2488665070367326,0.18990420450621473,0.5169614456002513,0.4153460379258732,CISH/IRF1/SOCS3,3
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,2/142,17/2914,0.11764705882352941,2.4142502071251033,1.3234095541487065,0.19955496931473687,0.5372633789242917,0.4316573656663481,PLA2G5/CD36,2
Human Diseases,Cancer: specific types,hsa05214,Glioma,3/142,32/2914,0.09375,1.923855633802817,1.1891863457831269,0.20257456138576374,0.5394648645599143,0.4334261210427668,GADD45B/GADD45A/CDKN1A,3
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,4/142,49/2914,0.08163265306122448,1.67519402127048,1.0786538959601455,0.21425464557623045,0.553663907147158,0.44483415955539657,HAMP/MYC/LRRC32/THBS1,4
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,3/142,33/2914,0.09090909090909091,1.8655569782330348,1.131615283577035,0.21543777264483505,0.553663907147158,0.44483415955539657,GADD45B/GADD45A/CDKN1A,3
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,5/142,66/2914,0.07575757575757576,1.5546308151941954,1.0313920322716235,0.21694585749439657,0.553663907147158,0.44483415955539657,CCL2/IL1B/RAC2/IL6/FCGR2A,5
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,5/142,66/2914,0.07575757575757576,1.5546308151941954,1.0313920322716235,0.21694585749439657,0.553663907147158,0.44483415955539657,WNT8A/GADD45B/GADD45A/CDKN1A/MYC,5
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,1/142,5/2914,0.2,4.104225352112676,1.5721145406040997,0.2211712673538847,0.5586284587804304,0.44882286484184963,ACSL5,1
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,7/142,103/2914,0.06796116504854369,1.3946396827567344,0.9227982121066365,0.23416213480496312,0.5854053370124078,0.4703364039584115,VEGFA/SPP1/RAC2/EMP1/THBS1/COL4A1/ITGB3,7
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,3/142,35/2914,0.08571428571428572,1.758953722334004,1.0222245022995768,0.24164887806530222,0.5980199507676671,0.48047145346317405,VEGFA/IL6/FGF2,3
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,5/142,70/2914,0.07142857142857142,1.46579476861167,0.8926817006544212,0.25358200925469637,0.6165176025799041,0.49533315438213565,TEAD3/WNT8A/BBC3/MYC/TEAD4,5
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,2/142,20/2914,0.1,2.052112676056338,1.0684292992957523,0.2544875156071483,0.6165176025799041,0.49533315438213565,HK2/SOCS3,2
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,1/142,6/2914,0.16666666666666666,3.4201877934272296,1.3429050030576262,0.25918903292134743,0.6165176025799041,0.49533315438213565,CP,1
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,1/142,6/2914,0.16666666666666666,3.4201877934272296,1.3429050030576262,0.25918903292134743,0.6165176025799041,0.49533315438213565,POLR2A,1
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,4/142,55/2914,0.07272727272727272,1.4924455825864276,0.8343539275322742,0.2789097433617088,0.6570469915732564,0.5278959717473639,FCGR2A/FCGR1A/FCGR3A/H4C2,4
