category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,10/278,47/2914,0.2127659574468085,2.2302158273381294,2.76080879591589,0.011298587664150962,0.2886275576024019,0.27138234485185564,CXCL2/BLNK/GADD45B/IL1R1/GADD45A/IL1B/BCL2A1/LY96/CD14/CARD11,10
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,11/278,55/2914,0.2,2.096402877697842,2.6654121380654123,0.012852653529274895,0.30096630347718717,0.2829838627936841,GADD45B/BCL6/GADD45A/TNFSF10/CDK2/CDKN1A/IL6/PLK4/DEPP1/RAG1/IL7R,11
Environmental Information Processing,Signal transduction,hsa04668,TNF signaling pathway,12/278,63/2914,0.19047619047619047,1.9965741692360397,2.5965771421018577,0.014032472399250347,0.3033172880145652,0.285194378316748,SELE/TNFRSF1B/BCL3/EDN1/CXCL2/CCL2/IRF1/IL1B/LIF/IL6/CREB3L1/SOCS3,12
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,10/278,49/2914,0.20408163265306123,2.139186609895757,2.6112625229549926,0.015120263799329984,0.303485294829409,0.28535234688961103,BAD/CCL2/IL1B/IL6/TLR2/IFNA5/B2M/SOCS3/CARD9/ITGB3,10
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,12/278,66/2914,0.18181818181818182,1.905820797907129,2.416930713415215,0.019991260588141085,0.3400899120042278,0.3197698741826603,MSR1/CD209/TLR2/THBS1/FCGR2A/FCGR1A/C1R/CD14/TUBB6/SFTPA2/FCGR3A/ITGB3,12
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,9/278,44/2914,0.20454545454545456,2.1440483976455202,2.4828456646627757,0.020454433107136166,0.3400899120042278,0.3197698741826603,SPHK2/HCK/LIMK1/RAC2/FCGR2A/FCGR1A/CRK/LIMK2/FCGR3A,9
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,8/278,37/2914,0.21621621621621623,2.2663814894030723,2.5171866643150422,0.0205748345340636,0.3400899120042278,0.3197698741826603,WNT8A/GADD45B/APC2/GADD45A/CDKN1A/WNT9A/WNT7A/FZD8,8
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,13/278,78/2914,0.16666666666666666,1.7470023980815346,2.1713814403542244,0.030859101043699436,0.43706557773140087,0.4109513392417367,CXCL2/NLRP1/NAMPT/NOD1/CCL2/GBP1/IL1B/IL6/IFNA5/GBP2/IFI16/CARD9/CASP4,13
Metabolism,Global and overview maps,hsa01210,2-Oxocarboxylic acid metabolism,3/278,8/2914,0.375,3.930755395683453,2.695235380676403,0.033469433757943715,0.43706557773140087,0.4109513392417367,GPT/ACY1/BCKDHA,3
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,12/278,71/2914,0.16901408450704225,1.7716080656601478,2.1372604072403463,0.0338434618969455,0.43706557773140087,0.4109513392417367,BLNK/GADD45B/JAK3/GADD45A/CR2/CDK2/CDKN1A/IL6/TLR2/IFNA5/B2M/ISG15,12
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,6/278,27/2914,0.2222222222222222,2.3293365307753797,2.2532706870844494,0.03792153777538157,0.43706557773140087,0.4109513392417367,CXCL2/IL1B/IL6/TLR2/CD14/CR1,6
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,6/278,27/2914,0.2222222222222222,2.3293365307753797,2.2532706870844494,0.03792153777538157,0.43706557773140087,0.4109513392417367,BAD/PIM1/BCL2A1/FCGR1A/RUNX1/CD14,6
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,8/278,42/2914,0.19047619047619047,1.9965741692360397,2.1123310890633324,0.04152653220343256,0.43706557773140087,0.4109513392417367,NOD1/IRF1/IL1B/IL6/LY96/C1R/CD14/SFTPA2,8
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,7/278,35/2914,0.2,2.096402877697842,2.1188650320256053,0.04358188719167894,0.43706557773140087,0.4109513392417367,IL4R/JAK3/IL1R1/IL1B/IL6/IRF4/RUNX1,7
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,7/278,35/2914,0.2,2.096402877697842,2.1188650320256053,0.04358188719167894,0.43706557773140087,0.4109513392417367,FCGR2A/FCGR1A/C1R/FPR2/FPR1/C5AR1/FCGR3A,7
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,13/278,82/2914,0.15853658536585366,1.6617827689068259,1.9737661386502223,0.044255384349963824,0.43706557773140087,0.4109513392417367,BAD/CXCL2/HCK/JAK3/CCL2/CCL8/RAC2/SHC1/CCR1/CRK/RAC3/CXCR2/CCR10,13
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,12/278,74/2914,0.16216216216216217,1.6997861170523043,1.9798940453842593,0.0448783022892489,0.43706557773140087,0.4109513392417367,WNT8A/GADD45B/APC2/GADD45A/CDKN1A/FGF2/WNT9A/NOTCH1/WNT7A/SHC1/FZD8/JAG2,12
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,11/278,66/2914,0.16666666666666666,1.7470023980815346,1.9931680119175055,0.04510641193669261,0.43706557773140087,0.4109513392417367,WNT8A/GADD45B/APC2/GADD45A/CDK2/CDKN1A/FGF2/WNT9A/WNT7A/SHC1/FZD8,11
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,11/278,66/2914,0.16666666666666666,1.7470023980815346,1.9931680119175055,0.04510641193669261,0.43706557773140087,0.4109513392417367,SELE/EDN1/CCL2/IL1R1/IL1B/RAC2/RAC3/THBD/CDH5/ITGB3/PECAM1,11
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,12/278,75/2914,0.16,1.6771223021582735,1.9290122739774402,0.04905459010440748,0.4594779939779501,0.4320246356563607,NGFR/GADD45B/LYL1/BCL6/GADD45A/CDKN1A/IL6/BCL2A1/FCGR1A/RUNX1/CD14/H3C2,12
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,9/278,52/2914,0.17307692307692307,1.8141947980077475,1.9236015471660286,0.05430367217709042,0.4922365123149164,0.462825864735134,SELE/EDN1/CCL2/F3/IL1B/IL6/PIM1/THBD/COL4A1,9
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,7/278,37/2914,0.1891891891891892,1.983083803227688,1.9540758137228396,0.05670601450260214,0.49794968985097504,0.4681976855313532,CXCL2/CSF3/CCL2/IL1B/IL6/S100A8/S100A9,7
Genetic Information Processing,Translation,hsa03008,Ribosome biogenesis in eukaryotes,3/278,10/2914,0.3,3.1446043165467623,2.2058135849065743,0.0621781354691038,0.5005030275877596,0.470598463849139,FBLL1/RNA5S9/SNORD3B-1,3
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,14/278,95/2914,0.14736842105263157,1.54471790988262,1.7526930186525713,0.06373139658370221,0.5005030275877596,0.470598463849139,CCL2/IL1R1/CDKN1A/IL1B/RAC2/IL6/IFNA5/CREB3L1/CCR1/B2M/CRK/RAC3/CXCR2/ITGB3,14
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,7/278,38/2914,0.18421052631578946,1.9308973873532753,1.8755087998134137,0.06409616088028135,0.5005030275877596,0.470598463849139,BAD/GADD45B/APC2/GADD45A/CDKN1A/RAC2/RAC3,7
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,11/278,70/2914,0.15714285714285714,1.6471736896197329,1.7796107246776305,0.06476107309771359,0.5005030275877596,0.470598463849139,CACNA1G/WNT8A/POMC/APC2/CDK2/CDKN1A/ARMC5/WNT9A/WNT7A/CREB3L1/FZD8,11
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,6/278,31/2914,0.1935483870967742,2.028776978417266,1.8698195671692421,0.06853331756163333,0.5005030275877596,0.470598463849139,GADD45B/GADD45A/TNFRSF10B/CDK2/CDKN1A/THBS1,6
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,6/278,31/2914,0.1935483870967742,2.028776978417266,1.8698195671692421,0.06853331756163333,0.5005030275877596,0.470598463849139,BAD/GADD45B/GADD45A/CDKN1A/RAC2/RAC3,6
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,11/278,71/2914,0.15492957746478872,1.6239740601884687,1.7283321848701316,0.07042930181785431,0.5005030275877596,0.470598463849139,SPHK2/ATP2A3/DUSP4/THBS1/CH25H/DUSP5/DUSP2/CRK/P2RY6/ITGB3/PECAM1,11
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,13/278,88/2914,0.14772727272727273,1.5484793982995422,1.696428320729192,0.07124598257477004,0.5005030275877596,0.470598463849139,RAC2/SIGLEC9/TLR2/FCGR2A/FCGR1A/FPR2/FPR1/CASP4/C5AR1/CR1/FCGR3A/ITGB3/H3C2,13
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,9/278,55/2914,0.16363636363636364,1.715238718116416,1.7387823396494482,0.07314259089632387,0.5012943424845612,0.4713424984589806,BAD/GADD45B/CSF2RB/LMNB1/GADD45A/CTSD/TNFRSF10B/TNFSF10/BCL2A1,9
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,9/278,56/2914,0.16071428571428573,1.6846094552929087,1.6796768304227243,0.08022082949939946,0.5293044287247765,0.497679009589507,BAD/PYGL/TRIP10/HK2/SHC1/SH2B2/CRK/PPP1R3B/SOCS3,9
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,8/278,48/2914,0.16666666666666666,1.7470023980815346,1.694433226387106,0.0810451393506287,0.5293044287247765,0.497679009589507,CXCL2/IL1R1/IL1B/IL6/TLR2/GNA14/CD14/COL4A1,8
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,5/278,25/2914,0.2,2.096402877697842,1.7876658237891743,0.08288040876829239,0.5293044287247765,0.497679009589507,IL4R/IL18RAP/IL1B/IL6/TLR2,5
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,10/278,65/2914,0.15384615384615385,1.612617598229109,1.6218842608629378,0.0854187288711526,0.5333925069509751,0.501522829161621,WNT8A/JAK3/APC2/LIF/FGF2/WNT9A/WNT7A/ZIC3/INHBB/FZD8,10
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,10/278,66/2914,0.15151515151515152,1.5881839982559407,1.5694053104197956,0.09261735689516318,0.5657712453813228,0.5319669698097473,BAD/WNT8A/GADD45B/APC2/GADD45A/CDKN1A/WNT9A/WNT7A/SHC1/FZD8,10
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,13/278,93/2914,0.13978494623655913,1.4652278177458034,1.4805584028713943,0.10060466446451924,0.6014874620112747,0.5655491776168943,BAD/SELE/CXCL2/CCL2/TNFRSF10B/TNFSF10/IL1B/IL6/TLR2/IFNA5/LY96/CD14/MIB2,13
Genetic Information Processing,Information processing in viruses,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",2/278,6/2914,0.3333333333333333,3.494004796163069,1.9856177467160068,0.10515942771402723,0.6156208164092011,0.578838077987299,NGFR/CD209,2
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,5/278,27/2914,0.18518518518518517,1.9411137756461494,1.5952198971301415,0.10797700696120306,0.6192150807366951,0.582217588555574,BAD/GADD45B/APC2/GADD45A/CDKN1A,5
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,19/278,149/2914,0.12751677852348994,1.3366327072570132,1.3696885128036314,0.11250658511443949,0.63228700834315,0.5945084813415644,BAD/WNT8A/COL9A3/APC2/CDK2/CDKN1A/IRF1/THBS1/WNT9A/IFNA5/NOTCH1/WNT7A/CREB3L1/FZD8/SCRIB/COL4A1/ISG15/HES4/ITGB3,19
Human Diseases,Infectious disease: viral,hsa05162,Measles,8/278,52/2914,0.15384615384615385,1.612617598229109,1.4473589890996048,0.11667181616932373,0.6428388302662739,0.6044298422807071,BAD/CD209/JAK3/CDK2/IL1B/IL6/TLR2/IFNA5,8
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,21/278,171/2914,0.12280701754385964,1.2872649249021835,1.2571517101607117,0.13192721783653713,0.7129143886935949,0.6703184549994095,BAD/NGFR/IL4R/ANGPT2/COL9A3/IL7/JAK3/CSF3/CDK2/CDKN1A/IL6/TLR2/THBS1/FGF2/OSMR/IFNA5/CREB3L1/IL7R/EFNA1/COL4A1/ITGB3,21
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,29/278,249/2914,0.11646586345381527,1.220796856490711,1.182943194722934,0.14276434498988658,0.7368673396391584,0.6928402406796358,BAD/WNT8A/IL4R/EDN1/GADD45B/CSF2RB/IL7/JAK3/APC2/GADD45A/CDK2/CDKN1A/RAC2/IL15RA/IL6/PIM1/FGF2/WNT9A/IFNA5/NOTCH1/WNT7A/RUNX1/CRK/BDKRB2/IL7R/RAC3/FZD8/JAG2/COL4A1,29
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,7/278,46/2914,0.15217391304347827,1.595089146074445,1.3209649940093267,0.14303164307134306,0.7368673396391584,0.6928402406796358,BCL3/CD209/IRF1/IL1B/IL6/FCER1G/CARD9,7
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,11/278,81/2914,0.13580246913580246,1.423483435473843,1.255092074310244,0.1442267034880915,0.7368673396391584,0.6928402406796358,APC2/CDKN1A/PIM1/THBS1/CYP1B1/NOTCH1/SHC1/CRK/EFNA1/MIR9-1/ITGB3,11
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,8/278,56/2914,0.14285714285714285,1.4974306269270299,1.2204369839363463,0.15940534690899186,0.7847695876706055,0.7378803764949315,TNFRSF10B/TNFSF10/RAC2/IFNA5/FCER1G/SHC1/RAC3/FCGR3A,8
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,9/278,65/2914,0.13846153846153847,1.4513558384061982,1.1949492350133804,0.16165996024812834,0.7847695876706055,0.7378803764949315,ATP2A3/BLNK/IL1R1/IL1B/FCGR2A/FCGR1A/SOCS3/FCGR3A/ITGB3,9
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,3/278,15/2914,0.2,2.096402877697842,1.3823296578933597,0.16618819752607777,0.7847695876706055,0.7378803764949315,GADD45B/GADD45A/CDKN1A,3
Human Diseases,Cancer: specific types,hsa05218,Melanoma,5/278,31/2914,0.16129032258064516,1.6906474820143884,1.2552634856520786,0.16760954072092346,0.7847695876706055,0.7378803764949315,BAD/GADD45B/GADD45A/CDKN1A/FGF2,5
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,11/278,84/2914,0.13095238095238096,1.3726447413497775,1.1252819678755814,0.1722315752906465,0.7847695876706055,0.7378803764949315,CSF3/CCL2/F13A1/IL1B/IL6/TLR2/FCGR2A/IFNA5/C1R/ISG15/C5AR1,11
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,9/278,66/2914,0.13636363636363635,1.4293655984303464,1.1456426089220857,0.17256142393543847,0.7847695876706055,0.7378803764949315,LIMK1/CCL2/IL1B/RAC2/IL6/FCGR2A/CRK/RAC3/CD8B2,9
Metabolism,Metabolism of cofactors and vitamins,hsa00770,Pantothenate and CoA biosynthesis,2/278,8/2914,0.25,2.620503597122302,1.4902774335620983,0.17315200866753572,0.7847695876706055,0.7378803764949315,VNN2/GADL1,2
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,7/278,49/2914,0.14285714285714285,1.4974306269270299,1.140218768884072,0.18100829563083323,0.8073544614645102,0.7591158262880392,EDN1/ANGPT2/TIMP1/CDKN1A/IL6/PDK1/HK2,7
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,6/278,41/2914,0.14634146341463414,1.5339533251447621,1.1180142732677596,0.19121716506279338,0.8358638912051762,0.7859218456358841,IL1B/TLR2/FCGR2A/FCGR1A/CR1/FCGR3A,6
NA,NA,hsa04081,Hormone signaling,14/278,114/2914,0.12280701754385964,1.2872649249021835,1.0159584553436043,0.19334929867735395,0.8358638912051762,0.7859218456358841,HAMP/CALCA/POMC/PRLHR/HCRTR1/MCHR1/RAMP2/HCRTR2/ADRA2A/GNA14/DRD5/TRH/ITGB3/SSTR3,14
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,5/278,33/2914,0.15151515151515152,1.5881839982559407,1.1033631702472018,0.20140437896903976,0.8574944013681844,0.8062599540865867,BAD/GADD45B/JAK3/GADD45A/CDKN1A,5
Organismal Systems,Digestive system,hsa04978,Mineral absorption,4/278,25/2914,0.16,1.6771223021582735,1.1040361373690097,0.21070667214385508,0.8837100727227355,0.830909264856365,MT2A/MT1X/MT1A/MT1M,4
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,10/278,80/2914,0.125,1.310251798561151,0.9136488579179587,0.2281026704685099,0.9262480672887687,0.870905656075973,IL1R1/TNFRSF10B/TNFSF10/IL1B/IL6/MYO1G/FCGR2A/MYO5B/TUBB6/CASP4,10
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,10/278,80/2914,0.125,1.310251798561151,0.9136488579179587,0.2281026704685099,0.9262480672887687,0.870905656075973,BAD/TNFRSF1B/LIMK1/RAC2/TLR2/IFNA5/B2M/CRK/RAC3/LIMK2,10
Human Diseases,Substance dependence,hsa05033,Nicotine addiction,4/278,26/2914,0.15384615384615385,1.612617598229109,1.0188200547776618,0.23174356309241206,0.9262480672887687,0.870905656075973,SLC17A6/CHRNA4/GABRA6/CHRNA6,4
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,5/278,35/2914,0.14285714285714285,1.4974306269270299,0.9613148439261275,0.23726703642852398,0.9262480672887687,0.870905656075973,BLNK/CR2/RAC2/RAC3/CARD11,5
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,7/278,53/2914,0.1320754716981132,1.384416994706122,0.917067963792199,0.23733046563982688,0.9262480672887687,0.870905656075973,WNT8A/EDN1/POMC/WNT9A/WNT7A/CREB3L1/FZD8,7
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,2/278,10/2914,0.2,2.096402877697842,1.1276953718207376,0.24604408231718627,0.9336011889392221,0.8778194359383582,CHST3/CHSY1,2
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,2/278,10/2914,0.2,2.096402877697842,1.1276953718207376,0.24604408231718627,0.9336011889392221,0.8778194359383582,IL1B/IL6,2
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,4/278,27/2914,0.14814814814814814,1.5528910205169197,0.9371691071758333,0.25326818155001385,0.9336011889392221,0.8778194359383582,IL1B/IL6/IFNA5/IFI16,4
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,6/278,45/2914,0.13333333333333333,1.3976019184652277,0.8727892557008656,0.25491818897467344,0.9336011889392221,0.8778194359383582,IL1B/IL6/TLR2/IFNA5/LY96/CD14,6
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,5/278,36/2914,0.1388888888888889,1.4558353317346124,0.893580693929591,0.2558266603143064,0.9336011889392221,0.8778194359383582,GADD45B/GADD45A/CDK2/CDKN1A/COL4A1,5
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,8/278,64/2914,0.125,1.310251798561151,0.81489527965581,0.26253297406997295,0.9457918681238769,0.8892817340291932,BAD/JAK3/CDK2/CDKN1A/IL6/TLR2/IFNA5/CREB3L1,8
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,3/278,19/2914,0.15789473684210525,1.6550549034456643,0.9301439287506331,0.26966974406911315,0.9592050390306429,0.9018934811638563,SELE/IL1B/IL6,3
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,7/278,56/2914,0.125,1.310251798561151,0.7611971374499679,0.2828661683901423,0.9818343943235283,0.9231707547301204,CCL2/TNFRSF10B/TNFSF10/IL1B/IL6/IFNA5/SOCS3,7
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,2/278,11/2914,0.18181818181818182,1.905820797907129,0.9773160925794919,0.28301987879076795,0.9818343943235283,0.9231707547301204,IL1B/IL6,2
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,3/278,20/2914,0.15,1.5723021582733812,0.8338943964088114,0.2967490522833924,0.9999072451192372,0.9401637704623658,CACNA1G/HK2/SOCS3,3
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,4/278,29/2914,0.13793103448275862,1.445795088067477,0.7833959219849167,0.2974016481498311,0.9999072451192372,0.9401637704623658,TNFRSF1B/POMC/SOCS3/ACSL5,4
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,5/278,39/2914,0.1282051282051282,1.3438479985242573,0.7019397182713168,0.31330542586242754,0.9999072451192372,0.9401637704623658,PYGL/IL6/CREB3L1/PPP1R3B/SOCS3,5
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,7/278,58/2914,0.1206896551724138,1.2650707020590426,0.6620892871435952,0.31433931317225244,0.9999072451192372,0.9401637704623658,PYGL/JAK3/TNFRSF10B/TNFSF10/IL1B/IFNA5/SPATA2L,7
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,4/278,30/2914,0.13333333333333333,1.3976019184652277,0.7107737952392843,0.31982813175326835,0.9999072451192372,0.9401637704623658,BAD/SPHK2/RAC2/RAC3,4
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,6/278,49/2914,0.12244897959183673,1.283511965937454,0.6498708508604316,0.32345036546962436,0.9999072451192372,0.9401637704623658,CCL2/IL1B/IL6/TLR2/GNA14/BDKRB2,6
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,11/278,98/2914,0.11224489795918367,1.1765526354426663,0.5772857731155941,0.3302904504131196,0.9999072451192372,0.9401637704623658,NOD1/TNFRSF10B/TNFSF10/IL1B/IL6/TLR2/LY96/CD14/TUBB6/AHNAK2/CASP4,11
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,9/278,79/2914,0.11392405063291139,1.1941535379291504,0.5680705304482012,0.3385601474306408,0.9999072451192372,0.9401637704623658,CXCL2/ANGPT2/HCK/CDKN1A/ZFP36/IL6/FGF2/IFNA5/CCR1,9
Organismal Systems,Digestive system,hsa04974,Protein digestion and absorption,6/278,50/2914,0.12,1.257841726618705,0.5971337708965769,0.3410301982679104,0.9999072451192372,0.9401637704623658,COL5A3/COL9A3/SLC1A5/CPB1/COL8A2/COL4A1,6
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,4/278,31/2914,0.12903225806451613,1.3525179856115108,0.640707404134915,0.3423790341284305,0.9999072451192372,0.9401637704623658,CISH/IRF1/SHC1/SOCS3,4
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,4/278,31/2914,0.12903225806451613,1.3525179856115108,0.640707404134915,0.3423790341284305,0.9999072451192372,0.9401637704623658,BAD/CDK2/CDKN1A/CREB3L1,4
Metabolism,Amino acid metabolism,hsa00220,Arginine biosynthesis,2/278,13/2914,0.15384615384615385,1.612617598229109,0.7187985914215247,0.35615993072138574,0.9999072451192372,0.9401637704623658,GPT/ACY1,2
Human Diseases,Cancer: specific types,hsa05214,Glioma,4/278,32/2914,0.125,1.310251798561151,0.5730100591733129,0.3649732370073858,0.9999072451192372,0.9401637704623658,GADD45B/GADD45A/CDKN1A/SHC1,4
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,10/278,91/2914,0.10989010989010989,1.151869713020792,0.47792127809402213,0.36753537864100877,0.9999072451192372,0.9401637704623658,PLAUR/WNT8A/CDKN1A/TLR2/THBS1/FGF2/WNT9A/WNT7A/FZD8/ITGB3,10
