pathway1,pathway2,similarity
DOID:2320,DOID:3083,0.9642857142857143
DOID:9446,DOID:0060643,0.75
DOID:9835,DOID:11830,0.8333333333333334
DOID:3042,DOID:3310,0.9230769230769231
DOID:2773,DOID:3310,0.9230769230769231
DOID:2723,DOID:3310,0.75
DOID:0050563,DOID:0050565,0.75
DOID:8692,DOID:9119,0.71875
DOID:0060643,DOID:9446,0.75
DOID:14268,DOID:9446,0.75
DOID:12603,DOID:1037,0.7727272727272727
DOID:9952,DOID:1037,0.7272727272727273
DOID:0060058,DOID:0060060,0.8
DOID:3310,DOID:3042,0.9230769230769231
DOID:2723,DOID:3042,0.8125
DOID:1443,DOID:10579,0.7058823529411765
DOID:10283,DOID:3856,0.9791666666666666
DOID:7693,DOID:3627,0.7142857142857143
DOID:11830,DOID:9835,0.8333333333333334
DOID:3856,DOID:10283,0.9791666666666666
DOID:3310,DOID:2773,0.9230769230769231
DOID:2723,DOID:2773,0.8125
DOID:0050847,DOID:0050848,0.8888888888888888
DOID:2566,DOID:0060443,0.75
DOID:2566,DOID:11555,0.75
DOID:9446,DOID:14268,0.75
DOID:12215,DOID:2696,0.75
DOID:3213,DOID:2377,0.8695652173913043
DOID:633,DOID:10223,0.8333333333333334
DOID:1727,DOID:1729,0.8
DOID:12689,DOID:2001,0.8
DOID:0060115,DOID:2001,0.8333333333333334
DOID:12689,DOID:3192,0.8
DOID:0060115,DOID:3192,0.8333333333333334
DOID:4194,DOID:9351,0.8764044943820225
DOID:2978,DOID:9351,0.8041237113402062
DOID:0050848,DOID:0050847,0.8888888888888888
DOID:535,DOID:0050847,0.75
DOID:65,DOID:0080001,0.875
DOID:2559,DOID:9974,0.9230769230769231
DOID:9973,DOID:9974,0.7222222222222222
DOID:106,DOID:0050598,0.75
DOID:3753,DOID:2223,0.75
DOID:0050534,DOID:8499,0.75
DOID:8498,DOID:8499,0.75
DOID:10579,DOID:1443,0.7058823529411765
DOID:16,DOID:37,0.9787234042553191
DOID:6364,DOID:0060178,0.75
DOID:12361,DOID:0060005,0.8
DOID:3717,DOID:5517,0.7692307692307693
DOID:13580,DOID:4138,0.8571428571428571
DOID:2218,DOID:1247,0.8333333333333334
DOID:0081445,DOID:620,0.8333333333333334
DOID:10923,DOID:620,0.8333333333333334
DOID:13580,DOID:9741,0.8571428571428571
DOID:12326,DOID:8515,0.8
DOID:14557,DOID:8515,0.8
DOID:3118,DOID:409,0.7058823529411765
DOID:5082,DOID:409,0.8055555555555556
DOID:409,DOID:5082,0.8055555555555556
DOID:824,DOID:3388,0.8
DOID:783,DOID:784,0.8518518518518519
DOID:9553,DOID:3947,0.75
DOID:9553,DOID:446,0.75
DOID:3310,DOID:2723,0.75
DOID:3042,DOID:2723,0.8125
DOID:2773,DOID:2723,0.8125
DOID:1380,DOID:2871,0.7142857142857143
DOID:363,DOID:2871,0.7142857142857143
DOID:0060005,DOID:12361,0.8
DOID:7693,DOID:520,0.7142857142857143
DOID:0050847,DOID:535,0.75
DOID:1059,DOID:0060038,0.746268656716418
DOID:8466,DOID:9799,0.972972972972973
DOID:4194,DOID:2978,0.9175257731958762
DOID:9351,DOID:2978,0.8041237113402062
DOID:10595,DOID:440,0.8
DOID:620,DOID:0081445,0.8333333333333334
DOID:5353,DOID:10487,0.8333333333333334
DOID:620,DOID:10923,0.8333333333333334
DOID:5353,DOID:11372,0.8333333333333334
DOID:0050598,DOID:106,0.75
DOID:8515,DOID:12326,0.8
DOID:8515,DOID:14557,0.8
DOID:11123,DOID:1557,0.75
DOID:9809,DOID:1557,0.75
DOID:1729,DOID:1727,0.8
DOID:3388,DOID:824,0.8
DOID:2001,DOID:0060115,0.8333333333333334
DOID:3192,DOID:0060115,0.8333333333333334
DOID:615,DOID:9500,0.7777777777777778
DOID:4960,DOID:0070004,0.8260869565217391
DOID:4138,DOID:13580,0.8571428571428571
DOID:9741,DOID:13580,0.8571428571428571
DOID:37,DOID:16,0.9787234042553191
DOID:2007,DOID:10873,0.7142857142857143
DOID:9500,DOID:615,0.7777777777777778
DOID:12987,DOID:615,0.7142857142857143
DOID:170,DOID:1793,0.9047619047619048
DOID:8499,DOID:0050534,0.75
DOID:12510,DOID:0050852,0.75
DOID:6364,DOID:10024,0.75
DOID:8499,DOID:8498,0.75
DOID:1324,DOID:0050615,0.9454545454545454
DOID:3908,DOID:0050615,0.7636363636363637
DOID:3905,DOID:0050615,0.7818181818181819
DOID:9799,DOID:8466,0.972972972972973
DOID:5041,DOID:3748,0.75
DOID:1107,DOID:3748,0.9375
DOID:0060443,DOID:2566,0.75
DOID:11555,DOID:2566,0.75
DOID:0070004,DOID:4960,0.8260869565217391
DOID:615,DOID:12987,0.7142857142857143
DOID:1227,DOID:12987,0.8
DOID:1557,DOID:11123,0.75
DOID:0060085,DOID:0060072,0.7428571428571429
DOID:9974,DOID:9973,0.7222222222222222
DOID:1793,DOID:170,0.9047619047619048
DOID:3748,DOID:5041,0.75
DOID:1107,DOID:5041,0.8
DOID:10487,DOID:5353,0.8333333333333334
DOID:11372,DOID:5353,0.8333333333333334
DOID:1574,DOID:302,0.8947368421052632
DOID:303,DOID:302,0.8085106382978723
DOID:0060031,DOID:10608,0.75
DOID:1557,DOID:9809,0.75
DOID:3620,DOID:1319,0.9090909090909091
DOID:0050615,DOID:1324,0.9454545454545454
DOID:3908,DOID:1324,0.8076923076923077
DOID:3905,DOID:1324,0.8269230769230769
DOID:0050615,DOID:3908,0.7636363636363637
DOID:1324,DOID:3908,0.8076923076923077
DOID:3905,DOID:3908,0.9767441860465116
DOID:1037,DOID:12603,0.7727272727272727
DOID:9952,DOID:12603,0.9411764705882353
DOID:0060072,DOID:0060085,0.7428571428571429
DOID:332,DOID:231,0.7619047619047619
DOID:231,DOID:332,0.7619047619047619
DOID:302,DOID:1574,0.8947368421052632
DOID:303,DOID:1574,0.723404255319149
DOID:0050565,DOID:0050563,0.75
DOID:12987,DOID:1227,0.8
DOID:693,DOID:214,0.75
DOID:214,DOID:693,0.75
DOID:8618,DOID:0050866,0.9166666666666666
DOID:0060038,DOID:1059,0.746268656716418
DOID:9452,DOID:0080208,0.8260869565217391
DOID:9455,DOID:0080208,0.7037037037037037
DOID:3947,DOID:9553,0.75
DOID:446,DOID:9553,0.75
DOID:10873,DOID:2007,0.7142857142857143
DOID:1037,DOID:9952,0.7272727272727273
DOID:12603,DOID:9952,0.9411764705882353
DOID:0050615,DOID:3905,0.7818181818181819
DOID:1324,DOID:3905,0.8269230769230769
DOID:3908,DOID:3905,0.9767441860465116
DOID:0050776,DOID:0050889,0.8
DOID:1520,DOID:234,0.7777777777777778
DOID:0050866,DOID:8618,0.9166666666666666
DOID:3069,DOID:3068,0.8333333333333334
DOID:10316,DOID:10325,0.75
DOID:302,DOID:303,0.8085106382978723
DOID:1574,DOID:303,0.723404255319149
DOID:10325,DOID:10316,0.75
DOID:0050753,DOID:0050951,0.7894736842105263
DOID:3748,DOID:1107,0.9375
DOID:5041,DOID:1107,0.8
DOID:1319,DOID:3620,0.9090909090909091
DOID:0060178,DOID:6364,0.75
DOID:10024,DOID:6364,0.75
DOID:4451,DOID:263,0.8181818181818182
DOID:4450,DOID:263,0.7878787878787878
DOID:0080208,DOID:9452,0.8260869565217391
DOID:9455,DOID:9452,0.8518518518518519
DOID:3211,DOID:9452,0.7666666666666667
DOID:10608,DOID:0060031,0.75
DOID:686,DOID:0080355,0.8153846153846154
DOID:684,DOID:0080355,0.8
DOID:3571,DOID:0080355,0.8307692307692308
DOID:3068,DOID:3069,0.8333333333333334
DOID:234,DOID:1520,0.7777777777777778
DOID:0080355,DOID:686,0.8153846153846154
DOID:684,DOID:686,0.9811320754716981
DOID:3571,DOID:686,0.9814814814814815
DOID:2152,DOID:2151,0.75
DOID:2152,DOID:4001,0.75
DOID:0050951,DOID:0050753,0.7894736842105263
DOID:0060036,DOID:0050700,0.7358490566037735
DOID:0050889,DOID:0050776,0.8
DOID:263,DOID:4451,0.8181818181818182
DOID:4450,DOID:4451,0.9629629629629629
DOID:374,DOID:0060158,0.90625
DOID:654,DOID:0060158,0.859375
DOID:9970,DOID:0060158,0.859375
DOID:0080355,DOID:684,0.8
DOID:686,DOID:684,0.9811320754716981
DOID:3571,DOID:684,0.9629629629629629
DOID:263,DOID:4450,0.7878787878787878
DOID:4451,DOID:4450,0.9629629629629629
DOID:0050888,DOID:0060309,0.8
DOID:9261,DOID:0060119,0.7142857142857143
DOID:2975,DOID:0080322,0.9090909090909091
DOID:0080322,DOID:2975,0.9090909090909091
DOID:14330,DOID:0050890,0.9411764705882353
DOID:65,DOID:17,0.7333333333333333
DOID:0080355,DOID:3571,0.8307692307692308
DOID:686,DOID:3571,0.9814814814814815
DOID:684,DOID:3571,0.9629629629629629
DOID:2223,DOID:3753,0.75
DOID:0060158,DOID:374,0.90625
DOID:654,DOID:374,0.9482758620689655
DOID:9970,DOID:374,0.9482758620689655
DOID:1459,DOID:50,0.75
DOID:2871,DOID:1380,0.7142857142857143
DOID:0050890,DOID:14330,0.9411764705882353
DOID:2151,DOID:2152,0.75
DOID:4001,DOID:2152,0.75
DOID:0060158,DOID:654,0.859375
DOID:374,DOID:654,0.9482758620689655
DOID:0060158,DOID:9970,0.859375
DOID:374,DOID:9970,0.9482758620689655
DOID:2871,DOID:363,0.7142857142857143
DOID:0080014,DOID:630,0.9090909090909091
DOID:1414,DOID:11612,0.8
DOID:3635,DOID:439,0.75
DOID:11612,DOID:1414,0.8
DOID:50,DOID:1459,0.75
DOID:583,DOID:720,0.75
DOID:3008,DOID:3007,0.8333333333333334
DOID:3007,DOID:3008,0.8333333333333334
DOID:0060119,DOID:9261,0.7142857142857143
DOID:10223,DOID:633,0.8333333333333334
DOID:5212,DOID:0050570,0.75
DOID:630,DOID:0080014,0.9090909090909091
DOID:0080208,DOID:9455,0.7037037037037037
DOID:9452,DOID:9455,0.8518518518518519
DOID:3211,DOID:9455,0.9
DOID:0050700,DOID:0060036,0.7358490566037735
DOID:0060100,DOID:201,0.8571428571428571
DOID:0060309,DOID:0050888,0.8
DOID:439,DOID:3635,0.75
DOID:201,DOID:0060100,0.8571428571428571
DOID:9452,DOID:3211,0.7666666666666667
DOID:9455,DOID:3211,0.9
DOID:0050570,DOID:5212,0.75
DOID:66,DOID:423,0.9705882352941176
DOID:0080000,DOID:423,0.868421052631579
DOID:423,DOID:66,0.9705882352941176
DOID:0080000,DOID:66,0.8947368421052632
DOID:423,DOID:0080000,0.868421052631579
DOID:66,DOID:0080000,0.8947368421052632
