ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,193,0.41855807685543056,1.7826833437346434,1.4800691647873042e-6,6.727587112669565e-6,2.5494014321695195e-6,4051,"tags=38%, list=21%, signal=31%",NAMPT/SOCS3/STAT3/MVP/CDKN1A/IFNAR2/PTPN2/CD69/IRF1/PIM1/MTHFD2/NFKBIA/NLRC5/IL4R/SAMHD1/CASP4/FCGR1A/HIF1A/CCL2/ISG20/SECTM1/TAP1/APOL6/FPR1/GCH1/PLSCR1/HELZ2/CASP1/PSMB9/PTGS2/ICAM1/LAP3/STAT1/OGFR/PFKP/SOD2/CFB/IFITM2/IRF9/BPGM/CASP7/HLA-DRB1/IFI30/IFITM3/IRF7/B2M/ZNFX1/MT2A/UPP1/PTPN1/RIPK1/PARP14/IFI35/SRI/RAPGEF6/SP110/SOCS1/IRF2/VAMP8/ADAR/NMI/SELP/TRIM26/IL15RA/LGALS3BP/PSMB8/SERPING1/PSMB2/PARP12/PNP/C1R/TNFAIP6/RNF31/PSMA2,1.7826833437346434,NA,NA
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,94,0.5167342284352554,1.9908236949701659,3.5813312757870774e-6,1.4922213649112823e-5,5.6547335933480175e-6,5800,"tags=61%, list=30%, signal=43%",TMED10/SEC24D/BNIP3/GOSR2/GOLGA4/ARFGAP3/SEC22B/IGF2R/SEC31A/CLTA/LAMP2/COPB2/STX12/CLTC/SGMS1/CD63/MON2/AP1G1/GLA/STAM/VAMP7/RAB5A/RPS6KA3/COPE/VAMP4/CAV2/ZW10/ARF1/GBF1/ARCN1/VAMP3/RAB22A/COG2/AP3S1/ANP32E/ATP1A1/SNAP23/CLCN3/TPD52/AP3B1/AP2S1/RAB14/OCRL/STX16/CLN5/LMAN1/KIF1B/TMED2/GALC/NAPG/TOM1L1/AP2B1/COPB1/SOD1/MAPK1/YIPF6/PAM,1.9908236949701659,NA,NA
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,183,0.41130860132700964,1.7391155597070178,4.658035653497702e-6,1.791552174422193e-5,6.789039818863048e-6,3357,"tags=32%, list=17%, signal=26%",ELOVL5/BCAT1/PROS1/HMOX1/SLC6A6/ALAS1/TPST1/ETFDH/GCH1/ID2/HPRT1/SPINT2/BCAR1/FETUB/GCLC/PTGR1/CYP27A1/CYP2E1/NINJ1/ABHD6/ALDH3A1/ARG2/ETS2/CBR1/EPHA2/CNDP2/PPARD/CFB/GSTO1/LONP1/SSR3/SHMT2/CYB5A/NQO1/MPP2/SLC1A5/AOX1/ACP1/TMEM176B/MT2A/GCKR/UPP1/SLC46A3/ATP2A2/JUP/PYCR1/SLC22A1/PDK4/SLC12A4/ARPP19/PTGES3/PC/CYP2J2/NFS1/SMOX/CD36/PTGDS/SERTAD1,1.7391155597070178,NA,NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,72,0.533101288520381,1.9876841107361982,9.896184556879968e-6,3.5343516274571315e-5,1.3393332482995444e-5,3008,"tags=38%, list=16%, signal=32%",SEMA3B/GLDC/PLAUR/NIBAN1/NFIL3/MVK/CD9/ATF3/PDK3/GNAI1/PLSCR1/TNFRSF12A/DHCR7/PPARG/ACTG1/LSS/ABCA2/ANXA5/FBXO6/FABP5/FASN/ATF5/S100A11/CBS/LDLR/ACSS2/CHKA,1.9876841107361982,NA,NA
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,148,0.4300508863377739,1.7667122553182875,1.4850953003887985e-5,4.950317667962662e-5,1.875909853122693e-5,2452,"tags=25%, list=13%, signal=22%",NPTX2/FOS/TFRC/BTG2/IRF1/NFKBIA/JUNB/BMP2/HMOX1/ATF3/SLC6A8/ENO2/ALAS1/TAP1/NUP58/GCH1/CLCN2/HNRNPU/BTG3/PPIF/RHOB/IGFBP2/ICAM1/SOD2/NR4A1/DNAJB1/CDK2/STIP1/FOSB/DDX21/SQSTM1/CNP/ATP6V1F/GLS/MRPL23/TYRO3/GRPEL1,1.7667122553182875,NA,NA
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,190,0.3887021708331455,1.658082390670795,4.5617912519467094e-5,1.4255597662333466e-4,5.402121219410577e-5,3285,"tags=34%, list=17%, signal=29%",SLC2A3/AHR/P4HA1/GLIPR2/GADD45B/HK2/RGS16/ADAM19/BATF/XBP1/SPP1/PIM1/MAFF/NDRG1/IL4R/KLF6/BCL2L1/IKZF2/NFIL3/BMP2/SERPINB6/SNX9/NFKBIZ/PLSCR1/BATF3/ST3GAL4/EMP1/CSF1/ODC1/IGF2R/TNFRSF1B/RHOB/CAPN3/RNH1/CDCP1/RRAGD/MAP3K8/SELL/CKAP4/GSTO1/MYC/UCK2/TRAF1/CD44/ITGAV/PLIN2/MXD1/LRIG1/IFITM3/SLC1A5/IL3RA/TNFRSF4/CISH/BHLHE40/IL1R2/SYNGR2/BCL2/NCS1/ETV4/PTRH2/SOCS1/SYT11/GPR65/HUWE1/UMPS,1.658082390670795,NA,NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,194,0.3848913393828496,1.6429909626431976,7.702435495791159e-5,2.2654222046444587e-4,8.584757828126369e-5,2076,"tags=26%, list=11%, signal=24%",VEGFA/ITGB3/SPOCK1/GADD45B/MATN2/PLAUR/SPP1/CD59/TPM4/COL4A1/COPA/MEST/NNMT/ADAM12/GADD45A/SLC6A8/LOXL2/ENO2/CXCL8/ID2/TNFRSF12A/CALU/PLOD1/WIPF1/COL4A2/BMP1/FLNA/FN1/WNT5A/RHOB/IGFBP2/LAMA2/MYLK/FERMT2/PDLIM4/CDH11/TGFBI/PVR/AREG/PLOD2/PMP22/CXCL1/GPC1/CD44/ITGAV/THBS1/ITGA2/COLGALT1/JUN/TIMP1/TAGLN,1.6429909626431976,NA,NA
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,183,0.36850154497482734,1.5581166272092581,3.284167835415334e-4,8.987037187362138e-4,3.405614092053021e-4,1944,"tags=22%, list=10%, signal=20%",FBXO7/NARF/ELL2/P4HA2/TFRC/BNIP3L/BTG2/SLC25A37/MXI1/SLC11A2/MARK3/SLC6A8/MAP2K3/SLC22A4/KAT2B/HTATIP2/BACH1/KDM7A/GCLC/ADD1/TOP1/MBOAT2/CAST/FN3K/LAMP2/RBM5/PICALM/EPB42/KEL/SLC2A1/BPGM/LMO2/ARL2BP/RIOK3/NNT/SIDT2/AGPAT4/ABCB6/CTSB/CPOX,1.5581166272092581,NA,NA
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,197,0.3642601463904462,1.5527905447738495,3.4150741311976123e-4,8.987037187362138e-4,3.405614092053021e-4,4457,"tags=31%, list=23%, signal=24%",SHMT1/CDKN1A/TFRC/MTHFD2/NUP205/BARD1/LMNB1/LBR/HMGB2/DONSON/CDKN2A/NBN/TRA2B/HMGA1/CNOT9/SMC6/IPO7/BRCA1/MYC/CTPS1/NUDT21/CCP110/CKS2/NUP153/AK2/NUP107/XPO1/CIT/POLE/NME1/ZW10/LYAR/EIF2S1/POLA2/NOLC1/POLD2/SRSF1/HNRNPD/SYNCRIP/CDC25B/ORC2/TUBB/RFC2/PRDX4/RANBP1/NAP1L1/RAD51C/TOP2A/JPT1/PDS5B/RPA1/ANP32E/PLK1/PMS2/TK1/CDK4/POLD1/CDKN2C/GSPT1/CDKN3/PCNA,1.5527905447738495,NA,NA
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,81,0.4635928718195926,1.7579455145540492,5.40441214753208e-4,0.0013511030368830198,5.119969402925128e-4,2023,"tags=36%, list=11%, signal=32%",TLR2/SOCS3/STAT3/ITGB3/IL1B/CD14/PTPN2/IRF1/PIM1/IL4R/HMOX1/CD9/TNFRSF12A/TNF/CSF1/IL10RB/TNFRSF1B/GRB2/STAT1/MAP3K8/IRF9/CCR1/IL17RA/PTPN11/CXCL1/OSMR/CD44/LTBR/JUN,1.7579455145540492,NA,NA
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,191,0.35586997312054863,1.5174588193369145,0.0013538881330723551,0.003223543173981798,0.0012215532027720498,3911,"tags=29%, list=20%, signal=24%",DMD/HIF1A/MEIS2/BARD1/CDC7/SLC7A1/G3BP1/BCL3/HNRNPU/LMNB1/SAP30/CUL1/ODC1/TOP1/CUL4A/LBR/CCNF/PAFAH1B1/MTF2/CCNA2/TRA2B/HMGA1/NUP98/MYC/UCK2/ATF5/CKS2/SLC7A5/MT2A/PRC1/XPO1/POLE/KIF5B/POLA2/NOLC1/MAP3K20/SRSF1/BUB3/E2F2/HNRNPD/SYNCRIP/CDC25B/MAPK14/CENPA/TPX2/CDC27/SRSF10/RAD54L/RAD23B/ORC5/TOP2A/CUL3/JPT1/AMD1/PDS5B/RBM14,1.5174588193369145,NA,NA
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,184,0.35023233209325033,1.4792333833987377,0.00160059559441809,0.003637717260041114,0.001378503382752422,3565,"tags=32%, list=19%, signal=26%",ALDH3A2/ELOVL5/ZFP36/FOS/SEMA3B/SGK1/BATF/XBP1/FKBP5/ATP2B4/MEST/CD9/S100A9/SERPINA1/ISG20/DLG5/ID2/HPRT1/BTG3/DHCR7/ITPK1/PPIF/PLAAT3/LTF/EGR3/ABHD2/SFN/DNAJC1/SERPINA5/AREG/FABP5/SLC22A5/PLXNB1/GLA/FLNB/CD44/MAPK13/SLC7A5/ST14/PDZK1/MDK/SERPINA3/KLF4/CISH/BCL2/ASS1/CAV1/OPN3/SLC2A8/UNC13B/DYNLT3/ALDH3B1/PDLIM3/HSPA4L/NCOR2/ARL3/ETFB/RPS6KA2/RBBP8,1.4792333833987377,NA,NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,0.5046613007487355,1.747458602733866,0.002413521362259764,0.005246785570129921,0.0019882555844702864,3290,"tags=40%, list=17%, signal=33%",JUNB/GCLC/SBNO2/PFKP/OXSR1/GLRX/SOD2/PRDX1/TXN/NDUFS2/FTL/CDKN2D/NQO1/TXNRD1/ATOX1/GCLM/LSP1/EGLN2/PRDX4,1.747458602733866,NA,NA
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,94,0.41509696039593214,1.599245451513295,0.004219755537719278,0.008791157370248498,0.00333138595083101,4023,"tags=39%, list=21%, signal=31%",GBP2/PARP9/IRF1/CD47/IL4R/ISG20/NCOA7/TAP1/PLSCR1/CSF1/HELZ2/CASP1/PSMB9/LAP3/OGFR/IFITM2/SELL/IRF9/IFI30/IFITM3/TMEM140/IRF7/CNP/B2M/PARP14/IFI35/SP110/HLA-C/IRF2/ADAR/NMI/TRIM26/LGALS3BP/PSMB8/ELF1/PARP12/RNF31,1.599245451513295,NA,NA
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,186,0.3148075580160279,1.3314204442566966,0.013622889881315445,0.02724577976263089,0.010324716541628549,3464,"tags=26%, list=18%, signal=21%",CDKN1A/GADD45B/ACSL1/ITGB4/DMD/ADAM12/SLC6A8/GSN/GNAO1/BIN1/PPFIA4/TEAD4/STC2/COL4A2/IFRD1/LAMA2/DES/MYLK/NCAM1/LDB3/WWTR1/TNNI2/APOD/CRYAB/SIRT2/PICK1/AEBP1/NQO1/SPHK1/TAGLN/MYBPH/CNN3/BHLHE40/LSP1/SYNGR2/CRAT/PGAM2/CACNG1/SOD3/HBEGF/AKT2/PC/CD36/ADCY9/CASQ1/TPM3/HSPB2/SMTN,1.3314204442566966,NA,NA
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,57,0.420675807987227,1.4988991756908079,0.015040160514916334,0.028923385605608334,0.010960440861072632,7255,"tags=68%, list=38%, signal=43%",HK2/HSPD1/MYC/WDR43/PPRC1/NPM1/HSPE1/NOLC1/NOP2/MAP3K6/NOP16/RRP12/NDUFAF4/PPAN/PRMT3/PLK1/CDK4/GNL3/SUPV3L1/IMP4/DCTPP1/RABEPK/TBRG4/FARSA/MRTO4/BYSL/PUS1/MPHOSPH10/AIMP2/RRP9/NIP7/SRM/TCOF1/SLC29A2/TFB2M/NOC4L/UTP20/PA2G4/IPO4,1.4988991756908079,NA,NA
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,191,0.31527450857119166,1.3443564213871062,0.016877925453023815,0.03125541750559966,0.01184415821264829,2527,"tags=25%, list=13%, signal=22%",CD55/IRF1/PLAUR/PIM1/MAFF/CD59/CASP4/ADAM9/L3MBTL4/S100A9/SERPINA1/GCA/CR2/PLSCR1/COL4A2/FN1/CASP1/CR1/FCER1G/PSMB9/FYN/LTF/LAMP2/GRB2/LAP3/ANXA5/HSPA1A/ME1/CASP5/GP1BA/CFB/GPD2/XPNPEP1/DGKH/DOCK9/CXCL1/CASP7/CTSB/CEBPB/DUSP5/CSRP1/TIMP1/IRF7/GNAI2/F2/HSPA5/F3/ATOX1,1.3443564213871062,NA,NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,102,0.3664612872252593,1.4400217926806502,0.018577747061702912,0.03317454832446949,0.012571407786114753,2832,"tags=27%, list=15%, signal=24%",PDK1/CDKN1A/DUSP3/MAP2K3/FGF22/SLA/UBE2D3/GRB2/SFN/CLTC/SLC2A1/PRKAR2A/PTPN11/CXCR4/CDK2/DDIT3/SQSTM1/MKNK2/PRKAA2/NGF/RPS6KA3/PTEN/ARF1/CFL1/RIPK1/PLA2G12A/CAB39/ACTR3,1.4400217926806502,NA,NA
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,181,-0.3237360091832665,-1.3230701745927804,0.022726798383616464,0.03918413514416631,0.014848724896736712,3168,"tags=33%, list=16%, signal=27%",IL7R/MAP4K1/CIDEA/PLAT/MMD/AMMECR1/RBP4/ADGRL4/HSD11B1/LAT2/PRKG2/SPRY2/ADGRA2/CFH/RELN/PCP4/PRRX1/TRIB1/GABRA3/ABCB1/TMEM100/ANKH/SOX9/CA2/DUSP6/CD37/CMKLR1/PLVAP/PTPRR/TMEM158/NIN/IL33/IKZF1/TSPAN7/GYPC/HKDC1/TSPAN13/DOCK2/WNT7A/C3AR1/IL10RA/USH1C/PRDM1/MAP3K1/SCG3/TRIB2/ITGBL1/ETV1/CPE/HDAC9/ST6GAL1/PECAM1/CTSS/ETV5/EPHB2/GUCY1A1/SPARCL1/SPON1/CSF2RA,-1.3230701745927804,NA,NA
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,103,0.3502891784503299,1.3811633183822178,0.030548927776681643,0.04927246415593813,0.018671670627513397,2939,"tags=22%, list=15%, signal=19%",ELOVL5/MVP/ACSL1/SLC23A2/CLN8/FADS1/SIAH1/GSTK1/ATXN1/ECI2/ACSL4/SOD2/PRDX1/LONP2/CTPS1/HAO2/ABCB9/ABCC8/TSPO/SLC25A19/ITGB1BP1/CRAT/HSD3B7,1.3811633183822178,NA,NA
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,150,0.31861847892762774,1.3131771692036978,0.029818042026738698,0.04927246415593813,0.018671670627513397,3204,"tags=23%, list=17%, signal=20%",ALDH3A2/ELOVL5/GLUL/ACSL1/ADIPOR2/LDHA/ENO2/ETFDH/SDHA/ODC1/ALDH3A1/HSPH1/CBR1/ECI2/ACSL4/ME1/AOC3/S100A10/GPD2/NBN/SLC22A5/MCEE/G0S2/IL4I1/CPOX/HAO2/FASN/GRHPR/AUH/CRAT/SDHC/GCDH/CD1D/DLST/CD36,1.3131771692036978,NA,NA
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,194,0.2995545972081082,1.2787128357325555,0.034644033506789365,0.05413130235435838,0.02051291457638844,2784,"tags=21%, list=14%, signal=18%",PHLDB1/PFKFB3/BCL6/COL4A1/SQOR/ATP1B3/ADIPOR2/PFKL/GADD45A/PPM1B/SLC27A1/DHCR7/PPARG/UBC/CAVIN1/PIM3/QDPR/MAP4K3/MYLK/ME1/LIPE/LEP/ANGPTL4/YWHAG/GBE1/GPD2/RIOK3/PLIN2/IDH3A/AK2/SLC1A5/AGPAT3/UBQLN1/RMDN3/GPAT4/GRPEL1/STAT5A/MTCH2/CRAT/SDHC,1.2787128357325555,NA,NA
