"ID","Description","pvalue","p.adjust","qvalue","GeneRatio","BgRatio","Count","geneID","FoldEnrichment","Dataset","Method","Database","Analysis_ID"
"hsa04140","Gastric acid secretion",0.00151421512471677,0.0423449097916572,0.0344492046744735,"15/750","76/8866",15,"2771/3766/3758/109/760/6752/5566/5332/482/6522/107/5582/3708/3776/477",2.33315789473684,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Huntington disease",0.00153382517493711,0.0423449097916572,0.0344492046744735,"42/750","311/8866",42,"2893/127602/3766/4509/4540/5609/4512/5706/10975/4513/4538/3798/4519/4508/4514/4535/5432/3800/4537/5431/10382/4536/4709/5682/4713/581/5332/539/10376/517/2081/113457/196385/5978/55567/26100/10671/2915/23130/11047/3708/4700",1.5964501607717,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Gap junction",0.00162384609820514,0.0423449097916572,0.0344492046744735,"17/750","92/8866",17,"3356/2771/4893/5595/57369/109/153/10382/5566/5332/5155/10376/107/113457/5582/2915/3708",2.1843768115942,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Platelet activation",0.00192123662551971,0.0465213725750844,0.0378469169839221,"21/750","126/8866",21,"255189/2771/5595/83660/109/387/5028/146850/5336/4067/695/5566/5332/11093/5294/10627/107/23533/6916/8503/3708",1.97022222222222,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","EGFR tyrosine kinase inhibitor resistance",0.00257659092118553,0.0539226392577885,0.0438681306801447,"15/750","80/8866",15,"369/4893/5595/6199/3791/5336/3082/558/581/5155/2065/399694/8503/5582/7039",2.2165,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Oxytocin signaling pathway",0.00264543150343054,0.0539226392577885,0.0438681306801447,"24/750","155/8866",24,"3760/255189/2771/8536/4893/5595/784/10368/9254/109/387/4637/1938/595/146850/4776/5566/5332/5294/107/23533/5582/5562/3708",1.8304,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","GnRH secretion",0.00270408515452037,0.0539226392577885,0.0438681306801447,"13/750","65/8866",13,"3760/7223/4893/5595/9568/8911/5332/348980/610/8503/5582/3708/3781",2.36426666666667,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Alzheimer disease",0.00319710045335214,0.0579166552409493,0.0471174155352545,"49/750","391/8866",49,"221074/369/468/4509/4893/5595/4540/23385/5609/1857/7922/51107/4512/8324/8325/5706/27173/10975/4513/4538/3798/4519/4508/4514/4535/3800/4537/840/10382/4536/4709/5682/4713/5332/8326/539/10376/517/7494/2081/113457/1536/26100/8503/2915/23130/11047/3708/4700",1.48144586530264,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Thyroid hormone synthesis",0.00368691386870579,0.0579166552409493,0.0471174155352545,"14/750","75/8866",14,"468/7253/389434/109/5172/5566/5332/821/482/107/5582/8458/3708/477",2.20664888888889,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","B cell receptor signaling pathway",0.00370629952590331,0.0579166552409493,0.0471174155352545,"16/750","91/8866",16,"4893/5595/5879/23547/11006/5336/4793/10451/4067/695/10859/55024/8503/3636/11027/84433",2.07847619047619,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Human immunodeficiency virus 1 infection",0.00371065503478478,0.0579166552409493,0.0471174155352545,"30/750","213/8866",30,"7852/2771/3106/4893/5595/5609/2790/7188/5879/6199/200316/6890/920/5336/140564/3105/4776/567/1073/581/7099/6923/2923/684/56924/5063/8503/5582/51135/3708",1.6649765258216,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Lysosome",0.00375860299498786,0.0579166552409493,0.0471174155352545,"21/750","133/8866",21,"1509/2760/6609/7805/23431/8120/1522/3916/968/1519/3920/1508/1200/4125/5660/9741/410/1777/950/967/4864",1.86652631578947,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Salmonella infection",0.00395295272428174,0.0582630858057178,0.047399250057749,"34/750","251/8866",34,"83658/5216/391/5595/5609/387/57381/382/127829/5879/3798/5878/388/57617/112574/3800/840/5585/10382/375/581/7099/5294/10627/10376/29108/329/113457/23265/10095/5063/10671/51135/5288",1.60129614873838,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Glioma",0.00417752326250976,0.0590075160829504,0.048004872577963,"14/750","76/8866",14,"369/8536/4893/5595/595/5336/581/5155/399694/8503/5582/1029/7039/5925",2.17761403508772,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Viral myocarditis",0.00528343132137503,0.0716433287178455,0.0582845897347477,"13/750","70/8866",13,"6443/3106/5879/595/958/1982/3105/8082/6442/1605/3113/3908/137868",2.19539047619048,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Retrograde endocannabinoid signaling",0.00693442568676974,0.0888039263848891,0.0722453926807668,"22/750","149/8866",22,"3760/2893/2771/5595/4540/2790/55879/109/4538/4535/4537/4536/4709/4713/5566/5332/107/246213/5582/2915/3708/4700",1.74543176733781,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Epstein-Barr virus infection",0.00707287909260179,0.0888039263848891,0.0722453926807668,"28/750","204/8866",28,"7128/3106/5609/7188/5706/79685/5879/595/6890/958/5336/4793/4067/6772/3105/567/695/581/1027/4939/2923/3113/894/8503/51135/11047/960/5925",1.62253594771242,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Viral carcinogenesis",0.00755510405865348,0.089624042978961,0.0729125889162794,"28/750","205/8866",28,"85477/3106/468/4893/5595/3572/7188/387/7337/5879/595/28973/1030/4067/3105/3190/5566/581/1027/79885/718/894/2958/8503/1029/1654/4055/5925",1.61462113821138,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Parathyroid hormone synthesis, secretion and action",0.00766695352917366,0.089624042978961,0.0729125889162794,"18/750","115/8866",18,"2771/369/468/5595/5744/109/387/4323/5566/5332/64386/107/6257/5582/4326/10893/3708/9247",1.85029565217391,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Amyotrophic lateral sclerosis",0.00834446074994545,0.0934267038288341,0.0760061990472117,"45/750","371/8866",45,"5216/127602/468/4509/4540/4512/5706/10975/4513/5879/4538/3798/4519/4508/140775/4514/4535/3800/4537/79023/10382/4536/4709/10133/1616/8878/5682/4713/581/55916/539/29978/10376/517/7494/2081/113457/196385/55567/26100/10671/4741/23130/11047/4700",1.43385444743935,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Fc gamma R-mediated phagocytosis",0.00854344489290223,0.0934267038288341,0.0760061990472117,"16/750","99/8866",16,"255189/85477/5595/382/5879/6199/5336/10451/4067/8853/1073/5581/10095/8503/5582/3636",1.91051851851852,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Arginine biosynthesis",0.0103786502049556,0.109948825608748,0.0894475774242883,"6/750","23/8866",6,"2747/95/384/445/2752/790",3.08382608695652,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Chagas disease",0.0123801114720472,0.124625446627543,0.101387570304041,"16/750","103/8866",16,"2771/5595/3592/713/8837/712/714/5516/5332/7099/718/107/1636/2769/8503/51135",1.83632362459547,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","ErbB signaling pathway",0.0125973810045197,0.124625446627543,0.101387570304041,"14/750","86/8866",14,"369/4893/5595/5609/6199/5336/1027/2065/56924/399694/5063/8503/5582/7039",1.92440310077519,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Pertussis",0.0131551308287834,0.124625446627543,0.101387570304041,"13/750","78/8866",13,"2771/5595/3592/713/387/712/714/840/1073/7099/29108/718/51135",1.97022222222222,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Human T-cell leukemia virus 1 infection",0.0135832054732906,0.124625446627543,0.101387570304041,"29/750","224/8866",29,"200186/3106/468/4893/5595/83660/109/595/920/958/7015/1030/51529/3105/4776/567/5566/581/821/107/3113/115650/894/706/8503/1029/4055/9184/5925",1.53044047619048,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Renal cell carcinoma",0.0136021873900269,0.124625446627543,0.101387570304041,"12/750","70/8866",12,"369/4893/5595/5879/112398/3082/5155/6923/56924/5063/8503/7039",2.02651428571429,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Gastric cancer",0.0147059186599889,0.12819116292986,0.10428841697756,"21/750","150/8866",21,"369/7012/4893/5595/1857/8324/8325/6199/595/7015/1030/3082/581/8326/1027/6257/399694/5243/8503/5915/5925",1.65498666666667,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Dilated cardiomyopathy",0.0147476559122847,0.12819116292986,0.10428841697756,"16/750","105/8866",16,"6443/7273/784/10368/9254/109/153/3680/8082/5566/6442/1605/107/3908/70/137868",1.80134603174603,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Chemical carcinogenesis - reactive oxygen species",0.0160959793866565,0.136413425301914,0.110977542086948,"29/750","227/8866",29,"369/4509/4893/5595/4540/5609/4512/10975/4513/5879/4538/4519/4508/4514/4535/4537/9817/4536/4709/1535/4713/57412/3082/539/517/10327/8503/4700/1836",1.51021439060206,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Coronavirus disease - COVID-19",0.0172904912392655,0.141640415895156,0.115229898973858,"30/750","238/8866",30,"5595/3572/3592/713/4142/6124/712/714/5336/4793/6772/51284/7099/3921/6158/4939/6193/11224/6147/64135/718/4600/1536/1636/8503/25873/5582/6187/51135/6234",1.49008403361345,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Cholinergic synapse",0.0175483701109043,0.141640415895156,0.115229898973858,"17/750","116/8866",17,"3760/2771/468/4893/5595/2790/109/146850/1136/5566/5332/5294/107/23533/8503/5582/3708",1.7324367816092,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Endocrine resistance",0.0187494062233698,0.145704633731797,0.118536295723431,"15/750","99/8866",15,"369/4893/5595/109/6199/595/4851/5566/581/1027/107/399694/8503/1029/5925",1.79111111111111,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Herpes simplex virus 1 infection",0.0190429878834966,0.145704633731797,0.118536295723431,"24/750","182/8866",24,"3106/3592/7188/6890/6772/6732/3105/1616/567/581/972/4939/64135/329/718/2923/3113/684/6431/8503/51135/29990/3054/8683",1.55885714285714,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Adrenergic signaling in cardiomyocytes",0.019341323061743,0.145704633731797,0.118536295723431,"21/750","154/8866",21,"6331/2771/468/6332/5595/784/10368/9254/109/153/146850/5516/5566/5332/482/5294/107/23533/70/3776/477",1.612,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Cushing syndrome",0.0206610498730179,0.15226295449898,0.123871740657453,"21/750","155/8866",21,"2771/468/5595/1857/8324/8325/109/1395/595/1030/3777/8911/5566/5332/8326/1027/107/1029/3708/3776/5925",1.6016,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Oxidative phosphorylation",0.0230720265988443,0.162216221987678,0.131969104675583,"19/750","138/8866",19,"4509/4540/4512/10975/4513/4538/4519/4508/4514/4535/4537/4536/4709/4713/155066/539/517/5464/4700",1.62757487922705,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Efferocytosis",0.0235088052446325,0.162216221987678,0.131969104675583,"21/750","157/8866",21,"5595/713/5879/5878/575/712/57617/714/2057/840/4776/1849/89790/100133941/558/55754/84868/6566/7376/55576/384",1.5811974522293,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Neurotrophin signaling pathway",0.0237977142231525,0.162216221987678,0.131969104675583,"17/750","120/8866",17,"468/4893/5595/5609/387/397/5879/5336/6196/4793/581/4803/399694/11108/8503/51135/4916",1.67468888888889,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Long-term potentiation",0.0239256964583596,0.162216221987678,0.131969104675583,"11/750","67/8866",11,"369/468/4893/5595/6196/5566/5332/107/5582/2915/3708",1.94081592039801,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","cAMP signaling pathway",0.0257011235374662,0.164253241553284,0.133626298049869,"28/750","226/8866",28,"2893/7432/2771/7253/5595/9568/109/387/5879/1395/153/3360/6752/10451/2492/64399/55811/5566/56670/2740/482/22800/107/610/51738/8503/3776/477",1.46458997050147,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Toxoplasmosis",0.0258806978549401,0.164253241553284,0.133626298049869,"16/750","112/8866",16,"2771/5595/3592/3909/146850/958/4793/6772/3912/7099/5294/329/3113/23533/3908/51135",1.6887619047619,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Apelin signaling pathway",0.0263990132329451,0.164253241553284,0.133626298049869,"19/750","140/8866",19,"2771/4893/5595/2790/109/6199/595/146850/187/55811/5566/5332/5294/22800/5581/107/23533/5562/3708",1.60432380952381,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Phagosome",0.0266487560042201,0.164253241553284,0.133626298049869,"21/750","159/8866",21,"3106/3916/5879/5878/3920/6890/7059/7058/10382/1535/3105/9341/155066/7099/821/10376/718/3113/113457/1536/4481",1.56130817610063,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Necroptosis",0.0266487560042201,0.164253241553284,0.133626298049869,"21/750","159/8866",21,"6775/255189/7128/2747/6609/7188/81030/8837/128866/6772/8878/581/7099/29108/329/1536/5119/51510/81858/2752/55072",1.56130817610063,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Growth hormone synthesis, secretion and action",0.0274925653281103,0.164708650421951,0.133996790593234,"17/750","122/8866",17,"2771/468/4893/5595/109/6752/5336/6772/55811/5566/5332/107/399694/51738/8503/5582/3708",1.6472349726776,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Long-term depression",0.0277537358708453,0.164708650421951,0.133996790593234,"10/750","60/8866",10,"255189/2771/369/4893/5595/4067/5516/5332/5582/3708",1.97022222222222,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","NOD-like receptor signaling pathway",0.0286207961320246,0.164708650421951,0.133996790593234,"24/750","189/8866",24,"7128/5595/7188/387/1508/4793/6772/5585/1535/11337/140609/5332/7099/4939/29108/329/9140/1536/7205/51135/81858/22900/3708/55072",1.50112169312169,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Hepatocellular carcinoma",0.0290894482265289,0.164708650421951,0.133996790593234,"22/750","170/8866",22,"369/7012/4893/5595/1857/8324/8325/6199/595/7015/5336/9817/3082/581/8326/399694/8503/5582/1029/2950/7039/5925",1.52981960784314,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Fc epsilon RI signaling pathway",0.029151973526009,0.164708650421951,0.133996790593234,"11/750","69/8866",11,"255189/4893/5595/5609/5879/5336/10451/4067/241/695/8503",1.88456038647343,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","MAPK signaling pathway",0.0312235777172918,0.173521194199376,0.141166132216229,"35/750","300/8866",35,"255189/369/468/4893/5595/5609/3815/784/10368/9254/9479/5924/5879/5923/3791/6196/1616/1849/3082/8911/5566/5155/4803/4296/22800/2065/7786/285/84451/7867/5582/51135/2668/7039/1436",1.37915555555556,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Pancreatic secretion",0.0327003396041653,0.177534764090868,0.144431324924103,"15/750","106/8866",15,"1811/109/387/5879/760/5332/482/6522/107/219931/63036/5582/3708/477/1056",1.67283018867925,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Circadian entrainment",0.0329931862469756,0.177534764090868,0.144431324924103,"14/750","97/8866",14,"3760/4544/2893/2771/5595/2790/109/55811/8911/5566/5332/107/5582/3708",1.70617182130584,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Chemokine signaling pathway",0.0355389773966129,0.188245520897684,0.153144935491983,"24/750","193/8866",24,"7852/2771/58191/4893/5595/2790/109/387/5879/146850/5336/4793/10451/4067/6772/5566/5332/5294/107/23533/399694/156/643/8503",1.4700103626943,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Hypertrophic cardiomyopathy",0.0384043650004596,0.196153981607582,0.159578770939874,"14/750","99/8866",14,"6443/7273/784/10368/9254/3680/8082/6442/1605/3908/1636/5562/70/137868",1.6717037037037,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Bile secretion",0.0387701097019157,0.196153981607582,0.159578770939874,"13/750","90/8866",13,"109/760/10998/5566/482/64241/6522/107/7364/5243/6822/477/3781",1.70752592592593,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Diabetic cardiomyopathy",0.0396871318071602,0.196153981607582,0.159578770939874,"25/750","205/8866",25,"1509/4509/4540/4512/10975/4513/5879/4538/4519/4508/4514/4535/4537/4536/4709/1535/4713/5332/539/517/1536/1636/8503/5582/4700",1.44162601626016,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","N-Glycan biosynthesis",0.0397267903952121,0.196153981607582,0.159578770939874,"9/750","55/8866",9,"57134/144245/79644/8704/84061/84920/57171/1603/8818",1.9344,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Thermogenesis",0.0399251466988883,0.196153981607582,0.159578770939874,"28/750","235/8866",28,"4509/4893/4540/4512/123096/152831/109/10975/4513/4538/6199/4519/4508/4514/4535/4537/6196/4536/4709/4713/55811/5566/539/51287/517/107/5562/4700",1.40849929078014,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Kaposi sarcoma-associated herpesvirus infection",0.0414981082007235,0.199826466718057,0.162566478124922,"24/750","196/8866",24,"3106/4893/5595/3572/5609/2790/5879/595/146850/5336/4067/6772/64422/3105/4776/581/5155/5294/285/718/23533/8503/3708/5925",1.44751020408163,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Human cytomegalovirus infection",0.0418515608760533,0.199826466718057,0.162566478124922,"27/750","226/8866",27,"7852/2771/3106/468/4893/5595/2790/7188/109/387/5879/6199/595/6890/3105/4776/567/5566/581/5332/2923/107/8503/5582/1029/3708/5925",1.41228318584071,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Legionellosis",0.0439348255177156,0.206859803479244,0.168288366749145,"9/750","56/8866",9,"81876/3592/1937/840/375/7099/51128/29108/718",1.89985714285714,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Virion - Hepatitis viruses",0.0463661127071621,0.214942781727101,0.17486417889303,"8/750","48/8866",8,"10618/3916/3920/128866/928/5119/967/1364",1.97022222222222,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","PI3K-Akt signaling pathway",0.0473443725529144,0.214942781727101,0.17486417889303,"40/750","362/8866",40,"23566/200186/468/92579/4893/5595/2790/3815/57121/5879/6199/3909/595/146850/7059/7058/3680/3791/2057/5585/3563/3082/5516/3912/7099/5155/4803/1027/5294/2065/285/23533/3908/894/8503/5562/2668/4170/7039/1436",1.30622467771639,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Neuroactive ligand signaling",0.0481639850759624,0.214942781727101,0.17486417889303,"24/750","199/8866",24,"3356/2893/6869/2771/6866/2790/55879/9568/109/6539/153/3360/5028/1136/5026/1814/5566/5332/107/2916/246213/2914/5582/2915",1.42568844221106,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Small cell lung cancer",0.0486349606274292,0.214942781727101,0.17486417889303,"13/750","93/8866",13,"7188/3909/595/1030/3912/581/1027/329/3908/6257/8503/5915/5925",1.65244444444444,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Autophagy - other",0.048821811778722,0.214942781727101,0.17486417889303,"6/750","32/8866",6,"64422/11337/5516/9140/26100/23130",2.2165,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Rap1 signaling pathway",0.0554357501178106,0.235610950356872,0.191678525053565,"25/750","212/8866",25,"23566/5216/2771/4893/5595/83660/3815/109/387/57121/3397/5879/5028/3791/10451/6494/3082/5332/5155/4803/285/107/8503/5582/1436",1.3940251572327,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Shigellosis",0.0564153825687287,0.235610950356872,0.191678525053565,"29/750","253/8866",29,"5216/5595/83660/826/7188/387/382/5879/6199/64121/5336/4793/375/8878/581/5332/7099/10627/29108/5581/718/9140/10095/26100/8503/81858/3708/960/55072",1.35501449275362,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Malaria",0.0569598091307178,0.235610950356872,0.191678525053565,"8/750","50/8866",8,"3592/2995/7059/7058/958/3082/7099/7412",1.89141333333333,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Arrhythmogenic right ventricular cardiomyopathy",0.0573282903090952,0.235610950356872,0.191678525053565,"12/750","86/8866",12,"5318/6443/784/10368/9254/3680/8082/6442/1605/3908/1829/137868",1.64948837209302,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Focal adhesion",0.0582172053084996,0.235610950356872,0.191678525053565,"24/750","203/8866",24,"5595/83660/387/5879/3909/595/7059/5923/7058/3680/3791/10451/3082/3912/5155/10627/329/56924/3908/894/399694/5063/8503/5582",1.3975960591133,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","Pancreatic cancer",0.0582196406148915,0.235610950356872,0.191678525053565,"11/750","77/8866",11,"369/5595/5879/6199/595/6772/581/8503/1029/7039/5925",1.6887619047619,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
"hsa04140","NF-kappa B signaling pathway",0.0583814744247116,0.235610950356872,0.191678525053565,"14/750","105/8866",14,"7128/7188/8837/958/5336/4067/695/7099/7412/329/115650/51135/4055/84433",1.57617777777778,"GSE225158","mixed_effects","KEGG","GSE225158_mixed_effects_KEGG"
