ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fold_enrichment,ci_lower,ci_upper
GO:0040029,epigenetic regulation of gene expression,245,-0.5047611033147933,-2.099918849478142,1e-10,2.709716790740758e-8,2.0449885361553242e-8,4398,"tags=41%, list=23%, signal=32%",25942/23512/546/672/434/57492/4613/23028/25792/54737/2931/4968/9219/54790/84823/6598/1786/79670/23133/1642/64863/28996/648/91746/3070/8467/11143/5987/7874/101243555/6597/23304/23272/164668/100048912/8841/4609/1386/79813/8846/165918/4204/124512/5927/8289/55124/221656/2033/51564/3190/51132/51366/63925/84148/22893/22933/56916/5929/10432/9320/7175/84656/55183/51535/3428/10336/51742/5253/115426/54454/9425/7644/22823/57169/6594/1017/23347/353274/23013/4001/11091/1859/54906/1958/84333/3192/11177/29128/81931/8932/3930/55904/26013/26147/9759/8850/604/84444/4000/6018,-2.099918849478142,NA,NA
GO:0048193,Golgi vesicle transport,291,-0.4917531442211341,-2.077554294669147,1e-10,2.709716790740758e-8,2.0449885361553242e-8,3713,"tags=43%, list=20%, signal=35%",23760/288/84342/143187/23499/5872/10490/6844/81562/149371/11316/10079/51552/50999/55014/23033/10016/403/10427/51026/90196/6836/8613/6642/372/23233/60561/374868/4218/9341/54536/23299/553115/6892/10483/57410/1315/3916/60684/1453/123720/57511/30845/51226/23423/8724/6845/51112/5034/9727/8773/11196/9919/51125/7405/6711/55207/51272/3064/56681/22796/27252/1523/27072/1176/26958/91949/9117/54832/5870/9276/9183/9527/53407/22878/8452/83696/83548/22820/8548/8774/399687/127018/160/51479/10802/9217/164/2060/9581/51594/1785/9218/23256/8729/10640/51542/64764/57222/10484/9321/26984/23041/2803/10342/583/6272/5861/7109/56907/10466/9871/64083/22872/10890/26286/57533/10228/80055/9570/1314/117177/10972/114879,-2.077554294669147,NA,NA
GO:0141188,nucleic acid catabolic process,320,-0.4868859255549423,-2.0749141867742336,1e-10,2.709716790740758e-8,2.0449885361553242e-8,3864,"tags=36%, list=21%, signal=29%",6921/387338/23019/7812/79670/87178/55149/6093/51013/3297/57819/9567/2935/22882/4076/10179/149041/9698/55132/340719/23293/3658/54542/1660/3182/317/23644/5578/23049/23034/192669/6419/79068/56478/9261/9887/5393/1763/22894/124245/64282/57721/23381/23185/253943/79882/54502/4904/23369/51092/23404/22849/373863/25819/55802/55124/79066/51441/3183/25904/9811/51010/1994/22794/51538/10128/23367/9967/9125/2668/54464/2107/170506/4850/219988/1432/3646/10492/26058/9641/84893/22803/90806/8148/84186/51594/3669/92345/79899/51542/3184/10767/27044/3192/155435/7832/8531/54915/54890/10644/56006/8087/27161/10865/57690/9444/55795/3304/3303/4848/7538/54888/23405/283131/6556/55095,-2.0749141867742336,NA,NA
GO:1903311,regulation of mRNA metabolic process,281,-0.4918300508917268,-2.0672862175426867,1e-10,2.709716790740758e-8,2.0449885361553242e-8,3768,"tags=38%, list=20%, signal=31%",55234/23019/7812/79670/87178/57703/6093/6830/3191/9567/29896/4076/10179/149041/23210/9698/91746/5936/55132/340719/10250/3658/54542/1660/3182/5578/23034/79068/56478/10768/9261/22894/64282/57721/60677/9667/23185/253943/4858/79882/54502/4904/23369/22849/373863/25819/55802/55124/79066/51441/3183/25904/84081/1994/22794/6294/51564/58517/3190/64506/84148/23367/9967/9125/2668/170506/79811/4850/219988/1432/10492/26058/6732/9641/10521/90806/8148/51594/79899/10657/3184/55677/580/6733/1859/4928/3192/79577/155435/7832/8531/54915/54890/10644/26528/8087/27161/10865/10181/6434/57690/9444/55795/4848/7538/6556/55095,-2.0672862175426867,NA,NA
GO:0015931,nucleobase-containing compound transport,224,-0.4985334443868197,-2.055906498744414,1e-10,2.709716790740758e-8,2.0449885361553242e-8,3985,"tags=42%, list=21%, signal=33%",11260/9908/10204/8570/63910/728343/29072/53371/284439/51000/87178/129401/215/6830/3297/7979/9793/59343/57187/9984/91746/23299/9688/24145/23293/23169/57724/441168/57122/1660/10478/23049/57510/7919/92014/9887/10057/6426/23381/55746/9284/79902/4904/51092/29118/79085/9883/22794/1977/60386/81929/3267/11052/10128/23237/29957/84324/7514/84271/8737/1378/7175/65125/81034/100101267/10657/5903/55677/25909/8036/23279/3800/9972/23511/4928/10211/155435/8021/9818/134/54890/10644/8087/23165/961/8658/9444/55795/23507/7538/54888/11046/9961/283131,-2.055906498744414,NA,NA
GO:0006397,mRNA processing,456,-0.45343318419271056,-1.9961464368041326,1e-10,2.709716790740758e-8,2.0449885361553242e-8,5885,"tags=47%, list=31%, signal=33%",51631/23248/163859/9939/5566/24148/3187/29101/9238/84881/5511/51574/221092/167153/201626/9128/8882/11338/26995/80324/55421/9130/9775/6428/10212/10594/25980/54496/51163/23759/51341/3609/23144/51362/284695/10949/140890/4116/10658/54033/708/23435/53981/51319/51755/9589/5976/51634/8233/6433/8731/84967/8241/9541/54623/10929/81608/84991/5725/55197/26993/55192/4670/55006/23517/11171/9879/6421/6626/375316/10946/9092/10150/1653/8570/8189/5978/23451/54517/984/10180/56259/55234/54883/87178/8621/57703/55149/23064/6830/3189/3297/3191/57819/118924/29896/25962/57187/9984/10179/23210/57794/91746/5936/8175/10250/60625/9733/79706/10898/51691/92906/1660/51585/10236/1479/10291/7919/11168/10625/10768/23450/23091/9169/103/11066/22889/11193/64282/9716/6426/57721/60677/9667/10992/4858/55015/11129/55339/9343/54502/23398/4904/25929/64895/10450/57680/55660/79066/3183/84081/1665/22794/10286/123169/9410/6294/51564/58517/11052/11100/3190/64506/84148/8996/58490/9967/25862/170506/79811/285672/84950/23076/10492/10914/11325/10283/6732/10521/11319/22803/4154/90806/11051/154007/8732/10907/116461/10915/1659/10657/55677/580/54960/6733/1859/151987/4928/3192/79577/25888/94104/54890/26528/10181/5930/6434/54957/9444/3185/22913/54888/22927,-1.9961464368041326,NA,NA
GO:0022613,ribonucleoprotein complex biogenesis,439,-0.44806705559105653,-1.9717645629353813,1e-10,2.709716790740758e-8,2.0449885361553242e-8,6254,"tags=46%, list=33%, signal=31%",96764/11224/6209/8668/8607/10419/3921/27341/255308/6135/6607/85865/26576/10556/27043/51119/11137/51631/163859/5303/24148/84881/56342/84273/6205/51575/51154/23378/8894/4869/11338/57109/26155/55178/9775/25879/79707/10594/25980/54496/10775/84135/10360/56902/5591/2971/4931/10658/708/54913/6202/55319/1983/29102/51634/23521/8233/6433/51077/26574/8241/54606/102157402/29063/29889/51001/728689/9790/88745/8568/83939/23016/4839/51406/10199/10600/55006/9669/23517/11171/51550/9879/10946/9092/8669/1653/8602/57647/51018/3326/64216/23451/25926/1975/8661/387338/2091/1964/51013/6194/23064/51491/57819/10480/81554/54505/91746/404672/8665/8175/9733/134430/153443/1660/114049/26747/55153/6229/192669/1662/29081/22984/1939/10291/7919/11168/23450/10171/55341/5393/9169/103/22889/22894/64282/6426/55646/60677/55720/10992/84946/54680/1029/55015/55636/84916/8662/64794/25929/23404/9816/55035/84154/79066/51441/54700/51010/84128/51096/3320/130916/8996/65095/115416/1654/9188/23160/55127/545/7514/9221/23076/3646/51602/11325/8780/6732/10521/22803/23560/220064/55027/55226/10907/3669/92345/8575/7520/54960/8667/6733/55164/10728/27161/10181/2752/57602/79954/8451/8850/84294/23405,-1.9717645629353813,NA,NA
GO:0006913,nucleocytoplasmic transport,324,-0.4602553263662701,-1.9627201995830375,1e-10,2.709716790740758e-8,2.0449885361553242e-8,4265,"tags=43%, list=23%, signal=34%",11260/10204/84445/9670/79639/51501/23039/5571/6789/728343/29072/126549/53371/129401/6830/57506/7979/8878/6672/23649/1027/80208/55122/57187/9984/5501/1894/91746/9688/80157/8498/1408/5936/7531/23293/57122/1660/55153/23049/4763/8125/92335/57510/64328/7329/7919/8841/56478/10768/51569/127933/55341/10892/9887/1386/103/5905/51307/23633/23381/23214/55746/84946/1029/79902/2932/29118/4775/9883/2033/1994/22794/3728/1977/10541/81929/3267/11052/9531/51366/10553/3840/3320/9147/51194/51496/10411/84324/7514/10526/7494/84271/2621/1432/55705/23325/26060/5310/7175/11261/23534/65125/3843/10527/3842/55027/2316/100101267/10657/5903/55677/25909/580/3621/23279/3313/11142/4792/9972/23511/4928/57154/155435/8021/5781/9818/3839/602/54890/23165/1026/55795/9679/6788/54888/3553/4000/6310/283131/6774,-1.9627201995830375,NA,NA
GO:0051169,nuclear transport,324,-0.4602553263662701,-1.9627201995830375,1e-10,2.709716790740758e-8,2.0449885361553242e-8,4265,"tags=43%, list=23%, signal=34%",11260/10204/84445/9670/79639/51501/23039/5571/6789/728343/29072/126549/53371/129401/6830/57506/7979/8878/6672/23649/1027/80208/55122/57187/9984/5501/1894/91746/9688/80157/8498/1408/5936/7531/23293/57122/1660/55153/23049/4763/8125/92335/57510/64328/7329/7919/8841/56478/10768/51569/127933/55341/10892/9887/1386/103/5905/51307/23633/23381/23214/55746/84946/1029/79902/2932/29118/4775/9883/2033/1994/22794/3728/1977/10541/81929/3267/11052/9531/51366/10553/3840/3320/9147/51194/51496/10411/84324/7514/10526/7494/84271/2621/1432/55705/23325/26060/5310/7175/11261/23534/65125/3843/10527/3842/55027/2316/100101267/10657/5903/55677/25909/580/3621/23279/3313/11142/4792/9972/23511/4928/57154/155435/8021/5781/9818/3839/602/54890/23165/1026/55795/9679/6788/54888/3553/4000/6310/283131/6774,-1.9627201995830375,NA,NA
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,427,-0.4388762257637775,-1.9252420959854049,1e-10,2.709716790740758e-8,2.0449885361553242e-8,4797,"tags=42%, list=26%, signal=32%",6468/1459/64326/25847/9730/9575/207/7428/8881/26263/56893/9097/6047/6502/55175/9867/55284/329/51434/83892/9817/130507/5706/9373/5601/57162/153830/7334/80204/5688/7328/3326/2931/5718/9921/23510/5527/223082/30837/1499/23321/5701/5709/7126/5707/7979/1642/65992/5695/8473/79699/55122/26270/11011/23291/246184/8139/8065/84861/11124/25898/5887/5690/1454/5347/84541/1453/84101/7874/79139/9683/26046/64682/23304/11060/196394/26268/10625/5719/10116/23197/6477/25937/23352/253980/57542/80232/25852/89857/6478/8453/23429/2932/26273/55666/7353/23327/8239/117584/5516/996/27252/2272/10393/7726/5717/165324/26235/10075/899/51366/51283/119504/26259/9147/3093/22933/6907/8452/51377/143879/7337/7514/80311/10513/57092/83737/1263/9320/126433/7326/9491/10973/55743/51105/55212/5698/344558/55294/10612/80176/408/2768/5094/84640/7321/1017/7320/137886/3300/51322/8667/26249/1457/54476/26234/122809/84937/11275/2729/57154/79845/10277/197131/7323/1452/8454/22836/11059/55626/25793/4780/114088/8451/10297/3304/3303/57817/56929/26133/57630,-1.9252420959854049,NA,NA
GO:0016236,macroautophagy,357,-0.44460097929566356,-1.9178038894560292,1e-10,2.709716790740758e-8,2.0449885361553242e-8,5080,"tags=45%, list=27%, signal=33%",9779/5862/4077/2597/7157/80183/124045/27183/79643/55968/9821/143187/826/1459/9114/219681/207/440026/83734/56893/10490/115201/58476/5899/8678/1509/53349/149371/51028/10015/55054/83667/706/3964/2475/9373/529/55014/155066/2931/100287932/84557/223082/64422/23274/5768/29110/523/528/8878/65992/137492/8473/9637/80208/203228/9711/801/55072/4864/11267/23647/58533/25978/51375/57724/6721/81631/23545/84749/488/27244/90678/339122/8723/57231/3920/51569/55187/57103/9776/9146/7405/23341/64601/3791/55207/5289/3064/10254/55102/30849/9474/51534/55254/51100/25782/27072/10558/8027/5868/64771/5049/2773/29978/54832/200576/23786/165324/9531/10075/22930/9554/23367/79876/535/8767/10043/6885/1965/55294/7189/7879/23256/81671/29979/137886/2017/23673/51322/56270/55432/26249/1457/9842/84937/57154/5861/23192/10241/23232/64127/401548/55626/25793/57602/57533/3091/665/664/3099/23092/7855/3162/5287/23001/54463/23241/5305,-1.9178038894560292,NA,NA
GO:0008380,RNA splicing,422,-0.43286793649113164,-1.8971463569602145,1e-10,2.709716790740758e-8,2.0449885361553242e-8,5885,"tags=44%, list=31%, signal=31%",51631/163859/9939/24148/3187/84881/5511/51574/221092/9128/8882/11338/80324/9130/9775/6428/27097/10212/10594/25980/54496/51163/23759/51341/3609/6883/51362/284695/81669/140890/4116/10658/54033/708/6100/389677/23435/51319/51755/9589/5976/51634/8233/6433/84967/8241/9541/10929/84991/5725/1198/26993/10199/55192/4670/1195/23517/11171/9879/6421/6626/375316/10946/9092/10150/1653/8570/5978/23451/54517/984/10180/56259/3188/55234/54883/8621/57703/23064/57396/6830/3189/9360/339487/3191/57819/118924/29896/25962/64863/57187/9984/10179/23210/57794/91746/5936/8175/10250/60625/9733/79706/51691/92906/1660/51493/10236/55578/10291/7919/54407/11168/10625/23450/23091/9169/11066/22889/11193/9716/79650/6426/57721/60677/10992/4858/55015/8464/11129/9343/54502/23398/4904/25929/10450/55660/79066/3183/84081/1665/22794/10286/9410/58517/11100/3190/8996/9967/25862/285672/84950/23076/10492/11325/10283/6732/10521/11319/4154/8148/154007/10907/116461/10915/1659/10657/55677/54960/6733/1859/151987/4928/3192/23326/94104/26528/10181/27332/6434/54957/57018/9444/3303/3185/8850/22913/22927,-1.8971463569602145,NA,NA
GO:0051052,regulation of DNA metabolic process,468,-0.4096700967255898,-1.8088064849152883,1e-10,2.709716790740758e-8,2.0449885361553242e-8,5256,"tags=40%, list=28%, signal=29%",10575/5591/80314/26168/4931/708/5429/9314/7157/54386/6950/6605/5371/998/25865/5976/6188/5395/7528/142/207/25/56893/54929/6502/466/114799/64802/51149/7468/2260/23514/2021/4683/55671/546/5531/23595/57162/672/55193/121260/57492/1676/7334/23028/548593/5594/8550/25792/9131/4968/1545/56252/2072/148479/29072/7013/126549/1499/6598/51111/22976/254225/908/7126/4216/6830/79184/3297/9274/7336/64863/1027/54617/50507/7124/54984/78996/23293/11124/9400/8467/80351/11143/60/5347/10459/1660/7874/5982/317/27154/6597/23049/6419/10933/55578/6282/4609/23450/8505/1763/28984/55274/57103/5001/64282/165918/253980/6603/23381/8464/55086/80762/8289/3183/51010/25913/7913/6874/64710/55719/3320/6742/56916/51720/7014/57634/51377/545/54464/196528/80311/170506/8193/7335/150275/55183/56897/57223/6873/8317/23063/84893/23560/79991/55226/64855/92345/79677/890/54537/1017/23347/3184/7320/2643/580/7520/57695/23137/1457/151987/3192/11177/23326/56907/253461/10728/26057/23244/9643/5930/1026/7037/92797/8451/8658/6416/22891/23201/8850/604/7422/4000,-1.8088064849152883,NA,NA
GO:0035966,response to topologically incorrect protein,152,-0.5424439008419745,-2.1427618245665214,1.2180051197498106e-10,2.8144677437566617e-8,2.1240427379821903e-8,4054,"tags=39%, list=22%, signal=31%",3326/54956/7057/55161/84919/23471/3297/65992/118424/55122/26270/25822/57724/208/79139/202052/26608/23190/3310/23197/3336/51009/23352/79871/56965/7353/5611/9531/51366/3320/51283/8452/80311/7494/80267/23071/9451/3301/9217/1965/64764/3315/23456/55741/3300/55432/22926/3329/79956/5770/4780/8440/23645/3303/10808/467/30001/3337/84899/5771,-2.1427618245665214,NA,NA
GO:0000209,protein polyubiquitination,251,-0.47615273985602835,-1.9884021358323887,1.2198059899595467e-10,2.8144677437566617e-8,2.1240427379821903e-8,4676,"tags=45%, list=25%, signal=34%",7325/22978/8881/26263/6047/6502/55284/55905/329/51434/92912/4683/9373/57162/672/7334/642/7328/1643/223082/1499/23321/7336/9870/118424/149041/23291/246184/55072/8065/7322/7267/80351/54542/5987/246330/91445/257218/90678/64682/23304/331/11060/89910/81603/26268/26118/23295/165918/23352/57542/7332/1029/596/51465/23327/55223/117584/996/9354/27252/80829/10393/7726/9690/22888/10075/51366/51283/119504/3093/8452/1654/7327/7337/7335/80254/83737/8767/9320/7326/55743/54765/54926/7324/10612/7189/7321/151636/7320/580/26249/7174/54476/57531/84937/57154/63893/6049/10277/7323/81844/8454/23219/64127/55626/25793/8658/148203/57817/865/118611,-1.9884021358323887,NA,NA
GO:0030099,myeloid cell differentiation,386,-0.43270758324638553,-1.8808326276829834,1.1748656393524412e-10,2.8144677437566617e-8,2.1240427379821903e-8,3837,"tags=33%, list=20%, signal=27%",6670/1499/3665/2811/1880/6194/29766/6422/3297/2551/440712/28996/23210/126014/9644/842/28514/7124/669/6722/57560/3658/5880/150274/5578/4763/1230/302/91/2739/3123/4609/2355/81570/103/55646/4495/6510/9935/2194/80762/2033/85477/123169/1969/4212/3398/84148/9948/8546/2235/3148/4057/4850/79876/1432/4090/6729/8737/23186/55509/10826/7030/6348/6772/6776/3428/23054/55027/133308/55294/84959/2316/7189/7071/51542/211/5468/1435/23456/3726/22904/11025/4920/3313/5048/4792/7994/8544/4891/79577/5781/650/57521/5814/94081/169200/861/6777/3930/55904/5914/51621/2353/7037/9770/8451/3091/10538/26013/9444/222166/3304/3303/7097/604/7171/865/7538/7422/10766/3696/5795/7704/5771/56975/6774/5305,-1.8808326276829834,NA,NA
GO:0061013,regulation of mRNA catabolic process,181,-0.5213059356079282,-2.1024943557092333,1.3100961337395388e-10,2.9108395208531457e-8,2.1967732831242717e-8,3766,"tags=40%, list=20%, signal=33%",23019/7812/79670/87178/6093/9567/4076/149041/9698/55132/340719/3658/54542/1660/3182/5578/23034/79068/56478/9261/22894/64282/57721/23185/253943/79882/54502/4904/23369/22849/373863/25819/55802/55124/79066/51441/3183/25904/1994/22794/23367/9967/9125/2668/170506/4850/219988/1432/10492/26058/9641/90806/8148/51594/79899/3184/3192/155435/7832/8531/54915/54890/10644/8087/27161/10865/57690/9444/55795/4848/7538/6556/55095,-2.1024943557092333,NA,NA
GO:0051168,nuclear export,165,-0.5365778312284438,-2.1419352726787393,1.6060271771062438e-10,3.4409132269501277e-8,2.5968131160653966e-8,4265,"tags=50%, list=23%, signal=39%",11260/10204/84445/23039/728343/29072/126549/6830/7979/6672/1027/57187/9984/91746/9688/8498/7531/23293/57122/1660/55153/23049/92335/57510/64328/7329/7919/56478/10768/127933/55341/10892/9887/103/5905/23381/23214/55746/84946/1029/79902/2932/29118/9883/22794/1977/10541/3267/11052/9531/9147/51496/10411/84324/7514/84271/2621/23325/5310/7175/11261/65125/100101267/10657/5903/55677/580/23279/3313/9972/23511/4928/57154/155435/8021/5781/54890/55795/54888/3553/6310/283131,-2.1419352726787393,NA,NA
GO:0031507,heterochromatin formation,120,-0.5754974178979528,-2.226718920021116,2.902992700302243e-10,5.6343551384132245e-8,4.252175617044117e-8,4398,"tags=46%, list=23%, signal=35%",25942/23512/546/672/25792/54737/84823/1786/23133/648/91746/3070/8467/101243555/6597/23304/23272/100048912/8841/79813/4204/5927/55124/3190/51132/51366/84148/22893/22933/56916/9320/7175/55183/51535/10336/5253/9425/57169/6594/1017/23347/23013/4001/1859/84333/3192/11177/29128/8932/3930/26013/604/84444/4000/6018,-2.226718920021116,NA,NA
GO:1903313,positive regulation of mRNA metabolic process,123,-0.5742278252609628,-2.223050905553906,2.911568749638439e-10,5.6343551384132245e-8,4.252175617044117e-8,3766,"tags=45%, list=20%, signal=36%",23019/7812/79670/87178/6093/9567/29896/4076/149041/9698/340719/54542/1660/23034/79068/56478/22894/64282/57721/253943/4904/23369/22849/373863/25819/55802/55124/79066/51441/25904/1994/9967/9125/170506/4850/219988/10492/26058/79899/3184/4928/3192/79577/7832/54915/54890/26528/8087/27161/6434/57690/9444/4848/7538/55095,-2.223050905553906,NA,NA
GO:0099177,regulation of trans-synaptic signaling,478,0.3628409596945674,1.7186771723074894,2.784857623059326e-10,5.6343551384132245e-8,4.252175617044117e-8,2540,"tags=27%, list=14%, signal=24%",477/785/9378/1524/7425/9211/120892/24141/1392/6869/30010/10675/2902/2982/91851/81832/5179/57338/56853/8499/6860/9229/5582/64101/6376/9699/627/66000/57282/23236/10368/135/29/8938/3745/5270/347730/869/9627/4983/10369/2904/2898/2043/793/57502/2890/1141/9187/27065/23154/818/1128/57689/10636/2897/23657/8927/11178/27092/1759/59283/79772/575/5100/3776/154/3815/90342/2917/23191/22854/10769/9228/6861/2915/388336/9256/816/999/2914/89832/91683/55784/5577/7476/5217/774/84502/58512/5028/2913/22999/2911/9495/65018/10718/6853/2047/1812/1949/79012/6543/55607/348/440279/22987/5413/6623/9118/5575/2048/23349/1268/5327/1129/9241/140730/6857/2742/23025/56301/1627/84966/6865/1020/4208/4747/27091/22941,1.7186771723074894,NA,NA
