pathway1,pathway2,similarity
GO:0022409,GO:1903039,0.8596491228070176
GO:0051251,GO:1903039,0.7213114754098361
GO:0050870,GO:1903039,0.8979591836734694
GO:0019220,GO:0051174,0.9915966386554622
GO:0042325,GO:0051174,0.8319327731092437
GO:0001932,GO:0051174,0.7563025210084033
GO:0002696,GO:0050867,0.9682539682539683
GO:0051251,GO:0050867,0.8888888888888888
GO:2000177,GO:2000179,0.75
GO:0045859,GO:0043549,0.9375
GO:0051338,GO:0043549,0.927536231884058
GO:0032640,GO:0071706,0.9696969696969697
GO:0032680,GO:0071706,0.9696969696969697
GO:0032640,GO:1903555,0.9696969696969697
GO:0032680,GO:1903555,0.9696969696969697
GO:1903975,GO:1904124,0.8333333333333334
GO:1903975,GO:1904139,0.8333333333333334
GO:0042063,GO:0010001,0.7540983606557377
GO:0060079,GO:0098815,0.7368421052631579
GO:0043549,GO:0045859,0.9375
GO:0051338,GO:0045859,0.8695652173913043
GO:0014015,GO:0045687,0.7647058823529411
GO:0045685,GO:0045687,0.7222222222222222
GO:0007420,GO:0060322,0.9203539823008849
GO:0002696,GO:0051251,0.9180327868852459
GO:1903039,GO:0051251,0.7213114754098361
GO:0050867,GO:0051251,0.8888888888888888
GO:0050870,GO:0051251,0.7857142857142857
GO:0051174,GO:0019220,0.9915966386554622
GO:0042325,GO:0019220,0.8389830508474576
GO:0001932,GO:0019220,0.7627118644067796
GO:0071706,GO:0032640,0.9696969696969697
GO:1903555,GO:0032640,0.9696969696969697
GO:0071706,GO:0032680,0.9696969696969697
GO:1903555,GO:0032680,0.9696969696969697
GO:1902692,GO:0002052,0.7142857142857143
GO:0001961,GO:0060760,0.875
GO:0031344,GO:0010975,0.7272727272727273
GO:0120035,GO:0010975,0.75
GO:0098657,GO:0006897,0.7361111111111112
GO:0051966,GO:0035249,0.7916666666666666
GO:0045187,GO:0042749,0.8571428571428571
GO:0050802,GO:0042749,0.8571428571428571
GO:0030431,GO:0042749,0.8571428571428571
GO:0048512,GO:0042749,0.7777777777777778
GO:0007622,GO:0042749,0.7777777777777778
GO:0090084,GO:0090083,0.8571428571428571
GO:0021879,GO:0021872,0.9473684210526315
GO:0055082,GO:0048878,0.7272727272727273
GO:0048878,GO:0055082,0.7272727272727273
GO:0030003,GO:0055082,0.75
GO:0019725,GO:0055082,0.896551724137931
GO:0050801,GO:0055082,0.7017543859649122
GO:0006873,GO:0055082,0.75
GO:0072523,GO:0006195,0.9333333333333333
GO:0009261,GO:0006195,0.896551724137931
GO:0009154,GO:0006195,0.9285714285714286
GO:0046031,GO:0006195,0.7241379310344828
GO:0046032,GO:0006195,0.75
GO:0009134,GO:0006195,0.7241379310344828
GO:0009137,GO:0006195,0.75
GO:0009181,GO:0006195,0.75
GO:0006096,GO:0006195,0.7142857142857143
GO:0009191,GO:0006195,0.75
GO:0019364,GO:0006195,0.7142857142857143
GO:0009166,GO:0006195,0.9655172413793104
GO:0072526,GO:0006195,0.7142857142857143
GO:1901292,GO:0006195,0.9333333333333333
GO:0046434,GO:0006195,0.8
GO:1901136,GO:0006195,0.75
GO:0021537,GO:0030900,0.796875
GO:1901890,GO:0051965,0.7272727272727273
GO:0045687,GO:0014015,0.7647058823529411
GO:0014013,GO:0014015,0.85
GO:1902105,GO:0045619,0.7017543859649122
GO:0045580,GO:0045619,0.875
GO:0030217,GO:0045619,0.7346938775510204
GO:0030098,GO:0045619,0.7272727272727273
GO:0002694,GO:0045321,0.725925925925926
GO:0046649,GO:0045321,0.8222222222222222
GO:0099084,GO:0097106,0.9285714285714286
GO:0010975,GO:0031344,0.7272727272727273
GO:0120035,GO:0031344,0.9696969696969697
GO:0030198,GO:0045229,0.9814814814814815
GO:0043062,GO:0045229,0.9814814814814815
GO:0016311,GO:0006470,0.75
GO:0045187,GO:0022410,0.8571428571428571
GO:0050802,GO:0022410,0.8571428571428571
GO:0030431,GO:0022410,0.8571428571428571
GO:0048512,GO:0022410,0.7777777777777778
GO:0007622,GO:0022410,0.7777777777777778
GO:0045619,GO:0045580,0.875
GO:0030217,GO:0045580,0.7777777777777778
GO:0034331,GO:0099558,0.7692307692307693
GO:0097192,GO:1901099,0.7692307692307693
GO:0038034,GO:1901099,0.7692307692307693
GO:0097192,GO:2001240,0.7692307692307693
GO:0038034,GO:2001240,0.7692307692307693
GO:0002695,GO:0050866,0.8421052631578947
GO:0051250,GO:0050866,0.7105263157894737
GO:0042749,GO:0045187,0.8571428571428571
GO:0022410,GO:0045187,0.8571428571428571
GO:0042745,GO:0045187,0.8571428571428571
GO:0030449,GO:0045916,0.8571428571428571
GO:0006956,GO:0045916,0.75
GO:0000165,GO:0043408,0.9029126213592233
GO:0051046,GO:1903530,0.9540229885057471
GO:0048514,GO:0001525,0.8817204301075269
GO:0001944,GO:0001525,0.7592592592592593
GO:0001568,GO:0001525,0.803921568627451
GO:0006195,GO:0072523,0.9333333333333333
GO:0009261,GO:0072523,0.9
GO:0009154,GO:0072523,0.8666666666666667
GO:0009166,GO:0072523,0.9666666666666667
GO:1901292,GO:0072523,0.9354838709677419
GO:0046434,GO:0072523,0.8055555555555556
GO:1901136,GO:0072523,0.8055555555555556
GO:0009267,GO:0031669,0.7272727272727273
GO:0022409,GO:0050870,0.7719298245614035
GO:0002696,GO:0050870,0.7213114754098361
GO:1903039,GO:0050870,0.8979591836734694
GO:0051251,GO:0050870,0.7857142857142857
GO:0071456,GO:0071453,0.96875
GO:0006195,GO:0009261,0.896551724137931
GO:0072523,GO:0009261,0.9
GO:0009154,GO:0009261,0.9629629629629629
GO:0046031,GO:0009261,0.75
GO:0046032,GO:0009261,0.7777777777777778
GO:0009134,GO:0009261,0.75
GO:0009137,GO:0009261,0.7777777777777778
GO:0009181,GO:0009261,0.7777777777777778
GO:0006096,GO:0009261,0.7407407407407407
GO:0009191,GO:0009261,0.7777777777777778
GO:0019364,GO:0009261,0.7407407407407407
GO:0009166,GO:0009261,0.9310344827586207
GO:0072526,GO:0009261,0.7407407407407407
GO:1901292,GO:0009261,0.9
GO:0046434,GO:0009261,0.7714285714285715
GO:1901136,GO:0009261,0.7714285714285715
GO:0045687,GO:0045685,0.7222222222222222
GO:0014013,GO:0045685,0.7272727272727273
GO:0050863,GO:0042110,0.8023255813953488
GO:0046649,GO:0042110,0.7747747747747747
GO:0006195,GO:0009154,0.9285714285714286
GO:0072523,GO:0009154,0.8666666666666667
GO:0009261,GO:0009154,0.9629629629629629
GO:0009135,GO:0009154,0.7241379310344828
GO:0009179,GO:0009154,0.7241379310344828
GO:0046031,GO:0009154,0.7777777777777778
GO:0046032,GO:0009154,0.8076923076923077
GO:0009134,GO:0009154,0.7777777777777778
GO:0009137,GO:0009154,0.8076923076923077
GO:0009181,GO:0009154,0.8076923076923077
GO:0006096,GO:0009154,0.7692307692307693
GO:0009191,GO:0009154,0.8076923076923077
GO:0019364,GO:0009154,0.7692307692307693
GO:0009166,GO:0009154,0.896551724137931
GO:0009185,GO:0009154,0.7241379310344828
GO:0072526,GO:0009154,0.7692307692307693
GO:1901292,GO:0009154,0.8666666666666667
GO:0046434,GO:0009154,0.7428571428571429
GO:1901136,GO:0009154,0.7428571428571429
GO:0055082,GO:0030003,0.75
GO:0050801,GO:0030003,0.8666666666666667
GO:0055080,GO:0030003,0.8863636363636364
GO:0098771,GO:0030003,0.7727272727272727
GO:0040007,GO:0040008,0.7333333333333333
GO:0055082,GO:0019725,0.896551724137931
GO:0001933,GO:0010563,0.8
GO:0042326,GO:0010563,0.8444444444444444
GO:0001933,GO:0045936,0.8
GO:0042326,GO:0045936,0.8444444444444444
GO:0060416,GO:0060396,0.8888888888888888
GO:0001525,GO:0048514,0.8817204301075269
GO:0001944,GO:0048514,0.8611111111111112
GO:0035239,GO:0048514,0.7622950819672131
GO:0001568,GO:0048514,0.9117647058823529
GO:0009154,GO:0009135,0.7241379310344828
GO:0046031,GO:0009135,0.9166666666666666
GO:0046032,GO:0009135,0.875
GO:0009134,GO:0009135,0.84
GO:0009137,GO:0009135,0.875
GO:0009181,GO:0009135,0.875
GO:0006096,GO:0009135,0.8333333333333334
GO:0009191,GO:0009135,0.875
GO:0009132,GO:0009135,0.96
GO:0019364,GO:0009135,0.8333333333333334
GO:0072526,GO:0009135,0.8333333333333334
GO:0009154,GO:0009179,0.7241379310344828
GO:0046031,GO:0009179,0.9166666666666666
GO:0046032,GO:0009179,0.875
GO:0009134,GO:0009179,0.84
GO:0009137,GO:0009179,0.875
GO:0009181,GO:0009179,0.875
GO:0006096,GO:0009179,0.8333333333333334
GO:0009191,GO:0009179,0.875
GO:0009132,GO:0009179,0.96
GO:0019364,GO:0009179,0.8333333333333334
GO:0072526,GO:0009179,0.8333333333333334
GO:0055082,GO:0050801,0.7017543859649122
GO:0030003,GO:0050801,0.8666666666666667
GO:0055080,GO:0050801,0.9777777777777777
GO:0006873,GO:0050801,0.8666666666666667
GO:0098771,GO:0050801,0.8666666666666667
GO:1905517,GO:0048246,0.8
GO:0001525,GO:0001944,0.7592592592592593
GO:0048514,GO:0001944,0.8611111111111112
GO:0035239,GO:0001944,0.7164179104477612
GO:0001568,GO:0001944,0.9444444444444444
GO:0042552,GO:0007272,0.9354838709677419
GO:0042552,GO:0008366,0.9354838709677419
GO:2000147,GO:0040017,0.9545454545454546
GO:0030335,GO:0040017,0.8863636363636364
GO:0006195,GO:0046031,0.7241379310344828
GO:0009261,GO:0046031,0.75
GO:0009154,GO:0046031,0.7777777777777778
GO:0009135,GO:0046031,0.9166666666666666
GO:0009179,GO:0046031,0.9166666666666666
GO:0046032,GO:0046031,0.9545454545454546
GO:0009134,GO:0046031,0.9130434782608695
GO:0006090,GO:0046031,0.7407407407407407
GO:0009137,GO:0046031,0.9545454545454546
GO:0009181,GO:0046031,0.9545454545454546
GO:0006096,GO:0046031,0.9090909090909091
GO:0009191,GO:0046031,0.9545454545454546
GO:0009132,GO:0046031,0.88
GO:0019364,GO:0046031,0.9090909090909091
GO:0009185,GO:0046031,0.9166666666666666
GO:0072526,GO:0046031,0.9090909090909091
GO:0046034,GO:0046031,0.7241379310344828
GO:0030001,GO:0006812,0.9246575342465754
GO:0098655,GO:0006812,0.7876712328767124
GO:0098662,GO:0006812,0.7602739726027398
GO:0006195,GO:0046032,0.75
GO:0009261,GO:0046032,0.7777777777777778
GO:0009154,GO:0046032,0.8076923076923077
GO:0009135,GO:0046032,0.875
GO:0009179,GO:0046032,0.875
GO:0046031,GO:0046032,0.9545454545454546
GO:0009134,GO:0046032,0.9545454545454546
GO:0006090,GO:0046032,0.7692307692307693
GO:0006096,GO:0046032,0.9523809523809523
GO:0009132,GO:0046032,0.84
GO:0019364,GO:0046032,0.9523809523809523
GO:0009166,GO:0046032,0.7241379310344828
GO:0009185,GO:0046032,0.875
GO:0072526,GO:0046032,0.9523809523809523
GO:0019362,GO:0046032,0.7142857142857143
GO:0046496,GO:0046032,0.7142857142857143
GO:0046034,GO:0046032,0.75
GO:0060322,GO:0007420,0.9203539823008849
GO:2000179,GO:2000177,0.75
GO:0035589,GO:0035590,0.7777777777777778
GO:0010975,GO:0120035,0.75
GO:0031344,GO:0120035,0.9696969696969697
GO:0045229,GO:0030198,0.9814814814814815
GO:0051961,GO:0050768,0.9
GO:0045229,GO:0043062,0.9814814814814815
GO:0051174,GO:0042325,0.8319327731092437
GO:0019220,GO:0042325,0.8389830508474576
GO:0016310,GO:0042325,0.7122302158273381
GO:0001932,GO:0042325,0.9090909090909091
GO:0046831,GO:0032239,0.8571428571428571
GO:1901570,GO:0035338,0.875
GO:0019320,GO:0061621,0.7777777777777778
GO:0046365,GO:0061621,0.7777777777777778
GO:0019320,GO:0061718,0.7777777777777778
GO:0046365,GO:0061718,0.7777777777777778
GO:0035872,GO:0070431,0.875
GO:0030595,GO:0097529,0.7692307692307693
GO:0018108,GO:0018212,0.9714285714285714
GO:0050730,GO:0018212,0.7714285714285715
GO:0046634,GO:0046637,0.782608695652174
GO:0043370,GO:0046637,0.7777777777777778
GO:0046632,GO:0046637,0.75
GO:0043434,GO:0071375,0.8028169014084507
GO:0032869,GO:0071375,0.7192982456140351
GO:0033673,GO:0001933,0.7368421052631579
GO:0006469,GO:0001933,0.7777777777777778
GO:0010563,GO:0001933,0.8
GO:0045936,GO:0001933,0.8
GO:0042326,GO:0001933,0.9473684210526315
GO:0030003,GO:0055080,0.8863636363636364
GO:0050801,GO:0055080,0.9777777777777777
GO:0006873,GO:0055080,0.8863636363636364
GO:0098771,GO:0055080,0.8651685393258427
GO:0021700,GO:0071695,0.8148148148148148
GO:0048469,GO:0071695,0.7272727272727273
GO:0021681,GO:0021683,0.8333333333333334
GO:0021684,GO:0021683,0.8
GO:0021707,GO:0021683,0.8
GO:0046931,GO:0051292,0.8333333333333334
GO:0038110,GO:0070669,0.8
GO:0071352,GO:0070669,0.8
GO:0021683,GO:0021681,0.8333333333333334
GO:0021860,GO:0021859,0.8333333333333334
GO:0048246,GO:1905517,0.8
GO:1900076,GO:0046627,0.7333333333333333
GO:0046626,GO:0046627,0.7857142857142857
GO:0051047,GO:1903532,0.9791666666666666
GO:0006195,GO:0009134,0.7241379310344828
GO:0009261,GO:0009134,0.75
GO:0009154,GO:0009134,0.7777777777777778
GO:0009135,GO:0009134,0.84
GO:0009179,GO:0009134,0.84
GO:0046031,GO:0009134,0.9130434782608695
GO:0046032,GO:0009134,0.9545454545454546
GO:0006090,GO:0009134,0.7407407407407407
GO:0009137,GO:0009134,0.9545454545454546
GO:0009181,GO:0009134,0.9545454545454546
GO:0006096,GO:0009134,0.9090909090909091
GO:0009191,GO:0009134,0.9545454545454546
GO:0009132,GO:0009134,0.88
GO:0019364,GO:0009134,0.9090909090909091
GO:0009185,GO:0009134,0.84
GO:0072526,GO:0009134,0.9090909090909091
GO:1901292,GO:0009134,0.7333333333333333
GO:0046034,GO:0009134,0.7241379310344828
GO:0060416,GO:0071378,0.8888888888888888
GO:0046031,GO:0006090,0.7407407407407407
GO:0046032,GO:0006090,0.7692307692307693
GO:0009134,GO:0006090,0.7407407407407407
GO:0009137,GO:0006090,0.7692307692307693
GO:0009181,GO:0006090,0.7692307692307693
GO:0006096,GO:0006090,0.8
GO:0009191,GO:0006090,0.7692307692307693
GO:0019364,GO:0006090,0.8
GO:0072526,GO:0006090,0.8
GO:1905521,GO:1905523,0.9
GO:0040012,GO:2000145,0.9266666666666666
GO:0030334,GO:2000145,0.9424460431654677
GO:0043549,GO:0051338,0.927536231884058
GO:0045859,GO:0051338,0.8695652173913043
GO:0097106,GO:0099084,0.9285714285714286
GO:0016053,GO:0072330,0.7708333333333334
GO:0046394,GO:0072330,0.7872340425531915
GO:0055082,GO:0006873,0.75
GO:0050801,GO:0006873,0.8666666666666667
GO:0055080,GO:0006873,0.8863636363636364
GO:0098771,GO:0006873,0.7727272727272727
GO:0071695,GO:0021700,0.8148148148148148
GO:0033673,GO:0042326,0.7894736842105263
GO:0006469,GO:0042326,0.7368421052631579
GO:0051348,GO:0042326,0.75
GO:0010563,GO:0042326,0.8444444444444444
GO:0045936,GO:0042326,0.8444444444444444
GO:0001933,GO:0042326,0.9473684210526315
GO:0006195,GO:0009137,0.75
GO:0009261,GO:0009137,0.7777777777777778
GO:0009154,GO:0009137,0.8076923076923077
GO:0009135,GO:0009137,0.875
GO:0009179,GO:0009137,0.875
GO:0046031,GO:0009137,0.9545454545454546
GO:0009134,GO:0009137,0.9545454545454546
GO:0006090,GO:0009137,0.7692307692307693
GO:0006096,GO:0009137,0.9523809523809523
GO:0009132,GO:0009137,0.84
GO:0019364,GO:0009137,0.9523809523809523
GO:0009166,GO:0009137,0.7241379310344828
GO:0009185,GO:0009137,0.875
GO:0072526,GO:0009137,0.9523809523809523
GO:0019362,GO:0009137,0.7142857142857143
GO:0046496,GO:0009137,0.7142857142857143
GO:0046034,GO:0009137,0.75
GO:0006195,GO:0009181,0.75
GO:0009261,GO:0009181,0.7777777777777778
GO:0009154,GO:0009181,0.8076923076923077
GO:0009135,GO:0009181,0.875
GO:0009179,GO:0009181,0.875
GO:0046031,GO:0009181,0.9545454545454546
GO:0009134,GO:0009181,0.9545454545454546
GO:0006090,GO:0009181,0.7692307692307693
GO:0006096,GO:0009181,0.9523809523809523
GO:0009132,GO:0009181,0.84
GO:0019364,GO:0009181,0.9523809523809523
GO:0009166,GO:0009181,0.7241379310344828
GO:0009185,GO:0009181,0.875
GO:0072526,GO:0009181,0.9523809523809523
GO:0019362,GO:0009181,0.7142857142857143
GO:0046496,GO:0009181,0.7142857142857143
GO:0046034,GO:0009181,0.75
GO:0030316,GO:0045670,0.7272727272727273
GO:0002761,GO:0045670,0.7272727272727273
GO:1900076,GO:1900077,0.7333333333333333
GO:0046626,GO:1900077,0.7857142857142857
GO:0048514,GO:0035239,0.7622950819672131
GO:0001944,GO:0035239,0.7164179104477612
GO:0001568,GO:0035239,0.7364341085271318
GO:0045916,GO:0030449,0.8571428571428571
GO:0002921,GO:0030449,0.8571428571428571
GO:0002920,GO:0030449,0.7777777777777778
GO:0006956,GO:0030449,0.875
GO:0099558,GO:0034331,0.7692307692307693
GO:0043954,GO:0034331,0.8666666666666667
GO:0030003,GO:0098771,0.7727272727272727
GO:0050801,GO:0098771,0.8666666666666667
GO:0055080,GO:0098771,0.8651685393258427
GO:0006873,GO:0098771,0.7727272727272727
GO:0051965,GO:1901890,0.7272727272727273
GO:0048588,GO:0060560,0.7391304347826086
GO:1990138,GO:0060560,0.7560975609756098
GO:0060485,GO:0048762,0.9130434782608695
GO:0040012,GO:0030334,0.8733333333333333
GO:2000145,GO:0030334,0.9424460431654677
GO:0060760,GO:0001961,0.875
GO:0006821,GO:0098656,0.7142857142857143
GO:0015698,GO:0098656,0.7586206896551724
GO:0006195,GO:0006096,0.7142857142857143
GO:0009261,GO:0006096,0.7407407407407407
GO:0009154,GO:0006096,0.7692307692307693
GO:0009135,GO:0006096,0.8333333333333334
GO:0009179,GO:0006096,0.8333333333333334
GO:0046031,GO:0006096,0.9090909090909091
GO:0046032,GO:0006096,0.9523809523809523
GO:0009134,GO:0006096,0.9090909090909091
GO:0006090,GO:0006096,0.8
GO:0009137,GO:0006096,0.9523809523809523
GO:0009181,GO:0006096,0.9523809523809523
GO:0009191,GO:0006096,0.9523809523809523
GO:0009132,GO:0006096,0.8
GO:0009185,GO:0006096,0.8333333333333334
GO:0072524,GO:0006096,0.7142857142857143
GO:0019362,GO:0006096,0.7407407407407407
GO:0046496,GO:0006096,0.7407407407407407
GO:0046034,GO:0006096,0.7142857142857143
GO:0042446,GO:0046885,0.7272727272727273
GO:1903530,GO:0051046,0.9540229885057471
GO:1902106,GO:1903707,0.9130434782608695
GO:0007405,GO:0061351,0.7241379310344828
GO:0051592,GO:0071277,0.7083333333333334
GO:0070661,GO:0032943,0.9230769230769231
GO:0046651,GO:0032943,0.9583333333333334
GO:0032944,GO:0032943,0.8125
GO:0070663,GO:0032943,0.78
GO:0050670,GO:0032943,0.7708333333333334
GO:0045670,GO:0030316,0.7272727272727273
GO:0042749,GO:0050802,0.8571428571428571
GO:0022410,GO:0050802,0.8571428571428571
GO:0042745,GO:0050802,0.8571428571428571
GO:0060560,GO:0048588,0.7391304347826086
GO:1990138,GO:0048588,0.7948717948717948
GO:0018212,GO:0018108,0.9714285714285714
GO:0050730,GO:0018108,0.7941176470588235
