pathway1,pathway2,similarity
R-HSA-168176,R-HSA-166166,0.75
R-HSA-975871,R-HSA-166166,0.75
R-HSA-166016,R-HSA-937061,0.8333333333333334
R-HSA-168179,R-HSA-937061,0.7727272727272727
R-HSA-181438,R-HSA-937061,0.7727272727272727
R-HSA-168898,R-HSA-937061,0.7692307692307693
R-HSA-166058,R-HSA-937061,0.8095238095238095
R-HSA-168138,R-HSA-937061,0.8095238095238095
R-HSA-168188,R-HSA-937061,0.8095238095238095
R-HSA-975138,R-HSA-937061,0.85
R-HSA-975155,R-HSA-937061,0.85
R-HSA-168164,R-HSA-937061,0.85
R-HSA-168181,R-HSA-937061,0.85
R-HSA-168142,R-HSA-937061,0.75
R-HSA-168176,R-HSA-937061,0.75
R-HSA-975871,R-HSA-937061,0.75
R-HSA-1839117,R-HSA-1839124,0.8571428571428571
R-HSA-5655302,R-HSA-1839124,0.875
R-HSA-9669938,R-HSA-1839124,0.7142857142857143
R-HSA-9670439,R-HSA-1839124,0.7142857142857143
R-HSA-9762292,R-HSA-9833576,0.75
R-HSA-166166,R-HSA-166016,0.8333333333333334
R-HSA-937061,R-HSA-166016,0.8333333333333334
R-HSA-168179,R-HSA-166016,0.7916666666666666
R-HSA-181438,R-HSA-166016,0.7916666666666666
R-HSA-168898,R-HSA-166016,0.9230769230769231
R-HSA-166058,R-HSA-166016,0.75
R-HSA-168188,R-HSA-166016,0.75
R-HSA-975138,R-HSA-166016,0.7083333333333334
R-HSA-975155,R-HSA-166016,0.7083333333333334
R-HSA-168164,R-HSA-166016,0.7083333333333334
R-HSA-168181,R-HSA-166016,0.7083333333333334
R-HSA-372790,R-HSA-388396,0.8823529411764706
R-HSA-6802948,R-HSA-9656223,0.7777777777777778
R-HSA-5674135,R-HSA-9656223,0.7777777777777778
R-HSA-1839117,R-HSA-5655302,0.75
R-HSA-1839124,R-HSA-5655302,0.875
R-HSA-1226099,R-HSA-5655302,0.8
R-HSA-1650814,R-HSA-1474290,0.875
R-HSA-9671555,R-HSA-9673767,0.8
R-HSA-9671555,R-HSA-9673770,0.8
R-HSA-9664407,R-HSA-2029482,0.7692307692307693
R-HSA-9664417,R-HSA-2029482,0.7692307692307693
R-HSA-9664422,R-HSA-2029482,0.7692307692307693
R-HSA-2029480,R-HSA-2029482,0.8571428571428571
R-HSA-3371453,R-HSA-3371556,0.8125
R-HSA-5654720,R-HSA-5654695,0.8
R-HSA-5654689,R-HSA-5654695,0.8
R-HSA-5654700,R-HSA-5654695,0.8
R-HSA-2428928,R-HSA-5654695,0.7142857142857143
R-HSA-5654716,R-HSA-5654695,0.8
R-HSA-109704,R-HSA-5654695,0.8333333333333334
R-HSA-2428924,R-HSA-5654695,0.7142857142857143
R-HSA-2404192,R-HSA-5654695,0.7142857142857143
R-HSA-74751,R-HSA-5654695,0.7142857142857143
R-HSA-112399,R-HSA-5654695,0.8333333333333334
R-HSA-5654727,R-HSA-5654695,0.8
R-HSA-5654743,R-HSA-5654695,0.8
R-HSA-5655253,R-HSA-5654695,0.8
R-HSA-5654738,R-HSA-5654695,0.7142857142857143
R-HSA-9705683,R-HSA-9705671,0.8636363636363636
R-HSA-438066,R-HSA-9620244,0.8333333333333334
R-HSA-3371556,R-HSA-3371453,0.8125
R-HSA-3656225,R-HSA-2022857,0.75
R-HSA-3656243,R-HSA-2022857,0.75
R-HSA-3656244,R-HSA-2022857,0.75
R-HSA-166166,R-HSA-168179,0.7727272727272727
R-HSA-937061,R-HSA-168179,0.7727272727272727
R-HSA-166016,R-HSA-168179,0.7916666666666666
R-HSA-168898,R-HSA-168179,0.7307692307692307
R-HSA-166058,R-HSA-168179,0.9473684210526315
R-HSA-168138,R-HSA-168179,0.85
R-HSA-168188,R-HSA-168179,0.9473684210526315
R-HSA-975138,R-HSA-168179,0.8947368421052632
R-HSA-975155,R-HSA-168179,0.8947368421052632
R-HSA-168164,R-HSA-168179,0.7142857142857143
R-HSA-168181,R-HSA-168179,0.8947368421052632
R-HSA-168142,R-HSA-168179,0.7894736842105263
R-HSA-168176,R-HSA-168179,0.7894736842105263
R-HSA-975871,R-HSA-168179,0.7894736842105263
R-HSA-166166,R-HSA-181438,0.7727272727272727
R-HSA-937061,R-HSA-181438,0.7727272727272727
R-HSA-166016,R-HSA-181438,0.7916666666666666
R-HSA-168898,R-HSA-181438,0.7307692307692307
R-HSA-166058,R-HSA-181438,0.9473684210526315
R-HSA-168138,R-HSA-181438,0.85
R-HSA-168188,R-HSA-181438,0.9473684210526315
R-HSA-975138,R-HSA-181438,0.8947368421052632
R-HSA-975155,R-HSA-181438,0.8947368421052632
R-HSA-168164,R-HSA-181438,0.7142857142857143
R-HSA-168181,R-HSA-181438,0.8947368421052632
R-HSA-168142,R-HSA-181438,0.7894736842105263
R-HSA-168176,R-HSA-181438,0.7894736842105263
R-HSA-975871,R-HSA-181438,0.7894736842105263
R-HSA-9716542,R-HSA-9012999,0.7710843373493976
R-HSA-194315,R-HSA-9012999,0.7901234567901234
R-HSA-187037,R-HSA-166520,0.7272727272727273
R-HSA-6802948,R-HSA-6802946,0.7777777777777778
R-HSA-5674135,R-HSA-6802946,0.7777777777777778
R-HSA-6802948,R-HSA-6802949,0.7777777777777778
R-HSA-5674135,R-HSA-6802949,0.7777777777777778
R-HSA-6802948,R-HSA-6802955,0.7777777777777778
R-HSA-5674135,R-HSA-6802955,0.7777777777777778
R-HSA-6802948,R-HSA-9649948,0.7777777777777778
R-HSA-5674135,R-HSA-9649948,0.7777777777777778
R-HSA-500792,R-HSA-373076,0.76
R-HSA-9013148,R-HSA-9013149,0.8064516129032258
R-HSA-8940973,R-HSA-8941326,0.7142857142857143
R-HSA-9012852,R-HSA-9013508,0.8571428571428571
R-HSA-9674555,R-HSA-9705462,0.75
R-HSA-194138,R-HSA-4420097,0.9444444444444444
R-HSA-168271,R-HSA-168274,0.7142857142857143
R-HSA-168333,R-HSA-168274,0.7142857142857143
R-HSA-170822,R-HSA-168274,0.7142857142857143
R-HSA-5619107,R-HSA-168274,0.7142857142857143
R-HSA-180746,R-HSA-168274,0.7142857142857143
R-HSA-180910,R-HSA-168274,0.7142857142857143
R-HSA-159227,R-HSA-168274,0.7142857142857143
R-HSA-165054,R-HSA-168274,0.7142857142857143
R-HSA-4085377,R-HSA-168274,0.7142857142857143
R-HSA-159230,R-HSA-168274,0.7142857142857143
R-HSA-176033,R-HSA-168274,0.7142857142857143
R-HSA-177243,R-HSA-168274,0.7142857142857143
R-HSA-3232142,R-HSA-168274,0.7142857142857143
R-HSA-159231,R-HSA-168274,0.7142857142857143
R-HSA-159234,R-HSA-168274,0.7142857142857143
R-HSA-168325,R-HSA-168274,0.7142857142857143
R-HSA-6784531,R-HSA-168274,0.7142857142857143
R-HSA-159236,R-HSA-168274,0.7142857142857143
R-HSA-72202,R-HSA-168274,0.7142857142857143
R-HSA-168255,R-HSA-168274,0.875
R-HSA-168273,R-HSA-168274,0.7142857142857143
R-HSA-166166,R-HSA-168898,0.7692307692307693
R-HSA-937061,R-HSA-168898,0.7692307692307693
R-HSA-166016,R-HSA-168898,0.9230769230769231
R-HSA-168179,R-HSA-168898,0.7307692307692307
R-HSA-181438,R-HSA-168898,0.7307692307692307
R-HSA-1839117,R-HSA-9669938,0.8333333333333334
R-HSA-1839124,R-HSA-9669938,0.7142857142857143
R-HSA-451927,R-HSA-9669938,0.7142857142857143
R-HSA-1839117,R-HSA-9670439,0.8333333333333334
R-HSA-1839124,R-HSA-9670439,0.7142857142857143
R-HSA-451927,R-HSA-9670439,0.7142857142857143
R-HSA-9673767,R-HSA-9671555,0.8
R-HSA-9673770,R-HSA-9671555,0.8
R-HSA-418457,R-HSA-1296052,0.75
R-HSA-196741,R-HSA-9758881,0.75
R-HSA-2029482,R-HSA-9664407,0.7692307692307693
R-HSA-2029480,R-HSA-9664407,0.7857142857142857
R-HSA-2029482,R-HSA-9664417,0.7692307692307693
R-HSA-2029480,R-HSA-9664417,0.7857142857142857
R-HSA-2029482,R-HSA-9664422,0.7692307692307693
R-HSA-2029480,R-HSA-9664422,0.7857142857142857
R-HSA-1638074,R-HSA-2022854,0.8571428571428571
R-HSA-4420097,R-HSA-194138,0.9444444444444444
R-HSA-9013404,R-HSA-9013423,0.7222222222222222
R-HSA-9656223,R-HSA-6802948,0.7777777777777778
R-HSA-6802946,R-HSA-6802948,0.7777777777777778
R-HSA-6802949,R-HSA-6802948,0.7777777777777778
R-HSA-6802955,R-HSA-6802948,0.7777777777777778
R-HSA-9649948,R-HSA-6802948,0.7777777777777778
R-HSA-163560,R-HSA-8979227,0.8571428571428571
R-HSA-166166,R-HSA-166058,0.8095238095238095
R-HSA-937061,R-HSA-166058,0.8095238095238095
R-HSA-166016,R-HSA-166058,0.75
R-HSA-168179,R-HSA-166058,0.9473684210526315
R-HSA-181438,R-HSA-166058,0.9473684210526315
R-HSA-168138,R-HSA-166058,0.8947368421052632
R-HSA-975138,R-HSA-166058,0.9444444444444444
R-HSA-975155,R-HSA-166058,0.9444444444444444
R-HSA-168164,R-HSA-166058,0.75
R-HSA-168181,R-HSA-166058,0.9444444444444444
R-HSA-168142,R-HSA-166058,0.8333333333333334
R-HSA-168176,R-HSA-166058,0.8333333333333334
R-HSA-975871,R-HSA-166058,0.8333333333333334
R-HSA-166166,R-HSA-168138,0.8095238095238095
R-HSA-937061,R-HSA-168138,0.8095238095238095
R-HSA-168179,R-HSA-168138,0.85
R-HSA-181438,R-HSA-168138,0.85
R-HSA-166058,R-HSA-168138,0.8947368421052632
R-HSA-168188,R-HSA-168138,0.8947368421052632
R-HSA-975138,R-HSA-168138,0.9444444444444444
R-HSA-975155,R-HSA-168138,0.9444444444444444
R-HSA-168164,R-HSA-168138,0.75
R-HSA-168181,R-HSA-168138,0.9444444444444444
R-HSA-168142,R-HSA-168138,0.8333333333333334
R-HSA-168176,R-HSA-168138,0.8333333333333334
R-HSA-975871,R-HSA-168138,0.8333333333333334
R-HSA-166166,R-HSA-168188,0.8095238095238095
R-HSA-937061,R-HSA-168188,0.8095238095238095
R-HSA-166016,R-HSA-168188,0.75
R-HSA-168179,R-HSA-168188,0.9473684210526315
R-HSA-181438,R-HSA-168188,0.9473684210526315
R-HSA-168138,R-HSA-168188,0.8947368421052632
R-HSA-975138,R-HSA-168188,0.9444444444444444
R-HSA-975155,R-HSA-168188,0.9444444444444444
R-HSA-168164,R-HSA-168188,0.75
R-HSA-168181,R-HSA-168188,0.9444444444444444
R-HSA-168142,R-HSA-168188,0.8333333333333334
R-HSA-168176,R-HSA-168188,0.8333333333333334
R-HSA-975871,R-HSA-168188,0.8333333333333334
R-HSA-1296052,R-HSA-418457,0.75
R-HSA-392154,R-HSA-418457,0.8
R-HSA-166166,R-HSA-975138,0.85
R-HSA-937061,R-HSA-975138,0.85
R-HSA-166016,R-HSA-975138,0.7083333333333334
R-HSA-168179,R-HSA-975138,0.8947368421052632
R-HSA-181438,R-HSA-975138,0.8947368421052632
R-HSA-166058,R-HSA-975138,0.9444444444444444
R-HSA-168138,R-HSA-975138,0.9444444444444444
R-HSA-168188,R-HSA-975138,0.9444444444444444
R-HSA-168164,R-HSA-975138,0.7894736842105263
R-HSA-168142,R-HSA-975138,0.8823529411764706
R-HSA-168176,R-HSA-975138,0.8823529411764706
R-HSA-975871,R-HSA-975138,0.8823529411764706
R-HSA-9013423,R-HSA-9013404,0.7222222222222222
R-HSA-9759476,R-HSA-9759475,0.75
R-HSA-9764260,R-HSA-9759475,0.75
R-HSA-418457,R-HSA-392154,0.8
R-HSA-5654706,R-HSA-5654708,0.8
R-HSA-5654720,R-HSA-5654708,0.8
R-HSA-5654689,R-HSA-5654708,0.8
R-HSA-5655332,R-HSA-5654708,0.8
R-HSA-2428928,R-HSA-5654708,0.7142857142857143
R-HSA-5654716,R-HSA-5654708,0.8
R-HSA-109704,R-HSA-5654708,0.8333333333333334
R-HSA-2428924,R-HSA-5654708,0.7142857142857143
R-HSA-2404192,R-HSA-5654708,0.7142857142857143
R-HSA-74751,R-HSA-5654708,0.7142857142857143
R-HSA-5654732,R-HSA-5654708,0.8
R-HSA-112399,R-HSA-5654708,0.8333333333333334
R-HSA-5654743,R-HSA-5654708,0.8
R-HSA-166166,R-HSA-975155,0.85
R-HSA-937061,R-HSA-975155,0.85
R-HSA-166016,R-HSA-975155,0.7083333333333334
R-HSA-168179,R-HSA-975155,0.8947368421052632
R-HSA-181438,R-HSA-975155,0.8947368421052632
R-HSA-166058,R-HSA-975155,0.9444444444444444
R-HSA-168138,R-HSA-975155,0.9444444444444444
R-HSA-168188,R-HSA-975155,0.9444444444444444
R-HSA-168164,R-HSA-975155,0.7894736842105263
R-HSA-168142,R-HSA-975155,0.8823529411764706
R-HSA-168176,R-HSA-975155,0.8823529411764706
R-HSA-975871,R-HSA-975155,0.8823529411764706
R-HSA-2022854,R-HSA-1638074,0.8571428571428571
R-HSA-373076,R-HSA-500792,0.76
R-HSA-1483249,R-HSA-1855204,0.8571428571428571
R-HSA-9620244,R-HSA-438066,0.8333333333333334
R-HSA-442982,R-HSA-438066,0.8
R-HSA-442982,R-HSA-9617324,0.8
R-HSA-399955,R-HSA-399956,0.75
R-HSA-5654710,R-HSA-5654706,0.8
R-HSA-5654708,R-HSA-5654706,0.8
R-HSA-5654704,R-HSA-5654706,0.75
R-HSA-5654712,R-HSA-5654706,0.75
R-HSA-5654693,R-HSA-5654706,0.75
R-HSA-5654741,R-HSA-5654706,0.8
R-HSA-5654733,R-HSA-5654706,0.75
R-HSA-5654726,R-HSA-5654706,0.75
R-HSA-8865999,R-HSA-5654720,0.75
R-HSA-5654710,R-HSA-5654720,0.8
R-HSA-5654695,R-HSA-5654720,0.8
R-HSA-5654708,R-HSA-5654720,0.8
R-HSA-5654696,R-HSA-5654720,0.8
R-HSA-5654687,R-HSA-5654720,0.8
R-HSA-5654712,R-HSA-5654720,0.75
R-HSA-5654693,R-HSA-5654720,0.75
R-HSA-5654741,R-HSA-5654720,0.8
R-HSA-5654733,R-HSA-5654720,0.75
R-HSA-5654726,R-HSA-5654720,0.75
R-HSA-5576891,R-HSA-397014,0.8
R-HSA-975634,R-HSA-6806667,0.875
R-HSA-9734767,R-HSA-9925563,0.7272727272727273
R-HSA-166166,R-HSA-168164,0.85
R-HSA-937061,R-HSA-168164,0.85
R-HSA-166016,R-HSA-168164,0.7083333333333334
R-HSA-168179,R-HSA-168164,0.7142857142857143
R-HSA-181438,R-HSA-168164,0.7142857142857143
R-HSA-166058,R-HSA-168164,0.75
R-HSA-168138,R-HSA-168164,0.75
R-HSA-168188,R-HSA-168164,0.75
R-HSA-975138,R-HSA-168164,0.7894736842105263
R-HSA-975155,R-HSA-168164,0.7894736842105263
R-HSA-168181,R-HSA-168164,0.7894736842105263
R-HSA-168142,R-HSA-168164,0.8823529411764706
R-HSA-168176,R-HSA-168164,0.8823529411764706
R-HSA-975871,R-HSA-168164,0.8823529411764706
R-HSA-166166,R-HSA-168181,0.85
R-HSA-937061,R-HSA-168181,0.85
R-HSA-166016,R-HSA-168181,0.7083333333333334
R-HSA-168179,R-HSA-168181,0.8947368421052632
R-HSA-181438,R-HSA-168181,0.8947368421052632
R-HSA-166058,R-HSA-168181,0.9444444444444444
R-HSA-168138,R-HSA-168181,0.9444444444444444
R-HSA-168188,R-HSA-168181,0.9444444444444444
R-HSA-168164,R-HSA-168181,0.7894736842105263
R-HSA-168142,R-HSA-168181,0.8823529411764706
R-HSA-168176,R-HSA-168181,0.8823529411764706
R-HSA-975871,R-HSA-168181,0.8823529411764706
R-HSA-168142,R-HSA-450294,0.7333333333333333
R-HSA-168176,R-HSA-450294,0.7333333333333333
R-HSA-975871,R-HSA-450294,0.7333333333333333
R-HSA-8865999,R-HSA-5654689,0.75
R-HSA-5654710,R-HSA-5654689,0.8
R-HSA-5654695,R-HSA-5654689,0.8
R-HSA-5654708,R-HSA-5654689,0.8
R-HSA-5654696,R-HSA-5654689,0.8
R-HSA-5654687,R-HSA-5654689,0.8
R-HSA-5654712,R-HSA-5654689,0.75
R-HSA-5654693,R-HSA-5654689,0.75
R-HSA-5654741,R-HSA-5654689,0.8
R-HSA-5654733,R-HSA-5654689,0.75
R-HSA-5654726,R-HSA-5654689,0.75
R-HSA-8935690,R-HSA-8963743,0.75
R-HSA-5683057,R-HSA-5684996,0.7872340425531915
R-HSA-5673001,R-HSA-5684996,0.972972972972973
R-HSA-2029482,R-HSA-2029480,0.8571428571428571
R-HSA-9664407,R-HSA-2029480,0.7857142857142857
R-HSA-9664417,R-HSA-2029480,0.7857142857142857
R-HSA-9664422,R-HSA-2029480,0.7857142857142857
R-HSA-5655302,R-HSA-1226099,0.8
R-HSA-5683057,R-HSA-5673001,0.7659574468085106
R-HSA-5684996,R-HSA-5673001,0.972972972972973
R-HSA-9656223,R-HSA-5674135,0.7777777777777778
R-HSA-6802946,R-HSA-5674135,0.7777777777777778
R-HSA-6802949,R-HSA-5674135,0.7777777777777778
R-HSA-6802955,R-HSA-5674135,0.7777777777777778
R-HSA-9649948,R-HSA-5674135,0.7777777777777778
R-HSA-211897,R-HSA-211976,0.8333333333333334
R-HSA-8941326,R-HSA-8940973,0.7142857142857143
R-HSA-2214320,R-HSA-2243919,0.75
R-HSA-5654710,R-HSA-5655332,0.8
R-HSA-5654708,R-HSA-5655332,0.8
R-HSA-5654704,R-HSA-5655332,0.75
R-HSA-5654741,R-HSA-5655332,0.8
R-HSA-9824878,R-HSA-936964,0.75
R-HSA-6806667,R-HSA-975634,0.875
R-HSA-5654720,R-HSA-5654696,0.8
R-HSA-5654689,R-HSA-5654696,0.8
R-HSA-5654700,R-HSA-5654696,0.8
R-HSA-2428928,R-HSA-5654696,0.7142857142857143
R-HSA-5654716,R-HSA-5654696,0.8
R-HSA-109704,R-HSA-5654696,0.8333333333333334
R-HSA-2428924,R-HSA-5654696,0.7142857142857143
R-HSA-2404192,R-HSA-5654696,0.7142857142857143
R-HSA-74751,R-HSA-5654696,0.7142857142857143
R-HSA-112399,R-HSA-5654696,0.8333333333333334
R-HSA-5654727,R-HSA-5654696,0.8
R-HSA-5654743,R-HSA-5654696,0.8
R-HSA-5655253,R-HSA-5654696,0.8
R-HSA-5654738,R-HSA-5654696,0.7142857142857143
R-HSA-163685,R-HSA-422356,0.8571428571428571
R-HSA-166166,R-HSA-168142,0.75
R-HSA-937061,R-HSA-168142,0.75
R-HSA-168179,R-HSA-168142,0.7894736842105263
R-HSA-181438,R-HSA-168142,0.7894736842105263
R-HSA-166058,R-HSA-168142,0.8333333333333334
R-HSA-168138,R-HSA-168142,0.8333333333333334
R-HSA-168188,R-HSA-168142,0.8333333333333334
R-HSA-975138,R-HSA-168142,0.8823529411764706
R-HSA-975155,R-HSA-168142,0.8823529411764706
R-HSA-168164,R-HSA-168142,0.8823529411764706
R-HSA-168181,R-HSA-168142,0.8823529411764706
R-HSA-450294,R-HSA-168142,0.7333333333333333
R-HSA-448424,R-HSA-168142,0.7333333333333333
R-HSA-166166,R-HSA-168176,0.75
R-HSA-937061,R-HSA-168176,0.75
R-HSA-168179,R-HSA-168176,0.7894736842105263
R-HSA-181438,R-HSA-168176,0.7894736842105263
R-HSA-166058,R-HSA-168176,0.8333333333333334
R-HSA-168138,R-HSA-168176,0.8333333333333334
R-HSA-168188,R-HSA-168176,0.8333333333333334
R-HSA-975138,R-HSA-168176,0.8823529411764706
R-HSA-975155,R-HSA-168176,0.8823529411764706
R-HSA-168164,R-HSA-168176,0.8823529411764706
R-HSA-168181,R-HSA-168176,0.8823529411764706
R-HSA-450294,R-HSA-168176,0.7333333333333333
R-HSA-448424,R-HSA-168176,0.7333333333333333
R-HSA-166166,R-HSA-975871,0.75
R-HSA-937061,R-HSA-975871,0.75
R-HSA-168179,R-HSA-975871,0.7894736842105263
R-HSA-181438,R-HSA-975871,0.7894736842105263
R-HSA-166058,R-HSA-975871,0.8333333333333334
R-HSA-168138,R-HSA-975871,0.8333333333333334
R-HSA-168188,R-HSA-975871,0.8333333333333334
R-HSA-975138,R-HSA-975871,0.8823529411764706
R-HSA-975155,R-HSA-975871,0.8823529411764706
R-HSA-168164,R-HSA-975871,0.8823529411764706
R-HSA-168181,R-HSA-975871,0.8823529411764706
R-HSA-450294,R-HSA-975871,0.7333333333333333
R-HSA-448424,R-HSA-975871,0.7333333333333333
R-HSA-2514859,R-HSA-2514856,0.8333333333333334
R-HSA-176187,R-HSA-68962,0.8333333333333334
R-HSA-69002,R-HSA-68962,0.8571428571428571
R-HSA-114608,R-HSA-76005,0.9444444444444444
R-HSA-168142,R-HSA-448424,0.7333333333333333
R-HSA-168176,R-HSA-448424,0.7333333333333333
R-HSA-975871,R-HSA-448424,0.7333333333333333
R-HSA-933542,R-HSA-209560,0.75
R-HSA-8963743,R-HSA-8935690,0.75
R-HSA-8985947,R-HSA-451927,0.7142857142857143
R-HSA-9020958,R-HSA-451927,0.7142857142857143
R-HSA-8983432,R-HSA-451927,0.7142857142857143
R-HSA-9669938,R-HSA-451927,0.7142857142857143
R-HSA-9670439,R-HSA-451927,0.7142857142857143
R-HSA-76005,R-HSA-114608,0.9444444444444444
R-HSA-112043,R-HSA-112040,0.7777777777777778
R-HSA-1971475,R-HSA-3560783,0.8
R-HSA-1971475,R-HSA-3560801,0.8
R-HSA-1971475,R-HSA-4420332,0.8
R-HSA-5654695,R-HSA-5654700,0.8
R-HSA-5654696,R-HSA-5654700,0.8
R-HSA-5654699,R-HSA-5654700,0.75
R-HSA-5654712,R-HSA-5654700,0.75
R-HSA-5654693,R-HSA-5654700,0.75
R-HSA-5654733,R-HSA-5654700,0.75
R-HSA-5654726,R-HSA-5654700,0.75
R-HSA-3560783,R-HSA-1971475,0.8
R-HSA-3560801,R-HSA-1971475,0.8
R-HSA-4420332,R-HSA-1971475,0.8
R-HSA-5654720,R-HSA-5654687,0.8
R-HSA-5654689,R-HSA-5654687,0.8
R-HSA-5654716,R-HSA-5654687,0.8
R-HSA-5654736,R-HSA-5654687,0.8333333333333334
R-HSA-5654743,R-HSA-5654687,0.8
R-HSA-2980766,R-HSA-3301854,0.75
R-HSA-168271,R-HSA-3301854,0.8333333333333334
R-HSA-168333,R-HSA-3301854,0.8333333333333334
R-HSA-170822,R-HSA-3301854,0.8333333333333334
R-HSA-5619107,R-HSA-3301854,0.8333333333333334
R-HSA-168276,R-HSA-3301854,0.7142857142857143
R-HSA-180746,R-HSA-3301854,0.8333333333333334
R-HSA-180910,R-HSA-3301854,0.8333333333333334
R-HSA-159227,R-HSA-3301854,0.8333333333333334
R-HSA-165054,R-HSA-3301854,0.8333333333333334
R-HSA-4085377,R-HSA-3301854,0.8333333333333334
R-HSA-159230,R-HSA-3301854,0.8333333333333334
R-HSA-176033,R-HSA-3301854,0.8333333333333334
R-HSA-177243,R-HSA-3301854,0.8333333333333334
R-HSA-4615885,R-HSA-3301854,0.7142857142857143
R-HSA-4570464,R-HSA-3301854,0.7142857142857143
R-HSA-5578749,R-HSA-3301854,0.7142857142857143
R-HSA-3232142,R-HSA-3301854,0.8333333333333334
R-HSA-159231,R-HSA-3301854,0.8333333333333334
R-HSA-159234,R-HSA-3301854,0.8333333333333334
R-HSA-168325,R-HSA-3301854,0.8333333333333334
R-HSA-191859,R-HSA-3301854,0.7142857142857143
R-HSA-194441,R-HSA-3301854,0.7142857142857143
R-HSA-9610379,R-HSA-3301854,0.7142857142857143
R-HSA-6784531,R-HSA-3301854,0.8333333333333334
R-HSA-159236,R-HSA-3301854,0.8333333333333334
R-HSA-72202,R-HSA-3301854,0.8333333333333334
