gene,logFC,logCPM,PValue,FDR,contrast,significant_fdr05,significant_fdr10,significant_nominal,significant_strict,significant,direction
LAMP5,2.4658245229340103,2.358136781258613,4.246407033882023e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
CLCA4-AS1,1.7046082418442623,2.8928913119809825,4.250185618617178e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AP002961.1,2.308714657876547,1.423185763773101,4.307231202603031e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
BCL2L14,1.2873011348689145,6.507396113688473,4.316704748298775e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC108718.1,3.2219120278573907,0.6882727780403405,4.3914903005257286e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC005009.2,1.3146695525684915,5.500634189663475,4.449685330155469e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
GABRG2,2.015019640210166,2.053250241834854,4.520608224379603e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
KCNMA1-AS1,2.801334371337626,2.566463318556053,4.540460376341187e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AL360178.1,3.3909213656145374,2.7575516049279236,4.5536038830944786e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
NT5E,1.7111618136017537,3.375880058183688,4.561322634294963e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
GPR171,3.166642455073623,-0.0315458222478908,4.580305763464585e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LINC02712,2.897300052931622,5.703784347074969,4.589249205841517e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
SLC15A2,1.7080448445731558,4.733704864899809,4.656194818947414e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
FGFR3,2.2360488555930407,4.5477684250329995,4.66817143351192e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AL354771.1,2.822263590232523,3.927265397723137,4.740306514457485e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
ASTN1,1.1320011757056907,6.141658147800541,4.74838759242192e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
RGS18,1.9808851330256496,2.381147872841187,4.7562883460844706e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
PPFIA2-AS1,2.383700854661889,5.1452432321402775,4.76038024630536e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
PAQR5,2.6284315232082762,2.226623028800111,4.824879247094725e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LTC4S,2.5415277835117793,2.2856284749906357,4.953819263167103e-5,0.00523397097353115,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC103719.1,4.960075022481245,0.2928779991470816,4.9879659263481623e-5,0.00524494593087361,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
MRO,2.0077981828927105,2.161697381394255,5.030345218314402e-5,0.00526029811447421,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LINC02123,5.456264542469853,-1.8987006749601216,5.112602733757727e-5,0.00527686326254903,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AL353784.1,3.9891974056941697,4.69215975106363,5.113611936087022e-5,0.00527686326254903,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC131571.1,1.6569512091156626,5.0901281467240604,5.159791048813861e-5,0.00529846043325073,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LNX1,1.6228535252918528,3.587076624704756,5.21126817555744e-5,0.00532738917232996,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
RASSF10,5.753290169101689,-1.041430820027019,5.498651943102024e-5,0.00555956008770253,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
RERG,2.405516926218479,4.122776167462186,5.551283599586631e-5,0.0055750643924231,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC007463.2,6.1047665837822045,-2.539687892442819,5.55640166925918e-5,0.0055750643924231,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC107072.2,2.5981690558802084,0.3172950763573887,5.67486581711802e-5,0.00562782177371107,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
PRICKLE1,2.0285083014546084,3.727396890412808,5.697283855369659e-5,0.00562782177371107,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
VCAN-AS1,2.4907532437873336,3.9773655332658664,5.7154024860657046e-5,0.00562782177371107,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
BRINP3,1.0803370920679485,6.700692974745548,5.716024093049516e-5,0.00562782177371107,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
DNAH7,2.8758549303488463,5.327076797816779,5.78514178564514e-5,0.00565842543448083,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
GSAP,0.9373606063025126,5.4378323451432715,5.804302310236114e-5,0.00565842543448083,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Up
AC092969.1,2.2538220863257603,2.981129031594312,5.833077231967921e-5,0.00565842543448083,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
ERMAP,1.3134900393427753,3.987897083805931,5.8416238828501664e-5,0.00565842543448083,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LINC01995,4.1173686459332854,-0.15991561305723428,5.867954938584425e-5,0.00565842543448083,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LINC00903,2.445528861549215,1.9108488881940584,5.9305512959645086e-5,0.00567898039287049,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC010997.3,1.9454194059059575,1.64233975551671,5.949298503955261e-5,0.00567898039287049,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
SFMBT2,0.8954752393753492,8.216301405218015,6.090758441523354e-5,0.00572140208046991,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Up
TRDN,3.494431552136017,1.9135891690094973,6.100667904350859e-5,0.00572140208046991,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC027018.1,1.327509159607969,5.041905958680791,6.10874890645457e-5,0.00572140208046991,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
SOX6,1.3574409410709756,7.609630204718018,6.115771396120076e-5,0.00572140208046991,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
DYNLRB2,1.8231155679926605,2.1156866574701834,6.210761655526547e-5,0.00573407570786436,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
LINC02316,2.510170268652041,2.791341761394229,6.368712435116417e-5,0.00574553996355221,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
WIF1,2.4217146413748236,4.491689776730283,6.372973686968437e-5,0.00574553996355221,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
CRH,4.3893698778952155,-1.9731025488352725,6.516870485902745e-5,0.00584243524224458,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AL357141.1,1.8561548948889437,2.7571051389105485,6.534068629107991e-5,0.00584243524224458,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC098617.1,1.535583634071934,5.75931724302542,6.573909049893865e-5,0.00585813291876643,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
OBI1-AS1,2.6842282577832384,7.689942610523339,6.67831196237843e-5,0.0059158005110345,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC023051.1,2.563708185713122,4.452340328724091,6.942899317108476e-5,0.00602359528871774,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
CALCRL,1.266597481709522,4.252911644661912,7.02953272558725e-5,0.0060490764076215,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
AC104827.1,2.147780706671204,4.53273651210059,7.130995366523965e-5,0.0060490764076215,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
STARD4-AS1,2.23454235880924,2.5395199436019444,7.156355610051311e-5,0.0060490764076215,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
ACY3,3.080181923246799,0.7723854408645288,7.196741793058915e-5,0.00605470584449404,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
COLCA1,2.8629846738866696,-0.4895012820098339,7.234557383574178e-5,0.00605470584449404,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
DAB1,1.342685018114299,7.018723373177863,7.240607871993131e-5,0.00605470584449404,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Up
