gene,logFC,logCPM,PValue,FDR,contrast,significant_fdr05,significant_fdr10,significant_nominal,significant_strict,significant,direction
TMEM165,-0.9532318258552436,9.716546609140794,2.564920418550384e-6,0.00208990030313696,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
CLMN,-1.0466763847046363,9.681684505921949,2.6235054018380887e-6,0.00208990030313696,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
NEAT1,-1.8198476409458584,10.367427261178651,2.8155245470121665e-6,0.0021768973321134,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SRPRB,-2.142402968677071,4.959061499761567,3.1889950327454733e-6,0.00226573787623818,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
P4HA1,-2.2775521660312936,6.39449215405139,3.6047024571568937e-6,0.00249369521562474,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
RAB40B,-1.058750413554714,7.259383792890278,4.184639383481739e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ELOVL5,-1.524031191042378,7.164111501573515,4.365467547913907e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SGK1,-1.1730854516643694,9.47011237422106,4.425668555799427e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
GAS7,-0.8889998140198033,8.252796428828434,4.566510657729563e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
SLC22A23,-1.2482003043187135,8.399282608988877,4.622899405047615e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PALM2-AKAP2,-1.0795990261116943,10.474442775531688,4.8250869227688674e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PACS2,-1.006637893375003,7.639486100539596,4.8555812963416165e-6,0.00250243377731375,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ARHGAP21,-0.9490645614638008,9.84705056705221,5.150274077197141e-6,0.0025078882349788,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
ACP7,-1.7365013551341466,3.831586325946645,5.151626776052021e-6,0.0025078882349788,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
NEURL1B,-2.101875263184345,4.02820550461999,5.600272035325976e-6,0.00255630434143202,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
C1orf198,-1.042122321217034,6.1472852286258135,5.626595035022008e-6,0.00255630434143202,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
DIP2C,-1.0604591071164515,9.77088412103489,5.640050662015269e-6,0.00255630434143202,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PHC2,-1.1113849939526046,7.20013071302738,5.803319637025079e-6,0.0025857231630189,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
NAMPT,-1.916266316285812,5.2777877347192295,6.1780064048937315e-6,0.00267293632547398,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
HCN2,-1.8034211820203565,5.530305890217004,6.304095107249974e-6,0.00267293632547398,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
FAM20C,-1.517032477024113,5.116840142929755,7.275347214462474e-6,0.00294237427036599,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ELF2,-0.9003245489154583,8.498616589801403,7.805282267137173e-6,0.00295237887764884,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
RLF,-0.9809896444167352,6.891020752529302,7.846264164501343e-6,0.00295237887764884,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
DICER1,-0.8714001069873429,8.402320647651393,7.973938691154454e-6,0.00295237887764884,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
ZNF493,-0.9778817647397492,6.54840963349087,8.152570864377473e-6,0.00297659420670493,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
ELL2,-1.063634464176477,8.609965140789257,8.514913822886585e-6,0.00301340938217443,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
AHR,-1.4673696461672292,5.67781427391753,8.540569577349615e-6,0.00301340938217443,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
DOCK1,-0.8914546394163527,9.415093856150357,8.86161093439684e-6,0.00303045560142725,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
PTPN2,-1.1625013274512783,5.942495759936642,8.876486659688765e-6,0.00303045560142725,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
MAP7,-0.7714968982365173,10.563862962893856,9.082111334067505e-6,0.00306090439423034,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
ELMO1,-0.8173062301603851,10.947010965248548,9.326933249336304e-6,0.0031036255855513,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
TACC1,-1.1047986412045352,7.983647053184256,9.821162983177525e-6,0.00322723415627213,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SHMT1,-1.6038861453127566,5.047247914359893,1.0551859062341289e-5,0.00325508613037367,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
MVP,-1.4458749543314031,4.915818969716414,1.1049267198737115e-5,0.00325508613037367,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
BCAT1,-1.202953868021892,6.572852845907707,1.1873833645008972e-5,0.00328744690941207,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SEMA3B,-1.1713496883397891,7.281757400943861,1.248263083681494e-5,0.00341816041081449,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
IFNAR2,-1.059563594499803,6.171609724827897,1.320162317138753e-5,0.00354126806050444,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
XXYLT1,-1.4342151143860404,5.407842132412131,1.3747188797408094e-5,0.00361775339468676,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PGK1,-1.441780294286882,4.954584969416202,1.453900248180416e-5,0.00366343402507685,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ZBTB16,-2.7133434639556633,8.02810650774585,1.459465869899388e-5,0.00366343402507685,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CSMD2,-1.3287300090114045,7.756810733373304,1.4632553736802705e-5,0.00366343402507685,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
GLIPR2,-1.21920092040218,5.361469899923922,1.498170891870569e-5,0.00371546381183901,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SHB,-0.9406307739300288,6.793613453519078,1.5767045094983835e-5,0.00384758853641713,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
OSBPL5,-1.401564275693435,5.257506222231617,1.611239533974335e-5,0.00384758853641713,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
GPR135,-1.402297126209162,4.788514751879904,1.653901037032623e-5,0.00384758853641713,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PTPRJ,-0.9632987848708354,8.902347415396687,1.7307975135559376e-5,0.00396937546376614,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
TRPM1,-4.037122907827019,3.5999678989517387,1.7364507696785862e-5,0.00396937546376614,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
AC096564.1,-0.8752058135533884,7.267974966346287,1.8676803754860145e-5,0.00405765138105589,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
ATXN1,-0.7628990102919045,9.2375032244405,1.9898871315357116e-5,0.00421447914060887,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
KCNMB4,-1.4526457068845593,8.575244590160871,2.039821905559157e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PRIMA1,-1.315849157801653,6.396492086321211,2.1152434203392452e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PAK2,-0.8520327443479552,6.848125456033693,2.1366807568283135e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
MLKL,-1.9591241960131307,3.237112870942361,2.143194094221677e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
HABP4,-1.1074205249973426,5.864808263930511,2.1815405375209295e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
L3MBTL4,-0.8163602310901317,8.38869169684901,2.1841841872888588e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
NARF,-1.2704778196055655,4.8967151278374725,2.2199864538232066e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
KIF19,-2.496233957673842,4.917405548025586,2.2208519009436423e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CDK18,-0.8308781486763313,8.382274188685933,2.2258301167808244e-5,0.00421839121261284,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
NCOA7,-1.101185370074118,8.56248223109306,2.2781342770219625e-5,0.00425781911184852,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
MPP5,-1.015741542451613,6.979999750553125,2.3161447542389664e-5,0.00425781911184852,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PIM1,-3.681413513768976,2.1207785433816153,2.4354694859747497e-5,0.00436705148506475,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CDH19,-1.3576068112178572,8.185156405266891,2.4506654112652463e-5,0.00436705148506475,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
TMTC4,-1.191618496988226,7.548256510792297,2.4659332501019948e-5,0.00436705148506475,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ITGB8,-0.7994060830017294,7.975123513442687,2.4978979891471133e-5,0.00436705148506475,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
RIN2,-1.0372918091015748,8.131525958485637,2.5203462581547376e-5,0.00436705148506475,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SH3RF1,-0.924756388980414,7.809992127561049,2.594864430268222e-5,0.00442946728200591,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
AC016821.1,-1.443585625376368,5.801964556573367,2.7292375593358975e-5,0.0045128583377439,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ACSL1,-1.206671684725578,6.295853023946861,2.820209551531934e-5,0.0045128583377439,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ADIPOR2,-0.9733765380523994,8.40987746117883,2.826071472004442e-5,0.0045128583377439,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
PROM1,-1.7503285321692317,2.9481630904886056,2.8436760111778692e-5,0.0045128583377439,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
TSPAN15,-0.820925042538528,6.718405085634363,2.8478586865685565e-5,0.0045128583377439,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
KDM3A,-1.1159899374447872,5.90839187130652,2.8497203441322604e-5,0.0045128583377439,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
TOB2,-1.126116360692392,6.225200262463661,2.967211589221192e-5,0.00459217152162148,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CD55,-1.1466828363117227,7.067615576818412,3.088161791985273e-5,0.00469257787212189,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PTPRF,-0.9078834989700744,5.992419888244391,3.261674486991628e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
C10orf90,-0.6722792320456358,10.00094922669184,3.301013734845223e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
RALGDS,-1.035740689478483,6.775222084075229,3.30295155747553e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
GADD45B,-3.337015402506512,3.1880033962610197,3.406322595074091e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
LMNA,-1.2692475231944145,5.074198687180959,3.4082834592846984e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SLC35D2,-1.146908202568841,5.620349332559223,3.410615768250671e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CTNNA1,-0.9765941577626968,7.765911351278437,3.4559887434066756e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
KIAA1614,-1.2309052578016388,4.076987467201413,3.480624820626635e-5,0.00479050603584465,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
NCAM2,-0.6377343438442072,11.185615429294984,3.553330794826472e-5,0.00483989429711908,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
TMED10,-1.010229735668366,6.576587896196102,3.635105798240021e-5,0.00490049544739147,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
IP6K3,-1.960306079744796,4.526566212393625,3.6723294988322615e-5,0.00490316873534548,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CXXC5,-0.99214856479164,6.156770915984638,3.674699306697736e-5,0.00490316873534548,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
RASA3,-1.1538536363312444,6.151648361326359,3.765086428350605e-5,0.00497277852553059,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
FAM177A1,-0.8339877629832904,6.550814979154427,3.879965821730845e-5,0.00502266595446187,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
RGS16,-5.588804866316647,2.8366374321988914,3.9167929118407075e-5,0.00502266595446187,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ZNF160,-0.9858312536874854,5.816347623539054,4.000438441754418e-5,0.00505754709704902,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
DUSP1,-2.790634558325977,3.4155991478578507,4.00171103235772e-5,0.00505754709704902,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
MYO1G,-3.768296219297517,0.9479319215509556,4.169096177884166e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PTPN13,-1.2071244351265538,8.404930851867897,4.21766181316993e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
ATAD3C,-2.1085695124348396,3.1338832165547696,4.283145142290651e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
AC006059.1,-1.0208900004405626,8.49346379361309,4.369000278926633e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
SYNJ2,-0.7584985262812056,8.5186550292605,4.451985466447432e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
IL1B,-5.553108638464718,2.807753788471372,4.4982992935064544e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
VEGFA,-3.4753050138040287,5.143700819670245,4.5150835545107014e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
FAM114A1,-1.0218328853778642,6.0721226276386675,4.519484131987823e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
NFKBIZ,-1.057677584287842,5.69866276011609,4.55570956490659e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
FAM107B,-0.6815228439592985,9.043088579720086,4.6349394705497744e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
SETD7,-1.028964831009213,5.035821487432823,4.691332769567286e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
HIVEP2,-1.2318857845202311,7.529327300165151,4.720716510408925e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
RNF130,-0.6637016476628229,9.237989502449746,4.792690750062938e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
KIAA0232,-0.7437931010070103,7.570109427752588,4.8281670310404656e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
AC063919.1,-2.7408284445381805,2.203373771532963,4.8290388257967253e-5,0.00520269560051411,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
FNIP2,-0.9413184645372948,8.115493351080037,4.902820896723784e-5,0.00523397097353115,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
NSUN2,-1.4341648871611978,5.247907851947617,4.9075437254653024e-5,0.00523397097353115,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
FIGN,-0.7620813645874558,8.529062876785575,4.948495505717137e-5,0.00523397097353115,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
PMP2,-1.024031458205041,5.651926159685129,4.957618580376054e-5,0.00523397097353115,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PXN,-1.2697257634104806,4.1350839454197175,5.042586445707175e-5,0.00526029811447421,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
STK3,-0.8311150019466044,8.07101915003674,5.118685833650348e-5,0.00527686326254903,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
NALCN-AS1,-1.9702912081324304,4.256482114748992,5.228493633829623e-5,0.00532738917232996,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
EPCAM-DT,-1.3576318817592468,5.804705373345986,5.4861548759570474e-5,0.00555956008770253,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
DOT1L,-1.0034150894593006,4.850937046286324,5.607183876570098e-5,0.00560462546567584,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
MAPK1IP1L,-0.9990333713444732,5.389465194537611,5.8762558719311794e-5,0.00565842543448083,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
ZFP36,-2.8610855968054767,3.522106828553829,5.9624109419973194e-5,0.00567898039287049,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
NFASC,-0.9251008686773184,9.525655363810651,6.0520374092782464e-5,0.00572140208046991,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
DNAJB1,-1.9408409749808355,4.072379535304217,6.139625436176416e-5,0.00572335012291509,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
TRPC4AP,-0.6396246738811963,7.896604355312536,6.178777002368739e-5,0.00573407570786436,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
HIST1H2BG,-3.1199478020813,1.523667570281262,6.216568688151796e-5,0.00573407570786436,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CNOT2,-0.6643731888144807,7.810277085602978,6.241124582181197e-5,0.00573659730826501,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
PFKFB3,-0.9450372598668326,6.869354570826699,6.334632161162453e-5,0.00574553996355221,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
GPR155,-1.1168330398280857,6.040350357993663,6.347835394789212e-5,0.00574553996355221,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
CBFB,-0.7956351768841963,7.204625889142191,6.351536946449672e-5,0.00574553996355221,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
AC073578.2,-5.47214240824385,-1.3478917259748853,6.381990525552517e-5,0.00574553996355221,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
GTF2IRD1,-1.3717894500692525,5.381500102289713,6.683630370424709e-5,0.0059158005110345,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
LRRC8B,-0.9039238100421156,7.05758302742188,6.855388845782302e-5,0.00602359528871774,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
KDM4C,-0.6434100835149009,8.270578344337588,6.865869650713892e-5,0.00602359528871774,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
IQCJ-SCHIP1,-0.9374576668872164,7.970569650589288,6.890248956255454e-5,0.00602359528871774,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
MVK,-1.3241364905066164,3.74785303306129,6.912808564267452e-5,0.00602359528871774,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
MARK3,-0.7519279362763684,8.025517847877147,6.93741409137396e-5,0.00602359528871774,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
HSPA12A,-1.0145556650314618,6.680474672571005,6.983031065002705e-5,0.00603848423147339,OUD_Effect_Male_vs_Female,TRUE,TRUE,TRUE,TRUE,TRUE,Down
PRUNE2,-0.6231778160396861,10.343304317544668,7.057861542568181e-5,0.0060490764076215,OUD_Effect_Male_vs_Female,FALSE,TRUE,TRUE,FALSE,TRUE,Down
