category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,10/195,134/9389,0.07462686567164178,3.5931879066207424,4.403011012328723,0.0004637774568165302,0.01026385622510018,0.008422756343691232,5592/800/94274/114/23236/8605/107/10242/808/108,10
Organismal Systems,Nervous system,hsa04727,GABAergic synapse,8/195,89/9389,0.0898876404494382,4.327974647075771,4.593938052516724,0.0005027194885763353,0.01026385622510018,0.008422756343691232,2560/114/2555/2557/774/5334/107/108,8
NA_character_,NA_character_,hsa04082,Neuroactive ligand signaling,12/195,199/9389,0.06030150753768844,2.9034402783146502,3.9523885641844565,0.0008892381237678349,0.01563464627404072,0.012830150111028046,2560/2918/79627/114/1133/23236/2555/2557/3358/107/3360/108,12
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,8/195,97/9389,0.08247422680412371,3.9710282844303464,4.283410030635349,0.0008934083585166125,0.01563464627404072,0.012830150111028046,5592/114/23236/107/808/818/6262/108,8
Cellular Processes,Cellular community - eukaryotes,hsa04540,Gap junction,7/195,92/9389,0.07608695652173914,3.6634894091415835,3.738738316394859,0.002959096731278938,0.04815730840951367,0.03951899422649672,5592/114/23236/5154/3358/107/108,7
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,7/195,93/9389,0.07526881720430108,3.6240970499035017,3.703607084633158,0.003144967079804974,0.04815730840951367,0.03951899422649672,114/23236/8605/107/808/818/108,7
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,12/195,235/9389,0.05106382978723404,2.458657937806874,3.297870009285558,0.0036061703316106653,0.04871977384883943,0.03998056629485857,5592/4535/6194/4538/114/4536/7381/1350/4217/107/4539/108,12
Organismal Systems,Digestive system,hsa04970,Salivary secretion,7/195,97/9389,0.07216494845360824,3.4746497488765526,3.567767971848665,0.003979130717120936,0.04871977384883943,0.03998056629485857,5592/114/23236/952/107/808/108,7
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,13/195,271/9389,0.04797047970479705,2.3097170971709717,3.1861333231343556,0.00423567824236927,0.04871977384883943,0.03998056629485857,6233/6622/201266/4535/4538/4536/7381/1350/4217/7316/808/818/4539,13
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,5/195,52/9389,0.09615384615384616,4.629684418145956,3.8222444253366854,0.004325206661732952,0.04871977384883943,0.03998056629485857,3480/114/8605/107/108,5
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,7/195,99/9389,0.0707070707070707,3.4044548044548044,3.502498475863902,0.004454406676953653,0.04871977384883943,0.03998056629485857,3673/783/137868/7273/3691/6262/1837,7
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,11/195,212/9389,0.05188679245283019,2.498282535074988,3.2133858591065545,0.004659185467406843,0.04871977384883943,0.03998056629485857,3480/114/23236/9732/51196/999/56288/5154/107/808/108,11
Organismal Systems,Immune system,hsa04611,Platelet activation,8/195,126/9389,0.06349206349206349,3.0570614570614567,3.3853868576313513,0.00466628111004972,0.04871977384883943,0.03998056629485857,5336/5592/3673/114/23236/8605/107/108,8
Organismal Systems,Digestive system,hsa04971,Gastric acid secretion,6/195,76/9389,0.07894736842105263,3.8012145748987853,3.5707543048372634,0.0048676423181253856,0.04871977384883943,0.03998056629485857,114/23236/107/808/818/108,6
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,7/195,101/9389,0.06930693069306931,3.3370398578319374,3.438882200462724,0.004971405494779533,0.04871977384883943,0.03998056629485857,114/23236/107/808/818/108/83439,7
