category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signaling molecules and interaction,hsa04060,Cytokine-cytokine receptor interaction,18/249,298/9389,0.06040268456375839,2.27759359585995,3.6992028369272623,0.0009563754030898107,0.01085752446412972,0.007727775419309408,353500/656/1435/3552/3553/1524/3556/9180/7124/8793/1271/6387/51330/6347/650/655/5008/115650,18
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,14/249,203/9389,0.06896551724137931,2.600470848912893,3.8049213392199226,0.0010015984385913326,0.01085752446412972,0.007727775419309408,3725/2212/3553/5010/7124/7430/64005/7099/57121/4792/10972/2353/4645/7122,14
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,14/249,204/9389,0.06862745098039216,2.587723442790771,3.7841075982302437,0.001050461347485682,0.01085752446412972,0.007727775419309408,3725/1647/6772/7124/6891/6890/3109/1026/29760/960/4938/4792/6774/4616,14
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,14/249,204/9389,0.06862745098039216,2.587723442790771,3.7841075982302437,0.001050461347485682,0.01085752446412972,0.007727775419309408,10451/7855/2335/7124/1026/7422/7430/7099/60495/960/3479/5829/6774/3690,14
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,11/249,138/9389,0.07971014492753623,3.005616669576858,3.9174751426881596,0.0010818885587033172,0.01085752446412972,0.007727775419309408,3725/10451/2212/3553/2335/7124/7099/5829/4792/2353/6347,11
Human Diseases,Infectious disease: viral,hsa05162,Measles,11/249,139/9389,0.07913669064748201,2.983993528069111,3.889465297789028,0.0011479236230933923,0.01112298407204287,0.007916714642023396,3725/3552/3553/6772/3303/3304/7099/4938/4792/2353/6774,11
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,9/249,99/9389,0.09090909090909091,3.427893391748814,4.00822847959148,0.0012165229106150463,0.011394764596094268,0.008110152737433641,4000/7124/137868/783/3479/6547/3690/3691/284217,9
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,15/249,232/9389,0.06465517241379311,2.437941420855837,3.6603422563396677,0.0012864310840768989,0.011615993074453297,0.008267610729148256,10451/2335/2261/5159/7430/5154/26281/6387/57121/5829/1133/3690/3691/3985/9087,15
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,7/249,63/9389,0.1111111111111111,4.189647478804105,4.192551177189336,0.0013228177166637208,0.011615993074453297,0.008267610729148256,1647/7855/1026/2737/6934/4616/650,7
Environmental Information Processing,Signal transduction,hsa04630,JAK-STAT signaling pathway,12/249,168/9389,0.07142857142857142,2.693344807802639,3.655309426700829,0.0016884929673407242,0.014377773449174047,0.010233290711155904,4170/6772/1154/9180/5159/1026/5292/5154/1271/6774/9021/5008,12
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,9/249,105/9389,0.08571428571428572,3.232013769363167,3.7960949721625483,0.0018409581788161851,0.015214977889627885,0.010829165757742266,4000/7124/137868/783/3479/6547/3690/3691/284217,9
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,8/249,88/9389,0.09090909090909091,3.427893391748814,3.7767587415121606,0.0022566921429412134,0.018118014061899456,0.012895383673949792,1378/5627/966/710/2/5265/7056/11326,8
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,9/249,109/9389,0.08256880733944955,3.1134077594782803,3.662989507355686,0.002383710844353938,0.018606187423984906,0.013242838024188545,3725/3553/6772/6696/929/7124/7099/4792/2353,9
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,9/249,112/9389,0.08035714285714286,3.030012908777969,3.567115312184637,0.0028686871494801418,0.021786515919024863,0.015506417024216984,6772/7124/3303/3304/3109/7099/4792/6774/284217,9
Human Diseases,Cancer: specific types,hsa05218,Melanoma,7/249,73/9389,0.0958904109589041,3.6157231666391594,3.702981864525762,0.003114613413964107,0.02303174656115563,0.016392702178758458,1647/5159/1026/5154/26281/3479/4616,7
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,12/249,182/9389,0.06593406593406594,2.486164437971667,3.341616475747175,0.003288601666449681,0.02335385281643841,0.016621959299956163,3553/6772/7124/6891/6890/3109/1978/4938/4792/6347/3690/9021,12
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,11/249,159/9389,0.06918238993710692,2.608648430198783,3.376540531432198,0.003339650393710871,0.02335385281643841,0.016621959299956163,2209/2212/2214/7037/929/6891/6890/3109/7099/3690/9902,11
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,10/249,137/9389,0.072992700729927,2.752323161258171,3.4101209982030793,0.0034526959301813707,0.02335385281643841,0.016621959299956163,3725/1647/4170/4000/7124/4217/4792/2353/597/4616,10
Cellular Processes,Cell motility,hsa04820,Cytoskeleton in muscle cells,14/249,232/9389,0.0603448275862069,2.2754119927987815,3.246616547637377,0.0034906114529907944,0.02335385281643841,0.016621959299956163,4000/477/4811/56776/2335/171024/137868/10529/1284/3690/3691/284217/50509/2192,14
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,7/249,77/9389,0.09090909090909091,3.427893391748814,3.5307470760273016,0.004204467386322027,0.02687575817482923,0.019128653505216534,1647/6772/1026/7422/5900/6774/4616,7
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,13/249,212/9389,0.06132075471698113,2.312211108585285,3.1895865458076833,0.004208303771147637,0.02687575817482923,0.019128653505216534,10451/1435/2261/1946/5159/7422/5154/26281/5900/57121/3479/2321/3690,13
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,7/249,80/9389,0.0875,3.2993473895582324,3.408875850293888,0.005194951549490204,0.032439586342372165,0.0230886735532898,2261/5159/7422/5154/1978/3479/6774,7
Organismal Systems,Digestive system,hsa04978,Mineral absorption,6/249,61/9389,0.09836065573770492,3.708868259924946,3.5032541850509378,0.005373658911889992,0.032826046831328,0.023363734399521708,477/6547/4499/4489/4501/3162,6
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,10/249,148/9389,0.06756756756756757,2.5477586019754694,3.1324757319107186,0.005957647783062608,0.03561912823490623,0.025351692693883442,388585/3725/1647/7855/1026/26281/6934/3479/2353/4616,10
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,11/249,173/9389,0.06358381502890173,2.3975439329572628,3.0621778014572385,0.0062981962565685536,0.03687069058532841,0.026242484402368975,3552/3553/6772/7124/3109/7099/4938/4792/6347/9021/3337,11
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,8/249,105/9389,0.0761904761904762,2.8729011283228156,3.1853345414676038,0.006669489359303407,0.03824747979518893,0.027222405548177175,1263/3725/2207/3553/6772/3659/7124/4792,8
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,13/249,226/9389,0.05752212389380531,2.168976792124249,2.9359887123595763,0.007144002530537916,0.04014929422162309,0.028576010122151663,3553/7124/6891/6890/1026/7422/1978/6387/5829/4792/6347/6774/3690,13
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,17/249,333/9389,0.05105105105105105,1.9249731659370215,2.83658733658287,0.007384045425920109,0.0406846424447755,0.028957040885961214,388585/6772/7855/2335/6696/3659/5159/7124/1026/7422/1978/6934/5829/1284/3690/3691/284217,17
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,8/249,108/9389,0.07407407407407407,2.7930983192027368,3.0933688721461743,0.007871144501035628,0.04253445393828868,0.030273632696290877,353500/656/7037/3400/7124/57817/650/655,8
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,7/249,87/9389,0.08045977011494253,3.0338826570650417,3.145650497336507,0.008178601782965186,0.043220884294850034,0.030762195227651275,3725/1647/1026/5900/6934/2353/4616,7
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,8/249,109/9389,0.07339449541284404,2.7674735639806936,3.063411256230119,0.008305792711465844,0.043220884294850034,0.030762195227651275,6513/10891/7124/9882/4792/5836/6774/9021,8
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,10/249,157/9389,0.06369426751592357,2.4017087458112707,2.923296236985997,0.008910561886606681,0.04552487072975414,0.0324020432240243,353500/656/7855/7005/6934/10413/7004/122786/650/655,10
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,7/249,89/9389,0.07865168539325842,2.9657055187040298,3.075283103708881,0.009225298398925474,0.046291229466036754,0.032947494281876696,2335/6696/960/1284/3690/3691/284217,7
Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,5/249,50/9389,0.1,3.770682730923695,3.242162128131451,0.010101208320697176,0.04979718487922643,0.03544283621297255,1378/3553/7124/7099/6347,5
