"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032040","small-subunit processome",19,0.791842646202012,2.35259275046817,3.71637883055219e-06,0.000108396812123666,9.40400336526889e-05,477,"tags=79%, list=14%, signal=68%","6233/6206/6189/6232/6194/6228/6208/6217/6203/6202/6191/6223/6207/6205/6193"
"GO:0030964","NADH dehydrogenase complex",11,-0.89419048708449,-2.02077240843077,4.16910815860254e-06,0.000108396812123666,9.40400336526889e-05,242,"tags=55%, list=7%, signal=51%","4535/4539/4536/4540/4537/4538"
"GO:0045271","respiratory chain complex I",11,-0.89419048708449,-2.02077240843077,4.16910815860254e-06,0.000108396812123666,9.40400336526889e-05,242,"tags=55%, list=7%, signal=51%","4535/4539/4536/4540/4537/4538"
"GO:1990351","transporter complex",141,-0.485045097165706,-1.84181275595587,3.24059653602433e-06,0.000108396812123666,9.40400336526889e-05,349,"tags=22%, list=10%, signal=21%","6261/2898/783/80333/6263/477/4535/777/10367/785/4539/3751/3786/3775/3778/51761/773/4536/4512/2560/5144/4540/4519/4508/57628/2893/4537/4538/4514/4513/1804"
"GO:1902495","transmembrane transporter complex",133,-0.491750146935966,-1.85962318254818,7.59180336789044e-06,0.000184227761727475,0.000159827439324009,349,"tags=23%, list=10%, signal=21%","6261/2898/783/80333/6263/477/4535/777/10367/785/4539/3751/3786/3775/3778/773/4536/4512/2560/5144/4540/4519/4508/57628/2893/4537/4538/4514/4513/1804"
"GO:1990204","oxidoreductase complex",32,-0.703073370518856,-2.09900977869502,8.30974346099514e-06,0.000189046663737639,0.000164008094624904,242,"tags=31%, list=7%, signal=29%","4535/4539/4536/4512/4540/4519/4537/4538/4514/4513"
"GO:0005743","mitochondrial inner membrane",62,-0.564696609747779,-1.90935390892767,3.81525682034105e-05,0.000816913813296553,0.000708716437215055,499,"tags=29%, list=14%, signal=25%","57107/80303/4509/115286/1191/4535/10367/4539/83943/4536/4512/4540/4519/4508/4537/4538/4514/4513"
"GO:0019866","organelle inner membrane",68,-0.551800396195792,-1.89589608749668,4.11552629935778e-05,0.00083225087387013,0.000722022157782067,623,"tags=32%, list=18%, signal=27%","120892/137682/4088/57107/80303/4509/3708/115286/1191/4535/10367/4539/83943/4536/4512/4540/4519/4508/4537/4538/4514/4513"
"GO:0043209","myelin sheath",15,0.779108174362379,2.14847591702703,6.4835515351601e-05,0.00118000637939914,0.00102371866344633,270,"tags=67%, list=8%, signal=62%","51090/83700/4155/1267/4118/5354/4642/4099/6900/10382"
"GO:0070069","cytochrome complex",10,-0.857105622538537,-1.88659219988525,6.22775278534437e-05,0.00118000637939914,0.00102371866344633,49,"tags=40%, list=1%, signal=40%","4512/4519/4514/4513"
"GO:0098796","membrane protein complex",298,-0.382253988551423,-1.54891979851553,0.000105432793143102,0.00182750174781377,0.0015854555359865,631,"tags=24%, list=18%, signal=21%","54212/6262/1500/8417/2903/54518/1438/137868/285175/5239/57685/776/2890/2697/57107/93145/4509/23418/3717/9515/3638/83988/657/6261/2898/783/1008/1000/80333/54941/6263/9482/477/5290/4535/777/1006/7402/10367/6506/785/23345/4539/143187/3751/3786/3775/4217/3778/773/28316/6507/83943/5578/4536/4512/2560/5144/4540/3480/4519/1496/4508/57628/2893/4537/4538/4514/4513/6444/1804"
"GO:0070062","extracellular exosome",423,0.278843813897224,1.37295712843367,0.000169018791372519,0.00279649272998168,0.00242610705319406,421,"tags=19%, list=12%, signal=19%","2289/928/25932/2495/8826/1604/3920/9586/8537/7846/10397/6168/6233/6470/1267/5783/9725/151556/2752/5730/26052/26022/119391/933/4642/6222/64849/6189/7178/10135/2512/9961/2770/6515/567/7832/5795/1009/5230/10085/1410/6035/7018/6147/316/5151/10382/6208/4249/6152/6154/6217/6203/6202/8766/6191/346007/2597/5836/5860/1152/6223/347/9045/6207/5789/6122/6158/6230/5906/6224/3691/6165/6696/6205/5627/6164/56975/967/8754"
"GO:0005740","mitochondrial envelope",119,-0.463499667257972,-1.72698612829367,0.00022695361135811,0.00359178758845009,0.00311606789050037,279,"tags=17%, list=8%, signal=16%","1191/2309/4535/10367/22906/4539/6547/83943/5578/4536/4512/4540/5071/4519/4508/54332/4537/4538/4514/4513"
"GO:0031966","mitochondrial membrane",115,-0.472609315941128,-1.75068246404502,0.000254829745374392,0.00386491780484494,0.00335302296545252,279,"tags=17%, list=8%, signal=17%","1191/2309/4535/10367/22906/4539/6547/83943/5578/4536/4512/4540/5071/4519/4508/54332/4537/4538/4514/4513"
"GO:0034703","cation channel complex",67,-0.522675470811138,-1.79450319019377,0.000399971102199582,0.00582357924802592,0.00505226655409999,546,"tags=31%, list=16%, signal=27%","285175/57685/776/4509/6261/2898/783/80333/6263/777/10367/785/3751/3786/3775/3778/773/5144/4508/57628/1804"
"GO:0043230","extracellular organelle",426,0.270410798159097,1.32709874537229,0.000736881104866375,0.00957945436326287,0.00831068915262829,421,"tags=19%, list=12%, signal=19%","2289/928/25932/2495/8826/1604/3920/9586/8537/7846/10397/6168/6233/6470/1267/5783/9725/151556/2752/5730/26052/26022/119391/933/4642/6222/64849/6189/7178/10135/2512/9961/2770/6515/567/7832/5795/1009/5230/10085/1410/6035/7018/6147/316/5151/10382/6208/4249/6152/6154/6217/6203/6202/8766/6191/346007/2597/5836/5860/1152/6223/347/9045/6207/5789/6122/6158/6230/5906/6224/3691/6165/6696/6205/5627/6164/56975/967/8754"
"GO:0065010","extracellular membrane-bounded organelle",426,0.270410798159097,1.32709874537229,0.000736881104866375,0.00957945436326287,0.00831068915262829,421,"tags=19%, list=12%, signal=19%","2289/928/25932/2495/8826/1604/3920/9586/8537/7846/10397/6168/6233/6470/1267/5783/9725/151556/2752/5730/26052/26022/119391/933/4642/6222/64849/6189/7178/10135/2512/9961/2770/6515/567/7832/5795/1009/5230/10085/1410/6035/7018/6147/316/5151/10382/6208/4249/6152/6154/6217/6203/6202/8766/6191/346007/2597/5836/5860/1152/6223/347/9045/6207/5789/6122/6158/6230/5906/6224/3691/6165/6696/6205/5627/6164/56975/967/8754"
"GO:1903561","extracellular vesicle",426,0.270410798159097,1.32709874537229,0.000736881104866375,0.00957945436326287,0.00831068915262829,421,"tags=19%, list=12%, signal=19%","2289/928/25932/2495/8826/1604/3920/9586/8537/7846/10397/6168/6233/6470/1267/5783/9725/151556/2752/5730/26052/26022/119391/933/4642/6222/64849/6189/7178/10135/2512/9961/2770/6515/567/7832/5795/1009/5230/10085/1410/6035/7018/6147/316/5151/10382/6208/4249/6152/6154/6217/6203/6202/8766/6191/346007/2597/5836/5860/1152/6223/347/9045/6207/5789/6122/6158/6230/5906/6224/3691/6165/6696/6205/5627/6164/56975/967/8754"
"GO:0008076","voltage-gated potassium channel complex",25,-0.647780643750448,-1.82533782500302,0.0009319930833396,0.0116981200805384,0.0101487450091426,112,"tags=28%, list=3%, signal=27%","80333/3751/3786/3775/3778/57628/1804"
"GO:0070820","tertiary granule",41,0.51994670697322,1.83077737428473,0.00117838487475788,0.0142977364803957,0.0124040513132409,184,"tags=17%, list=5%, signal=16%","2495/23114/1604/3920/9725/6515/567"
"GO:0036477","somatodendritic compartment",290,-0.360178713895869,-1.45392820259249,0.00124144170618904,0.0145769284210583,0.0126462652582924,430,"tags=20%, list=12%, signal=19%","1620/26037/113451/7957/2047/84623/5649/657/108/2898/10752/80333/1524/253559/1191/2048/339479/51199/477/57471/57451/460/4535/777/29/4983/8499/4133/4651/659/4131/23345/92737/50807/22906/2913/79953/6546/143187/57502/3751/3775/1826/5599/55607/773/6507/6547/2823/257194/5530/2560/56896/9378/3480/6653/2893/5136"
"GO:0043025","neuronal cell body",170,-0.402126394276608,-1.54907182215959,0.0014570420684689,0.0165738535288338,0.0143787046230484,430,"tags=21%, list=12%, signal=20%","1620/113451/7957/657/2898/80333/1524/253559/2048/339479/477/57471/460/4535/777/4133/4651/659/4131/92737/6546/143187/3751/3775/1826/773/6507/6547/2823/257194/56896/9378/3480/6653/2893/5136"
"GO:0097447","dendritic tree",222,-0.369829589313882,-1.46184370130563,0.00164903234052639,0.0181893264227759,0.0157802137849415,669,"tags=27%, list=19%, signal=23%","6002/775/491/2915/1500/120892/88/2903/8470/10160/9743/23705/2890/120114/613/1620/26037/113451/7957/2047/84623/5649/657/108/10752/80333/1524/1191/2048/339479/51199/477/57451/4535/29/4983/8499/4133/659/4131/23345/92737/50807/22906/2913/79953/6546/57502/3751/3775/1826/5599/55607/6547/2823/257194/5530/2560/56896/2893"
"GO:0031967","organelle envelope",200,-0.389300168139905,-1.52830057837347,0.0020462055309974,0.0219064356847956,0.0190050049318643,831,"tags=30%, list=24%, signal=25%","521/4745/6453/246269/285671/221264/307/4008/55803/166336/83733/7314/545/84303/148/1910/8936/26031/84236/114882/120892/137682/4088/114880/83860/57107/80303/4509/3708/115286/57144/9722/1191/2309/4535/10367/64901/145508/23345/22906/4539/23236/6547/6000/83943/5578/4536/4512/2560/4540/9378/5071/4519/4508/54332/89795/6653/4537/4538/4514/4513"
"GO:0034704","calcium channel complex",25,-0.62542584824301,-1.76234573932771,0.00240045072989415,0.0249646875908991,0.0216582020742329,702,"tags=52%, list=20%, signal=42%","7224/775/6262/57685/776/6261/783/6263/777/10367/785/773/5144"
"GO:1902494","catalytic complex",229,-0.363476671532429,-1.4394397622434,0.00262102883444303,0.0265015137704795,0.0229914810038862,918,"tags=32%, list=26%, signal=25%","2963/7187/594/144165/339745/92/79071/521/55294/5925/18/118491/818/10393/4008/5558/2977/1612/51606/57128/56288/10283/166348/56062/1021/5218/9577/56171/51422/83860/1768/8801/85407/23194/5534/57107/4509/3708/896/90025/3720/64750/55869/6638/1024/8204/26610/286053/5290/9734/4535/8738/150684/2191/7979/4539/4217/79659/83943/5530/4536/4512/64839/23522/4540/5071/3480/4519/4508/4537/4538/4514/4513"
"GO:0044297","cell body",190,-0.37788478764498,-1.47411625237704,0.00271043161389337,0.026664786688032,0.0231331289948225,430,"tags=21%, list=12%, signal=20%","1620/113451/135138/7957/64805/657/2898/80333/1524/253559/2048/339479/477/57471/460/4535/777/4133/4651/659/4131/6506/92737/79953/6546/143187/3751/3775/1826/773/6507/6547/2823/257194/56896/9378/3480/6653/2893/5136"
"GO:0101002","ficolin-1-rich granule",43,0.478413306213221,1.71667718706951,0.00288008162554467,0.0273714608142936,0.0237462066058071,335,"tags=19%, list=10%, signal=17%","2495/23114/1604/3920/9961/6515/5836/6556"
"GO:0005730","nucleolus",161,0.326263427904354,1.44841366550934,0.00293265651581717,0.0273714608142936,0.0237462066058071,483,"tags=30%, list=14%, signal=27%","5435/400506/105/604/54463/825/6233/5783/6206/28984/6137/23521/6189/23287/2770/27296/6143/6232/57214/6194/2120/6228/6130/6147/6208/6154/6217/6129/6203/6141/6202/6191/221895/57674/6223/3428/6207/6122/6230/3691/6205/6164/57509/9349/11224/26010/6193/1026"
"GO:0030425","dendrite",220,-0.367681895472845,-1.45097463096491,0.00343867594454253,0.0312919510953371,0.0271474416674411,669,"tags=27%, list=19%, signal=23%","6002/775/491/2915/1500/120892/88/2903/8470/10160/9743/23705/2890/120114/613/1620/26037/113451/7957/2047/84623/5649/657/108/10752/80333/1191/2048/339479/51199/477/57451/4535/29/4983/8499/4133/659/4131/23345/92737/50807/22906/2913/79953/6546/57502/3751/3775/1826/5599/55607/6547/2823/257194/5530/2560/56896/2893"
"GO:0070161","anchoring junction",296,0.27355914208408,1.30199691270162,0.003590478387386,0.0318764422685001,0.0276545190299307,467,"tags=22%, list=13%, signal=21%","928/25932/342184/28513/145270/5010/8826/23114/83700/285590/11155/10397/6168/58480/29119/6133/8502/6222/23254/23521/6189/1010/288/567/93377/6143/5795/80005/1756/1009/6176/84978/7422/6130/6208/6217/6129/6203/6141/6202/6191/23150/1002/6223/4026/85458/6207/6122/7145/1501/5906/3691/6205/57477/8531/8754/25945/5058/5797/221178/2768/9349/6132/9414/152404"
"GO:0101003","ficolin-1-rich granule membrane",15,0.669561024440736,1.84638768187506,0.00376210175314219,0.0326048818605656,0.0282864793469338,335,"tags=33%, list=10%, signal=30%","23114/1604/3920/6515/6556"
"GO:0030175","filopodium",43,-0.525562239302593,-1.66858778298534,0.00395289961653103,0.0334617548934254,0.0290298625449035,647,"tags=35%, list=19%, signal=29%","26031/88/10160/121512/10006/2047/9722/84168/57471/57451/7402/4133/4651/55607/2823"
"GO:0034705","potassium channel complex",30,-0.589341563691535,-1.72831954408772,0.00435546944153083,0.0360316108344823,0.0312593500588337,348,"tags=27%, list=10%, signal=24%","2898/80333/3751/3786/3775/3778/57628/1804"
"GO:0005891","voltage-gated calcium channel complex",17,-0.663014494255636,-1.69726458927533,0.00447960346251718,0.0362350146745834,0.0314358137720504,654,"tags=53%, list=19%, signal=43%","775/57685/776/6261/783/777/785/773/5144"
"GO:0043005","neuron projection",408,-0.319818761184414,-1.32686883140012,0.00483717319927732,0.0382767618377597,0.0332071386678077,940,"tags=34%, list=27%, signal=28%","65217/23607/6252/22849/23057/23426/114134/2565/23191/8556/26115/85440/9873/57795/9497/23380/9657/51617/10178/6453/2895/658/23136/53942/818/6323/85439/285220/6857/3632/5579/7314/91752/7224/80184/23022/6002/56288/152330/54886/775/491/2915/81846/4781/51062/1500/120892/88/2903/8470/10160/285175/9743/5923/23705/2890/1462/10461/23418/84059/120114/613/57554/1620/84871/26037/113451/135138/7957/10006/2047/84623/6092/5649/657/108/216/23768/4916/1000/10752/80333/4897/1524/253559/9990/1191/2048/339479/51199/477/57471/57451/4535/29/4983/1006/8499/26011/4133/4651/659/4131/6506/23345/92737/50807/22906/1837/2913/79953/6546/30011/143187/57502/1272/3751/3786/81551/23382/3775/1826/5599/55607/6507/6547/2823/6000/257194/5530/2560/56896/9378/5071/3480/1496/4919/2893"
"GO:0043197","dendritic spine",83,-0.443145185713473,-1.57210620538503,0.00545737728262108,0.0413851110598765,0.0359037979119808,646,"tags=33%, list=19%, signal=27%","491/2915/1500/88/2903/10160/9743/2890/613/26037/2048/477/57451/29/4983/8499/4131/23345/50807/2913/79953/3751/55607/6547/2823/5530/2893"
"GO:0044309","neuron spine",83,-0.443145185713473,-1.57210620538503,0.00545737728262108,0.0413851110598765,0.0359037979119808,646,"tags=33%, list=19%, signal=27%","491/2915/1500/88/2903/10160/9743/2890/613/26037/2048/477/57451/29/4983/8499/4131/23345/50807/2913/79953/3751/55607/6547/2823/5530/2893"
