pathway1,pathway2,similarity
GO:0032454,GO:0032451,0.7142857142857143
GO:0141052,GO:0032451,0.8571428571428571
GO:0032452,GO:0032451,0.8571428571428571
GO:0140457,GO:0032451,0.8571428571428571
GO:0005048,GO:0008139,0.8333333333333334
GO:0016796,GO:0016895,0.7142857142857143
GO:0004536,GO:0016895,0.8333333333333334
GO:0004527,GO:0016895,0.7142857142857143
GO:0016620,GO:0016903,0.875
GO:0008200,GO:0141110,0.875
GO:0016248,GO:0141110,0.875
GO:0005010,GO:0005006,0.9
GO:0005030,GO:0005006,0.9
GO:0016500,GO:0005006,0.75
GO:0038064,GO:0005006,0.9
GO:0004714,GO:0005006,0.9
GO:0019199,GO:0005006,0.8181818181818182
GO:0005010,GO:0005007,0.9
GO:0005030,GO:0005007,0.9
GO:0016500,GO:0005007,0.75
GO:0038064,GO:0005007,0.9
GO:0004714,GO:0005007,0.9
GO:0019199,GO:0005007,0.8181818181818182
GO:0005010,GO:0005017,0.9
GO:0005030,GO:0005017,0.9
GO:0016500,GO:0005017,0.75
GO:0038064,GO:0005017,0.9
GO:0004714,GO:0005017,0.9
GO:0019199,GO:0005017,0.8181818181818182
GO:0005010,GO:0005019,0.9
GO:0005030,GO:0005019,0.9
GO:0016500,GO:0005019,0.75
GO:0038064,GO:0005019,0.9
GO:0004714,GO:0005019,0.9
GO:0019199,GO:0005019,0.8181818181818182
GO:0140311,GO:0140313,0.7777777777777778
GO:0035173,GO:0141003,0.9791666666666666
GO:0015172,GO:0000099,0.75
GO:0050431,GO:0005114,0.75
GO:0015605,GO:0015165,0.75
GO:1901505,GO:0015165,0.75
GO:0004620,GO:0016298,0.8333333333333334
GO:0008187,GO:0070717,0.7142857142857143
GO:0016903,GO:0016620,0.875
GO:0005010,GO:0005021,0.9
GO:0005030,GO:0005021,0.9
GO:0016500,GO:0005021,0.75
GO:0038064,GO:0005021,0.9
GO:0004714,GO:0005021,0.9
GO:0019199,GO:0005021,0.8181818181818182
GO:0016796,GO:0004529,0.7142857142857143
GO:0004536,GO:0004529,0.8333333333333334
GO:0004527,GO:0004529,0.7142857142857143
GO:0047499,GO:0047498,0.8
GO:0035173,GO:0140996,0.9791666666666666
GO:0016758,GO:0016757,0.7058823529411765
GO:0045182,GO:0030371,0.75
GO:0032934,GO:0015485,0.75
GO:0061135,GO:0004866,0.9047619047619048
GO:0061134,GO:0004866,0.7916666666666666
GO:0016758,GO:0008194,0.72
GO:0008106,GO:0018455,0.875
GO:0004033,GO:0018455,0.875
GO:0019903,GO:0019902,0.8461538461538461
GO:0000099,GO:0015172,0.75
GO:0005313,GO:0015172,0.75
GO:0061629,GO:0140297,0.7868852459016393
GO:0005030,GO:0004714,0.8181818181818182
GO:0038064,GO:0004714,0.8181818181818182
GO:0005004,GO:0004714,0.9
GO:0005008,GO:0004714,0.9
GO:0005009,GO:0004714,0.9
GO:0005011,GO:0004714,0.9
GO:0005018,GO:0004714,0.9
GO:0005020,GO:0004714,0.9
GO:0008288,GO:0004714,0.9
GO:0036332,GO:0004714,0.9
GO:0038062,GO:0004714,0.9
GO:0060175,GO:0004714,0.9
GO:0005006,GO:0004714,0.9
GO:0005007,GO:0004714,0.9
GO:0005017,GO:0004714,0.9
GO:0005019,GO:0004714,0.9
GO:0005021,GO:0004714,0.9
GO:0005003,GO:0004714,0.9
GO:0005005,GO:0004714,0.9
GO:0019199,GO:0004714,0.9090909090909091
GO:0005010,GO:0005003,0.9
GO:0005030,GO:0005003,0.9
GO:0016500,GO:0005003,0.75
GO:0038064,GO:0005003,0.9
GO:0004714,GO:0005003,0.9
GO:0019199,GO:0005003,0.8181818181818182
GO:0005010,GO:0005005,0.9
GO:0005030,GO:0005005,0.9
GO:0016500,GO:0005005,0.75
GO:0038064,GO:0005005,0.9
GO:0004714,GO:0005005,0.9
GO:0019199,GO:0005005,0.8181818181818182
GO:0016627,GO:0016628,0.75
GO:0031624,GO:0044390,0.8333333333333334
GO:0035091,GO:1901981,0.7878787878787878
GO:0016298,GO:0004620,0.8333333333333334
GO:0004713,GO:0035401,0.8947368421052632
GO:0004713,GO:0140801,0.8947368421052632
GO:0008187,GO:0008266,0.8333333333333334
GO:0044390,GO:0031624,0.8333333333333334
GO:0004180,GO:0008235,0.7272727272727273
GO:0005267,GO:0005249,0.7368421052631579
GO:0015605,GO:0005338,0.75
GO:1901505,GO:0005338,0.75
GO:0015631,GO:0008017,0.7058823529411765
GO:0141110,GO:0008200,0.875
GO:0019887,GO:0019207,0.972972972972973
GO:0016411,GO:0003841,0.8
GO:0016493,GO:0019957,0.75
GO:0047499,GO:0004623,0.8
GO:0004694,GO:0004679,0.96875
GO:0004676,GO:0004679,0.96875
GO:0004711,GO:0004679,0.96875
GO:0035175,GO:0004679,0.96875
GO:0035979,GO:0004679,0.96875
GO:0044022,GO:0004679,0.96875
GO:0044023,GO:0004679,0.96875
GO:0044024,GO:0004679,0.96875
GO:0044025,GO:0004679,0.96875
GO:0072354,GO:0004679,0.96875
GO:0072371,GO:0004679,0.96875
GO:0072518,GO:0004679,0.96875
GO:0140823,GO:0004679,0.96875
GO:0140855,GO:0004679,0.96875
GO:0140995,GO:0004679,0.96875
GO:0140997,GO:0004679,0.96875
GO:0140998,GO:0004679,0.96875
GO:1990244,GO:0004679,0.96875
GO:0004677,GO:0004679,0.96875
GO:0140857,GO:0004679,0.96875
GO:0035402,GO:0004679,0.96875
GO:0035403,GO:0004679,0.96875
GO:0061135,GO:0030414,0.9047619047619048
GO:0061134,GO:0030414,0.7916666666666666
GO:0004866,GO:0061135,0.9047619047619048
GO:0030414,GO:0061135,0.9047619047619048
GO:0061134,GO:0061135,0.875
GO:0141110,GO:0016248,0.875
GO:0098632,GO:0098631,0.7272727272727273
GO:0015172,GO:0005313,0.75
GO:0016790,GO:0008474,0.75
GO:0016790,GO:0098599,0.75
GO:0016757,GO:0016758,0.7058823529411765
GO:0008194,GO:0016758,0.72
GO:0016493,GO:0001637,0.75
GO:0016493,GO:0004950,0.75
GO:0004679,GO:0004694,0.96875
GO:0106310,GO:0004694,0.7045454545454546
GO:1901681,GO:0008201,0.7777777777777778
GO:0106310,GO:0004674,0.8148148148148148
GO:0004679,GO:0004676,0.96875
GO:0106310,GO:0004676,0.7045454545454546
GO:0004679,GO:0004711,0.96875
GO:0106310,GO:0004711,0.7045454545454546
GO:0004679,GO:0035175,0.96875
GO:0106310,GO:0035175,0.7045454545454546
GO:0004679,GO:0035979,0.96875
GO:0106310,GO:0035979,0.7045454545454546
GO:0004679,GO:0044022,0.96875
GO:0106310,GO:0044022,0.7045454545454546
GO:0004679,GO:0044023,0.96875
GO:0106310,GO:0044023,0.7045454545454546
GO:0004679,GO:0044024,0.96875
GO:0106310,GO:0044024,0.7045454545454546
GO:0004679,GO:0044025,0.96875
GO:0106310,GO:0044025,0.7045454545454546
GO:0004679,GO:0072354,0.96875
GO:0106310,GO:0072354,0.7045454545454546
GO:0004679,GO:0072371,0.96875
GO:0106310,GO:0072371,0.7045454545454546
GO:0004679,GO:0072518,0.96875
GO:0106310,GO:0072518,0.7045454545454546
GO:0004679,GO:0140823,0.96875
GO:0106310,GO:0140823,0.7045454545454546
GO:0004679,GO:0140855,0.96875
GO:0106310,GO:0140855,0.7045454545454546
GO:0004679,GO:0140995,0.96875
GO:0106310,GO:0140995,0.7045454545454546
GO:0004679,GO:0140997,0.96875
GO:0106310,GO:0140997,0.7045454545454546
GO:0004679,GO:0140998,0.96875
GO:0106310,GO:0140998,0.7045454545454546
GO:0004679,GO:1990244,0.96875
GO:0106310,GO:1990244,0.7045454545454546
GO:0031267,GO:0051020,0.825
GO:0004679,GO:0004677,0.96875
GO:0106310,GO:0004677,0.7045454545454546
GO:0004679,GO:0140857,0.96875
GO:0106310,GO:0140857,0.7045454545454546
GO:0016411,GO:0042171,0.8
GO:0016411,GO:0071617,0.8
GO:0004679,GO:0035402,0.96875
GO:0106310,GO:0035402,0.7045454545454546
GO:0004679,GO:0035403,0.96875
GO:0106310,GO:0035403,0.7045454545454546
GO:0098631,GO:0098632,0.7272727272727273
GO:0003841,GO:0016411,0.8
GO:0042171,GO:0016411,0.8
GO:0071617,GO:0016411,0.8
GO:0035401,GO:0004713,0.8947368421052632
GO:0140801,GO:0004713,0.8947368421052632
GO:0030371,GO:0045182,0.75
GO:0015377,GO:0015296,0.75
GO:0009975,GO:0016849,0.75
GO:0005114,GO:0050431,0.75
GO:0005010,GO:0019199,0.9090909090909091
GO:0005030,GO:0019199,0.75
GO:0038064,GO:0019199,0.75
GO:0005004,GO:0019199,0.8181818181818182
GO:0005008,GO:0019199,0.8181818181818182
GO:0005009,GO:0019199,0.8181818181818182
GO:0005011,GO:0019199,0.8181818181818182
GO:0005018,GO:0019199,0.8181818181818182
GO:0005020,GO:0019199,0.8181818181818182
GO:0008288,GO:0019199,0.8181818181818182
GO:0036332,GO:0019199,0.8181818181818182
GO:0038062,GO:0019199,0.8181818181818182
GO:0060175,GO:0019199,0.8181818181818182
GO:0005006,GO:0019199,0.8181818181818182
GO:0005007,GO:0019199,0.8181818181818182
GO:0005017,GO:0019199,0.8181818181818182
GO:0005019,GO:0019199,0.8181818181818182
GO:0005021,GO:0019199,0.8181818181818182
GO:0004714,GO:0019199,0.9090909090909091
GO:0005003,GO:0019199,0.8181818181818182
GO:0005005,GO:0019199,0.8181818181818182
GO:0070696,GO:0033612,0.75
GO:0047498,GO:0047499,0.8
GO:0004623,GO:0047499,0.8
GO:0004694,GO:0106310,0.7045454545454546
GO:0004674,GO:0106310,0.8148148148148148
GO:0004676,GO:0106310,0.7045454545454546
GO:0004711,GO:0106310,0.7045454545454546
GO:0035175,GO:0106310,0.7045454545454546
GO:0035979,GO:0106310,0.7045454545454546
GO:0044022,GO:0106310,0.7045454545454546
GO:0044023,GO:0106310,0.7045454545454546
GO:0044024,GO:0106310,0.7045454545454546
GO:0044025,GO:0106310,0.7045454545454546
GO:0072354,GO:0106310,0.7045454545454546
GO:0072371,GO:0106310,0.7045454545454546
GO:0072518,GO:0106310,0.7045454545454546
GO:0140823,GO:0106310,0.7045454545454546
GO:0140855,GO:0106310,0.7045454545454546
GO:0140995,GO:0106310,0.7045454545454546
GO:0140997,GO:0106310,0.7045454545454546
GO:0140998,GO:0106310,0.7045454545454546
GO:1990244,GO:0106310,0.7045454545454546
GO:0004677,GO:0106310,0.7045454545454546
GO:0140857,GO:0106310,0.7045454545454546
GO:0035402,GO:0106310,0.7045454545454546
GO:0035403,GO:0106310,0.7045454545454546
GO:0033192,GO:0004723,0.9
GO:0033549,GO:0004723,0.9
GO:0140791,GO:0004723,0.9
GO:0180004,GO:0004723,0.9
GO:0180005,GO:0004723,0.9
GO:0180006,GO:0004723,0.9
GO:0180007,GO:0004723,0.9
GO:0180008,GO:0004723,0.9
GO:1990439,GO:0004723,0.9
GO:0008420,GO:0004723,0.9
GO:0017018,GO:0004723,0.9
GO:0004722,GO:0004723,0.9090909090909091
GO:0140994,GO:0004723,0.8181818181818182
GO:0008528,GO:0001653,0.9230769230769231
GO:0019957,GO:0016493,0.75
GO:0001637,GO:0016493,0.75
GO:0004950,GO:0016493,0.75
GO:0004866,GO:0061134,0.7916666666666666
GO:0030414,GO:0061134,0.7916666666666666
GO:0061135,GO:0061134,0.875
GO:0001653,GO:0008528,0.9230769230769231
GO:0016628,GO:0016627,0.75
GO:0033612,GO:0070696,0.75
GO:0015291,GO:0022804,0.7358490566037735
GO:1902936,GO:0005546,0.7857142857142857
GO:0005546,GO:1902936,0.7857142857142857
GO:0031625,GO:0044389,0.8918918918918919
GO:0015296,GO:0015377,0.75
GO:0004252,GO:0017171,0.85
GO:0008236,GO:0017171,0.95
GO:0004723,GO:0033192,0.9
GO:0004722,GO:0033192,0.8181818181818182
GO:0140994,GO:0033192,0.9
GO:0004723,GO:0033549,0.9
GO:0004722,GO:0033549,0.8181818181818182
GO:0140994,GO:0033549,0.9
GO:0004723,GO:0140791,0.9
GO:0004722,GO:0140791,0.8181818181818182
GO:0140994,GO:0140791,0.9
GO:0004723,GO:0180004,0.9
GO:0004722,GO:0180004,0.8181818181818182
GO:0140994,GO:0180004,0.9
GO:0004723,GO:0180005,0.9
GO:0004722,GO:0180005,0.8181818181818182
GO:0140994,GO:0180005,0.9
GO:0004723,GO:0180006,0.9
GO:0004722,GO:0180006,0.8181818181818182
GO:0140994,GO:0180006,0.9
GO:0004723,GO:0180007,0.9
GO:0004722,GO:0180007,0.8181818181818182
GO:0140994,GO:0180007,0.9
GO:0004723,GO:0180008,0.9
GO:0004722,GO:0180008,0.8181818181818182
GO:0140994,GO:0180008,0.9
GO:0004723,GO:1990439,0.9
GO:0004722,GO:1990439,0.8181818181818182
GO:0140994,GO:1990439,0.9
GO:0016849,GO:0009975,0.75
GO:0016879,GO:0016881,0.75
GO:0004723,GO:0008420,0.9
GO:0004722,GO:0008420,0.8181818181818182
GO:0140994,GO:0008420,0.9
GO:0017171,GO:0004252,0.85
GO:0008236,GO:0004252,0.8947368421052632
GO:0017171,GO:0008236,0.95
GO:0004252,GO:0008236,0.8947368421052632
GO:0051020,GO:0031267,0.825
GO:1901981,GO:0035091,0.7878787878787878
GO:0004723,GO:0017018,0.9
GO:0004722,GO:0017018,0.8181818181818182
GO:0140994,GO:0017018,0.9
GO:0008139,GO:0005048,0.8333333333333334
GO:0016895,GO:0016796,0.7142857142857143
GO:0004529,GO:0016796,0.7142857142857143
GO:0008408,GO:0016796,0.7142857142857143
GO:0004723,GO:0004722,0.9090909090909091
GO:0033192,GO:0004722,0.8181818181818182
GO:0033549,GO:0004722,0.8181818181818182
GO:0140791,GO:0004722,0.8181818181818182
GO:0180004,GO:0004722,0.8181818181818182
GO:0180005,GO:0004722,0.8181818181818182
GO:0180006,GO:0004722,0.8181818181818182
GO:0180007,GO:0004722,0.8181818181818182
GO:0180008,GO:0004722,0.8181818181818182
GO:1990439,GO:0004722,0.8181818181818182
GO:0008420,GO:0004722,0.8181818181818182
GO:0017018,GO:0004722,0.8181818181818182
GO:0140994,GO:0004722,0.75
GO:0016616,GO:0016614,0.8571428571428571
GO:0061659,GO:0061630,0.972972972972973
GO:0004842,GO:0061630,0.8780487804878049
GO:0019787,GO:0061630,0.8372093023255814
GO:0016755,GO:0061630,0.8372093023255814
GO:0016830,GO:0016831,0.8
GO:0044389,GO:0031625,0.8918918918918919
GO:1990756,GO:0140767,0.8461538461538461
GO:0019208,GO:0019888,0.9166666666666666
GO:0140767,GO:1990756,0.8461538461538461
GO:0019888,GO:0019208,0.9166666666666666
GO:0061630,GO:0061659,0.972972972972973
GO:0004842,GO:0061659,0.8571428571428571
